time,thermal_energy_output,efficiency,el_demand,thermal_energy_output,cop,el_demand,temperature
2015-11-22 03:00:00,0,,0,0,0,0,63.478034055737886
2015-11-22 03:15:00,0,,0,0,0,0,63.082493487610584
2015-11-22 03:30:00,0,,0,0,0,0,62.67770496514818
2015-11-22 03:45:00,0,,0,0,0,0,62.263769059854084
2015-11-22 04:00:00,0,,0,0,0,0,61.84078524951657
2015-11-22 04:15:00,0,,0,0,0,0,61.3847947291403
2015-11-22 04:30:00,0,,0,0,0,0,60.896156446696935
2015-11-22 04:45:00,0,,0,0,0,0,60.37522544659895
2015-11-22 05:00:00,0,,0,0,0,0,59.82235291215084
2015-11-22 05:15:00,0,,0,0,0,0,59.239545324846446
2015-11-22 05:30:00,0,,0,0,0,0,58.62712822838557
2015-11-22 05:45:00,0,,0,0,0,0,57.98542362618029
2015-11-22 06:00:00,0,,0,0,0,0,57.31475001985558
2015-11-22 06:15:00,0,,0,0,0,0,56.662430771051476
2015-11-22 06:30:00,0,,0,0,0,0,56.028266276129926
2015-11-22 06:45:00,0,,0,0,0,0,55.41205910214248
2015-11-22 07:00:00,0,,0,0,0,0,54.81361396322396
2015-11-22 07:15:00,0,,0,3.7369902161223605,1.8547232,2.014850634381648,54.962822329199284
2015-11-22 07:30:00,0,,0,3.713693253805992,1.8431605749999993,2.014850634381648,55.11357845721598
2015-11-22 07:45:00,0,,0,3.7557420280064244,1.8640300000000005,2.014850634381648,55.27868994028888
2015-11-22 08:00:00,0,,0,3.7745953883624592,1.8733871999999998,2.014850634381648,55.453448448908155
2015-11-22 08:15:00,0,,0,3.8126067544904503,1.8922528,2.014850634381648,55.639573288474466
2015-11-22 08:30:00,0,,0,3.855855070016058,1.9137175749999993,2.014850634381648,55.83796862743497
2015-11-22 08:45:00,0,,0,3.8703854172222325,1.9209292000000002,2.014850634381648,56.04286498037583
2015-11-22 09:00:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,56.253247325800025
2015-11-22 09:15:00,0,,0,3.899617474681031,1.9354375,2.014850634381648,56.471531319429744
2015-11-22 09:30:00,0,,0,3.914319184933657,1.9427341749999996,2.014850634381648,56.69668670787076
2015-11-22 09:45:00,0,,0,3.958767041784445,1.9647942999999994,2.014850634381648,56.93447659352473
2015-11-22 10:00:00,0,,0,3.9488453128055596,1.9598699999999996,2.014850634381648,57.17409327532497
2015-11-22 10:15:00,0,,0,3.9687141578813243,1.9697311999999996,2.014850634381648,57.41998083703586
2015-11-22 10:30:00,0,,0,3.983682432872881,1.9771601750000003,2.014850634381648,57.671109321650945
2015-11-22 10:45:00,0,,0,3.99870782887992,1.9846174999999997,2.014850634381648,57.927432944416275
2015-11-22 11:00:00,0,,0,4.023877091148287,1.9971093750000002,2.014850634381648,58.19088599227505
2015-11-22 11:15:00,0,,0,4.039054809863285,2.0046422999999995,2.014850634381648,58.45694136678414
2015-11-22 11:30:00,0,,0,4.064477943311584,2.0172601749999997,2.014850634381648,58.72758148110315
2015-11-22 11:45:00,0,,0,4.059380623062928,2.0147303,2.014850634381648,58.99676668575747
2015-11-22 12:00:00,0,,0,4.105484989362774,2.037612575,2.014850634381648,59.27456138785147
2015-11-22 12:15:00,0,,0,4.0798079847345425,2.0248687,2.014850634381648,59.54457235258711
2015-11-22 12:30:00,0,,0,4.095195147172986,2.0325055749999996,2.014850634381648,59.814943274586305
2015-11-22 12:45:00,0,,0,4.100336894878131,2.0350575,2.014850634381648,60.083659525851886
2015-11-22 13:00:00,0,,0,4.115800218670553,2.0427321749999994,2.014850634381648,60.352764761433505
2015-11-22 13:15:00,0,,0,4.120967353493692,2.0452967000000006,2.014850634381648,60.61774539700749
2015-11-22 13:30:00,0,,0,4.131320663478461,2.0504352,2.014850634381648,60.87966410019945
2015-11-22 13:45:00,0,,0,4.131320663478461,2.0504352,2.014850634381648,61.136522281083835
2015-11-22 14:00:00,0,,0,4.126140835096327,2.0478643749999996,2.014850634381648,61.38735840582715
2015-11-22 14:15:00,0,,0,4.120967353493692,2.0452967000000006,2.014850634381648,61.63113313167171
2015-11-22 14:30:00,0,,0,4.126140835096327,2.0478643749999996,2.014850634381648,61.869953894183794
2015-11-22 14:45:00,0,,0,4.110639430626915,2.0401708000000003,2.014850634381648,62.099817018769
2015-11-22 15:00:00,0,,0,4.110639430626915,2.0401708000000003,2.014850634381648,62.3238621472588
2015-11-22 15:15:00,0,,0,4.100336894878131,2.0350575,2.014850634381648,62.536812392000634
2015-11-22 15:30:00,0,,0,4.0137903459024455,1.992103175,2.014850634381648,62.72382514406497
2015-11-22 15:45:00,0,,0,3.938948970944669,1.9549583000000004,2.014850634381648,62.88747967214707
2015-11-22 16:00:00,0,,0,3.9340103201834697,1.952507175,2.014850634381648,63.041748753296034
2015-11-22 16:15:00,0,,0,3.9488453128055596,1.9598699999999996,2.014850634381648,63.19172120804994
2015-11-22 16:30:00,0,,0,3.9290780162017693,1.9500592,2.014850634381648,63.33065289132193
2015-11-22 16:45:00,0,,0,3.860692172305285,1.9161183,2.014850634381648,63.44912224043225
2015-11-22 17:00:00,0,,0,3.8849728854438887,1.9281691749999998,2.014850634381648,63.56553805473858
2015-11-22 17:15:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,63.67834971605524
2015-11-22 17:30:00,0,,0,3.904511697985741,1.9378665749999997,2.014850634381648,63.79334207493126
2015-11-22 17:45:00,0,,0,3.9094122680699512,1.9402988000000003,2.014850634381648,63.90666305533544
2015-11-22 18:00:00,0,,0,3.860692172305285,1.9161183,2.014850634381648,64.00780751186029
2015-11-22 18:15:00,0,,0,3.8126067544904503,1.8922528,2.014850634381648,64.09869154020663
2015-11-22 18:30:00,0,,0,3.860692172305285,1.9161183,2.014850634381648,64.1983007260611
2015-11-22 18:45:00,0,,0,3.860692172305285,1.9161183,2.014850634381648,64.2971031815707
2015-11-22 19:00:00,0,,0,3.8849728854438887,1.9281691749999998,2.014850634381648,64.39987289032142
2015-11-22 19:15:00,0,,0,3.9094122680699512,1.9402988000000003,2.014850634381648,64.51185171958285
2015-11-22 19:30:00,0,,0,3.894729598155818,1.9330115749999996,2.014850634381648,64.62526162330062
2015-11-22 19:45:00,0,,0,3.899617474681031,1.9354375,2.014850634381648,64.74392785535485
2015-11-22 20:00:00,0,,0,3.894729598155818,1.9330115749999996,2.014850634381648,64.86587471314793
2015-11-22 20:15:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,64.99855711811372
2015-11-22 20:30:00,0,,0,3.8510243145063314,1.91132,2.014850634381648,65.13902161550591
2015-11-22 20:45:00,0,,0,0,0,0,64.53710799323389
2015-11-22 21:00:00,0,,0,0,0,0,63.95667223737404
2015-11-22 21:15:00,0,,0,0,0,0,63.41573106651463
2015-11-22 21:30:00,0,,0,0,0,0,62.913854977043776
2015-11-22 21:45:00,0,,0,0,0,0,62.45061913620137
2015-11-22 22:00:00,0,,0,0,0,0,62.025603331283584
2015-11-22 22:15:00,0,,0,0,0,0,61.6226303049759
2015-11-22 22:30:00,0,,0,0,0,0,61.241460342060925
2015-11-22 22:45:00,0,,0,0,0,0,60.88185633422427
2015-11-22 23:00:00,0,,0,0,0,0,60.543583751704446
2015-11-22 23:15:00,0,,0,0,0,0,60.21319254872197
2015-11-22 23:30:00,0,,0,0,0,0,59.89059701527435
2015-11-22 23:45:00,0,,0,0,0,0,59.575712373455424
2015-11-23 00:00:00,0,,0,0,0,0,59.2684547673187
2015-11-23 00:15:00,0,,0,0,0,0,58.962587854814814
2015-11-23 00:30:00,0,,0,0,0,0,58.65809651215051
2015-11-23 00:45:00,0,,0,0,0,0,58.354965780003766
2015-11-23 01:00:00,0,,0,0,0,0,58.053180861735214
2015-11-23 01:15:00,0,,0,0,0,0,57.75328447385719
2015-11-23 01:30:00,0,,0,0,0,0,57.45525607860169
2015-11-23 01:45:00,0,,0,0,0,0,57.15907536154895
2015-11-23 02:00:00,0,,0,0,0,0,56.86472222919851
2015-11-23 02:15:00,0,,0,0,0,0,56.568275340898936
2015-11-23 02:30:00,0,,0,0,0,0,56.269757466246155
2015-11-23 02:45:00,0,,0,0,0,0,55.96919112721677
2015-11-23 03:00:00,0,,0,0,0,0,55.66659860086087
2015-11-23 03:15:00,0,,0,0,0,0,55.353641638391764
2015-11-23 03:30:00,0,,0,0,0,0,55.03043295305218
2015-11-23 03:45:00,0,,0,0,0,0,54.697084032328334
2015-11-23 04:00:00,0,,0,3.899617474681031,1.9354375,2.014850634381648,55.119024424026826
2015-11-23 04:15:00,0,,0,3.899617474681031,1.9354375,2.014850634381648,55.49847626176402
2015-11-23 04:30:00,0,,0,3.894729598155818,1.9330115749999996,2.014850634381648,55.83494233855076
2015-11-23 04:45:00,0,,0,3.8898480684101053,1.9305888000000002,2.014850634381648,56.12889137012434
2015-11-23 05:00:00,0,,0,3.8849728854438887,1.9281691749999998,2.014850634381648,56.38078697493841
2015-11-23 05:15:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,56.59275978631071
2015-11-23 05:30:00,0,,0,3.8655356213740077,1.9185221749999992,2.014850634381648,56.763340371636446
2015-11-23 05:45:00,0,,0,3.8703854172222325,1.9209292000000002,2.014850634381648,56.8967897941017
2015-11-23 06:00:00,0,,0,3.8752415598499512,1.9233393749999994,2.014850634381648,56.993513100689555
2015-11-23 06:15:00,0,,0,3.8510243145063314,1.91132,2.014850634381648,57.095578831559514
2015-11-23 06:30:00,0,,0,3.855855070016058,1.9137175749999993,2.014850634381648,57.20862970210231
2015-11-23 06:45:00,0,,0,3.8221730638174307,1.8970007,2.014850634381648,57.32498792840318
2015-11-23 07:00:00,0,,0,3.788802049814219,1.880438175,2.014850634381648,57.44467857672926
2015-11-23 07:15:00,0,,0,3.72765239085732,1.8500887000000006,2.014850634381648,57.558869596698386
2015-11-23 07:30:00,0,,0,3.760445847926185,1.866364575,2.014850634381648,57.686057599276694
2015-11-23 07:45:00,0,,0,3.7745953883624592,1.8733871999999998,2.014850634381648,57.82244228115941
2015-11-23 08:00:00,0,,0,3.8221730638174307,1.8970007,2.014850634381648,57.97448406577069
2015-11-23 08:15:00,0,,0,3.8510243145063314,1.91132,2.014850634381648,58.13638679553509
2015-11-23 08:30:00,0,,0,3.855855070016058,1.9137175749999993,2.014850634381648,58.30332909134587
2015-11-23 08:45:00,0,,0,3.8801040492571715,1.9257526999999999,2.014850634381648,58.47906707065014
2015-11-23 09:00:00,0,,0,3.8752415598499512,1.9233393749999994,2.014850634381648,58.65779181026552
2015-11-23 09:15:00,0,,0,3.8898480684101053,1.9305888000000002,2.014850634381648,58.84384906883541
2015-11-23 09:30:00,0,,0,3.899617474681031,1.9354375,2.014850634381648,59.03620979989835
