time,thermal_energy_output,efficiency,el_demand,thermal_energy_output,cop,el_demand,temperature
2015-01-01 15:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,55.16534444980703
2015-01-01 15:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,55.4155315747462
2015-01-01 16:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,55.65564075191883
2015-01-01 16:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,55.88700777280403
2015-01-01 16:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,56.10972770835142
2015-01-01 16:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,56.32389459561405
2015-01-01 17:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,56.52960144899202
2015-01-01 17:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,56.73153849809308
2015-01-01 17:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,56.92974673953874
2015-01-01 17:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,57.12426672411227
2015-01-01 18:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,57.315138561607135
2015-01-01 18:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,57.504241216318526
2015-01-01 18:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,57.69159392810922
2015-01-01 18:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,57.87721572760847
2015-01-01 19:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,58.06112543848745
2015-01-01 19:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,58.249166100246306
2015-01-01 19:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,58.441292788794215
2015-01-01 19:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,58.63746106858985
2015-01-01 20:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,58.83762698732839
2015-01-01 20:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,59.052169717961995
2015-01-01 20:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,59.2809329126613
2015-01-01 20:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,59.52376192387959
2015-01-01 21:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,59.78050378586223
2015-01-01 21:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,60.0712393940099
2015-01-01 21:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,60.39559906633306
2015-01-01 21:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,60.75321714113381
2015-01-01 22:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,61.143731933285196
2015-01-01 22:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,61.54931242937683
2015-01-01 22:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,61.96979478987838
2015-01-01 22:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,62.40501695701437
2015-01-01 23:00:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,62.85481863538765
2015-01-01 23:15:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,63.32082082521396
2015-01-01 23:30:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,63.802847345931234
2015-01-01 23:45:00,0,,0,4.2517513856511995,2.792707875,1.5224475942193558,64.30072393294104
2015-01-02 00:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.80903616994641
2015-01-02 00:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,65.3101559080193
2015-01-02 00:30:00,0,,0,0,0,0,64.97497611294091
2015-01-02 00:45:00,0,,0,0,0,0,64.64177679477893
2015-01-02 01:00:00,0,,0,0,0,0,64.3105364158469
2015-01-02 01:15:00,0,,0,0,0,0,63.98170927363928
2015-01-02 01:30:00,0,,0,0,0,0,63.6552691242067
2015-01-02 01:45:00,0,,0,0,0,0,63.33119000900271
2015-01-02 02:00:00,0,,0,0,0,0,63.0094462517801
2015-01-02 02:15:00,0,,0,0,0,0,62.68668324881068
2015-01-02 02:30:00,0,,0,0,0,0,62.362912084391944
2015-01-02 02:45:00,0,,0,0,0,0,62.03814372227966
2015-01-02 03:00:00,0,,0,0,0,0,61.71238900699874
2015-01-02 03:15:00,0,,0,0,0,0,61.37852465076105
2015-01-02 03:30:00,0,,0,0,0,0,61.036638845911995
2015-01-02 03:45:00,0,,0,0,0,0,60.68681882570522
2015-01-02 04:00:00,0,,0,0,0,0,60.32915087473273
2015-01-02 04:15:00,0,,0,0,0,0,59.943031697542956
2015-01-02 04:30:00,0,,0,0,0,0,59.528770701221006
2015-01-02 04:45:00,0,,0,0,0,0,59.08667392804995
2015-01-02 05:00:00,0,,0,0,0,0,58.617044092103
2015-01-02 05:15:00,0,,0,0,0,0,58.12160741831363
2015-01-02 05:30:00,0,,0,0,0,0,57.60064455604338
2015-01-02 05:45:00,0,,0,0,0,0,57.054433102591965
2015-01-02 06:00:00,0,,0,0,0,0,56.48324763638849
2015-01-02 06:15:00,0,,0,0,0,0,55.92778583130178
2015-01-02 06:30:00,0,,0,0,0,0,55.38787669251718
2015-01-02 06:45:00,0,,0,0,0,0,54.86335108478867
2015-01-02 07:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,55.183226964860665
2015-01-02 07:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,55.506282608157136
2015-01-02 07:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,55.832483434753016
2015-01-02 07:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,56.161795240779924
2015-01-02 08:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,56.49418419433655
2015-01-02 08:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,56.82795222808844
2015-01-02 08:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,57.163084344538476
2015-01-02 08:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,57.49956570928731
2015-01-02 09:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,57.83738164925969
2015-01-02 09:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,58.17699325190866
2015-01-02 09:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,58.51838098940261
2015-01-02 09:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,58.86152554627509
2015-01-02 10:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.20640781711537
2015-01-02 10:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.551819901887576
2015-01-02 10:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.89775603886519
2015-01-02 10:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.244210528980474
2015-01-02 11:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.59117773514308
2015-01-02 11:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.93651187725231
2015-01-02 11:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.28023071487976
2015-01-02 11:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.622351814461666
2015-01-02 12:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.96289255139927
2015-01-02 12:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,62.29996770830198
2015-01-02 12:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,62.63361497335266
2015-01-02 12:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,62.96387162487521
2015-01-02 13:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,63.290774535791755
2015-01-02 13:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,63.612219973717714
2015-01-02 13:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,63.928267288671876
2015-01-02 13:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.23897518524154
2015-01-02 14:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.54440172960166
2015-01-02 14:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.84365315454032
2015-01-02 14:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,65.13679661448124
2015-01-02 14:45:00,0,,0,0,0,0,64.5947132808991
2015-01-02 15:00:00,0,,0,0,0,0,64.05567149781811
2015-01-02 15:15:00,0,,0,0,0,0,63.516784582625064
2015-01-02 15:30:00,0,,0,0,0,0,62.978050851131655
2015-01-02 15:45:00,0,,0,0,0,0,62.43946863746516
2015-01-02 16:00:00,0,,0,0,0,0,61.90103629386921
2015-01-02 16:15:00,0,,0,0,0,0,61.363703392423965
2015-01-02 16:30:00,0,,0,0,0,0,60.82745797669604
2015-01-02 16:45:00,0,,0,0,0,0,60.29228822027825
2015-01-02 17:00:00,0,,0,0,0,0,59.75818242537561
2015-01-02 17:15:00,0,,0,0,0,0,59.22869602859606
2015-01-02 17:30:00,0,,0,0,0,0,58.703778793985016
2015-01-02 17:45:00,0,,0,0,0,0,58.18338103190389
2015-01-02 18:00:00,0,,0,0,0,0,57.66745359308892
2015-01-02 18:15:00,0,,0,0,0,0,57.15737466565036
2015-01-02 18:30:00,0,,0,0,0,0,56.65308064702699
2015-01-02 18:45:00,0,,0,0,0,0,56.154508626335435
2015-01-02 19:00:00,0,,0,0,0,0,55.66159637684821
2015-01-02 19:15:00,0,,0,0,0,0,55.17880055766005
2015-01-02 19:30:00,0,,0,0,0,0,54.70601115259146
2015-01-02 19:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,55.07230459453355
2015-01-02 20:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,55.43937060488042
2015-01-02 20:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,55.8152859982467
2015-01-02 20:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,56.19995453759205
2015-01-02 20:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,56.593281032453945
2015-01-02 21:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,56.99517132756614
2015-01-02 21:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,57.421227123234395
2015-01-02 21:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,57.87118561964015
2015-01-02 21:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,58.344786874912884
2015-01-02 22:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,58.84177377404993
2015-01-02 22:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.34833737085444
2015-01-02 22:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.864373518739285
2015-01-02 22:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.38977920371147
2015-01-02 23:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.924452532055156
2015-01-02 23:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.44595141035684
2015-01-02 23:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.95441911076071
2015-01-02 23:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,62.449997347326416
2015-01-03 00:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,62.93073715010374
2015-01-03 00:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.404238774299756
2015-01-03 00:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.87058093510653
2015-01-03 00:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.32984149168843
2015-01-03 01:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.7820974564914
2015-01-03 01:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,65.22799932822993
2015-01-03 01:30:00,0,,0,0,0,0,64.84052009789087
2015-01-03 01:45:00,0,,0,0,0,0,64.45581889473453
2015-01-03 02:00:00,0,,0,0,0,0,64.07386550771531
2015-01-03 02:15:00,0,,0,0,0,0,63.69060978788049
2015-01-03 02:30:00,0,,0,0,0,0,63.30606589809945
2015-01-03 02:45:00,0,,0,0,0,0,62.92024784722035
2015-01-03 03:00:00,0,,0,0,0,0,62.53316949174514
2015-01-03 03:15:00,0,,0,0,0,0,62.136229680803
2015-01-03 03:30:00,0,,0,0,0,0,61.729535657722124
2015-01-03 03:45:00,0,,0,0,0,0,61.31319349955953
2015-01-03 04:00:00,0,,0,0,0,0,60.88730812978422
2015-01-03 04:15:00,0,,0,0,0,0,60.42700024644092
2015-01-03 04:30:00,0,,0,0,0,0,59.93264419436468
2015-01-03 04:45:00,0,,0,0,0,0,59.40461024739045
2015-01-03 05:00:00,0,,0,0,0,0,58.84326465262528
2015-01-03 05:15:00,0,,0,0,0,0,58.250692645575526
2015-01-03 05:30:00,0,,0,0,0,0,57.627233813474795
2015-01-03 05:45:00,0,,0,0,0,0,56.973224050545525
2015-01-03 06:00:00,0,,0,0,0,0,56.28899559816046
2015-01-03 06:15:00,0,,0,0,0,0,55.623694605772826
2015-01-03 06:30:00,0,,0,0,0,0,54.97711523725514
2015-01-03 06:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,55.17615000472302
2015-01-03 07:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,55.38450674467243
2015-01-03 07:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,55.5986381379793
2015-01-03 07:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,55.81848138528837
2015-01-03 07:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.04397437018738
2015-01-03 08:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.27505565178002
2015-01-03 08:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.509654324113654
2015-01-03 08:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.74773213556397
2015-01-03 08:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.989251250493076
2015-01-03 09:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,57.23417424472564
2015-01-03 09:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,57.48303842485312
2015-01-03 09:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,57.735800930478916
2015-01-03 09:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,57.99241936731323
2015-01-03 10:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,58.25285180210417
2015-01-03 10:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,58.51562094817674
2015-01-03 10:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,58.780701393795745
2015-01-03 10:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,59.04806800357863
2015-01-03 11:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,59.317695915490106
2015-01-03 11:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,59.58697608086454
2015-01-03 11:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,59.85591228144551
2015-01-03 11:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,60.12450825785016
2015-01-03 12:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,60.39276771001639
2015-01-03 12:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,60.65839700252977
2015-01-03 12:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,60.9214247383765
2015-01-03 12:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,61.181879209485345
2015-01-03 13:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,61.43978840011032
2015-01-03 13:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,61.692595533171705
2015-01-03 13:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,61.940356093545496
2015-01-03 13:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,62.18312496270968
2015-01-03 14:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,62.42095642530615
2015-01-03 14:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,62.65275552807357
2015-01-03 14:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,62.87858787292507
2015-01-03 14:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.09851834835299
2015-01-03 15:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.31261113718731
2015-01-03 15:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.51748378159641
2015-01-03 15:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.713236550650926
2015-01-03 15:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,63.89996862299533
2015-01-03 16:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.07777809870635
2015-01-03 16:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.24791065858014
2015-01-03 16:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.41044978907644
2015-01-03 16:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.56547806873972
2015-01-03 17:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.7130771780728
2015-01-03 17:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.85763533764465
2015-01-03 17:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,64.99918561778395
2015-01-03 17:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,65.13776072917952
2015-01-03 18:00:00,0,,0,0,0,0,64.44629691701624
2015-01-03 18:15:00,0,,0,0,0,0,63.76263993569968
2015-01-03 18:30:00,0,,0,0,0,0,63.086704885944386
2015-01-03 18:45:00,0,,0,0,0,0,62.41840779174462
2015-01-03 19:00:00,0,,0,0,0,0,61.757665590333715
2015-01-03 19:15:00,0,,0,0,0,0,61.109852198152026
2015-01-03 19:30:00,0,,0,0,0,0,60.47482701439918
2015-01-03 19:45:00,0,,0,0,0,0,59.85245096730852
2015-01-03 20:00:00,0,,0,0,0,0,59.242586497518836
2015-01-03 20:15:00,0,,0,0,0,0,58.65486104586805
2015-01-03 20:30:00,0,,0,0,0,0,58.08903385053392
2015-01-03 20:45:00,0,,0,0,0,0,57.54486676797899
2015-01-03 21:00:00,0,,0,0,0,0,57.02212424447679
2015-01-03 21:15:00,0,,0,0,0,0,56.539525972650885
2015-01-03 21:30:00,0,,0,0,0,0,56.096635383764294
2015-01-03 21:45:00,0,,0,0,0,0,55.69302065676505
2015-01-03 22:00:00,0,,0,0,0,0,55.328254666655134
2015-01-03 22:15:00,0,,0,0,0,0,54.9855467057226
2015-01-03 22:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,55.49175300267534
2015-01-03 22:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.01054550518366
2015-01-03 23:00:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,56.54178733826213
2015-01-03 23:15:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,57.074029371344636
2015-01-03 23:30:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,57.60726072725614
2015-01-03 23:45:00,0,,0,4.2143959492147305,2.76817144,1.5224475942193558,58.14147064711087
2015-01-04 00:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,58.6787376318954
2015-01-04 00:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.208209150534245
2015-01-04 00:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,59.72996997872173
2015-01-04 00:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.24410397021653
2015-01-04 01:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,60.75069406686765
2015-01-04 01:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.25038021929902
2015-01-04 01:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,61.743237507904006
2015-01-04 01:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,62.22934019657673
2015-01-04 02:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,62.70876174159146
2015-01-04 02:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,63.17766942501315
2015-01-04 02:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,63.63617758508663
2015-01-04 02:45:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.0843993166283
2015-01-04 03:00:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.52244648454848
2015-01-04 03:15:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,64.9420610757144
2015-01-04 03:30:00,0,,0,4.225040994140368,2.7751635000000006,1.5224475942193558,65.34344354439831
2015-01-04 03:45:00,0,,0,0,0,0,64.89760691228751
2015-01-04 04:00:00,0,,0,0,0,0,64.44294993974782
2015-01-04 04:15:00,0,,0,0,0,0,63.95529942959628
2015-01-04 04:30:00,0,,0,0,0,0,63.43501418655444
2015-01-04 04:45:00,0,,0,0,0,0,62.882449113342474
2015-01-04 05:00:00,0,,0,0,0,0,62.29795525311349
2015-01-04 05:15:00,0,,0,0,0,0,61.68355356372871
2015-01-04 05:30:00,0,,0,0,0,0,61.03956929283021
2015-01-04 05:45:00,0,,0,0,0,0,60.36632415099194
2015-01-04 06:00:00,0,,0,0,0,0,59.66413635018538
2015-01-04 06:15:00,0,,0,0,0,0,58.980743057062064
2015-01-04 06:30:00,0,,0,0,0,0,58.31593988135094
2015-01-04 06:45:00,0,,0,0,0,0,57.669524655525144
2015-01-04 07:00:00,0,,0,0,0,0,57.041297410629674
2015-01-04 07:15:00,0,,0,0,0,0,56.42771288776707
2015-01-04 07:30:00,0,,0,0,0,0,55.82861184733523
