time,thermal_energy_output,cop,el_demand,temperature
2015-01-01 18:45:00,4.846478000000001,1.8640300000000005,2.6,65.19187196149159
2015-01-01 19:00:00,0,0,0,64.4618074863564
2015-01-01 19:15:00,0,0,0,63.745813431373996
2015-01-01 19:30:00,0,0,0,63.04373678072521
2015-01-01 19:45:00,0,0,0,62.35542618263791
2015-01-01 20:00:00,0,0,0,61.680731931290495
2015-01-01 20:15:00,0,0,0,61.02992859618783
2015-01-01 20:30:00,0,0,0,60.402756363615744
2015-01-01 20:45:00,0,0,0,59.79895824533422
2015-01-01 21:00:00,0,0,0,59.21828004785036
2015-01-01 21:15:00,0,0,0,58.68070253967822
2015-01-01 21:30:00,0,0,0,58.18575700082156
2015-01-01 21:45:00,0,0,0,57.73297980861406
2015-01-01 22:00:00,0,0,0,57.321912382285916
