time,thermal_energy_demand,ground_temperature,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
1/31/2015 22:15,1.71749896,4.6,-2,False,1.71749896,0,0.633117851,0,2.71276344
2/5/2015 10:45,3.383816758,4.2,-2,False,3.383816758,0,1.260073709,0,2.68541176
2/28/2015 3:15,1.459303733,4.1,-2,False,1.459303733,0,0.544798772,0,2.67861054
3/12/2015 3:15,1.25344477,5.55,-2,False,1.25344477,0,0.451096032,0,2.778665035
4/7/2015 3:15,1.171690709,6.85,-2,False,1.171690709,0,0.408113382,0,2.870993115
1/21/2015 3:30,1.873264271,5.2,-1.95,False,1.873264271,0,0.680140491,0,2.75423136
1/24/2015 3:00,1.986801315,4.85,-1.95,False,1.986801315,0,0.727772044,0,2.729977515
1/21/2015 3:00,1.713072387,5.2,-1.9,False,1.713072387,0,0.62197839,0,2.75423136
1/21/2015 3:15,1.793168329,5.2,-1.9,False,1.793168329,0,0.651059441,0,2.75423136
1/24/2015 2:15,1.909460434,4.85,-1.9,False,1.909460434,0,0.699441817,0,2.729977515
1/24/2015 4:00,2.282415352,4.85,-1.9,False,2.282415352,0,0.836056465,0,2.729977515
2/3/2015 22:30,1.797818393,4.35,-1.9,False,1.797818393,0,0.666935366,0,2.695641115
2/4/2015 3:00,2.098545084,4.3,-1.9,False,2.098545084,0,0.779482774,0,2.69222766
2/4/2015 9:15,3.4673193,4.3,-1.9,False,3.4673193,0,1.287899739,0,2.69222766
