time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-05-22 14:00:00,0.5338178908378746,19.9,False,0.5338178908378746,0.0,0.17967941421151726,0.0,2.9709462999999996
2015-05-22 14:15:00,0.5388349762780802,20.3,False,0.5388349762780802,0.0,0.17965736958276093,0.0,2.9992366999999995
2015-05-22 14:30:00,0.5438520617182858,19.700000000000006,False,0.5438520617182858,0.0,0.18392787961645,0.0,2.9568766999999996
2015-05-22 14:45:00,0.5488691471584913,19.9,False,0.5488691471584913,0.0,0.18474556310845855,0.0,2.9709462999999996
2015-05-22 15:00:00,0.553886232598697,19.95,False,0.553886232598697,0.0,0.18621332180614195,0.0,2.9744715750000004
2015-05-22 15:15:00,0.5625825140283867,19.7,False,0.5625825140283867,0.0,0.19026241913583572,0.0,2.9568766999999996
2015-05-22 15:30:00,0.5712787954580764,20.25,False,0.5712787954580764,0.0,0.1907002776140889,0.0,2.9956893749999995
2015-05-22 15:45:00,0.5799750768877661,20.1,False,0.5799750768877661,0.0,0.1942921927354733,0.0,2.9850662999999997
2015-05-22 16:00:00,0.5886713583174558,20.05,False,0.5886713583174558,0.0,0.19743925009999463,0.0,2.981531574999999
2015-05-22 16:15:00,0.6007123633739492,19.9,False,0.6007123633739492,0.0,0.2021956315312563,0.0,2.9709462999999996
2015-05-22 16:30:00,0.6127533684304426,20.05,False,0.6127533684304426,0.0,0.20551631033135806,0.0,2.981531574999999
2015-05-22 16:45:00,0.624794373486936,19.8,False,0.624794373486936,0.0,0.21080106525908324,0.0,2.9639051999999992
2015-05-22 17:00:00,0.6368353785434294,19.55,False,0.6368353785434294,0.0,0.2161432760052654,0.0,2.946357575
2015-05-22 17:15:00,0.6492108559626032,19.4,False,0.6492108559626032,0.0,0.22113089598022748,0.0,2.9358667999999994
2015-05-22 17:30:00,0.661586333381777,18.1,False,0.661586333381777,0.0,0.23245084864118215,0.0,2.8461343
2015-05-22 17:45:00,0.6739618108009507,18.2,False,0.6739618108009507,0.0,0.23623237876524597,0.0,2.8529612
2015-05-22 18:00:00,0.6863372882201245,18.65,False,0.6863372882201245,0.0,0.23799438337767503,0.0,2.8838381749999993
2015-05-22 18:15:00,0.6987127656392983,18.2,False,0.6987127656392983,0.0,0.24490791029310116,0.0,2.8529612
2015-05-22 18:30:00,0.7110882430584721,17.4,False,0.7110882430584721,0.0,0.25407816055749627,0.0,2.7986987999999995
2015-05-22 18:45:00,0.7234637204776458,17.0,False,0.7234637204776458,0.0,0.26100203850745013,0.0,2.7718700000000003
2015-05-22 19:00:00,0.7358391978968196,16.25,False,0.7358391978968196,0.0,0.2703194826243232,0.0,2.7221093749999996
2015-05-22 19:15:00,0.7304876400939337,15.0,False,0.7304876400939337,0.0,0.27662127808158055,0.0,2.6407499999999997
2015-05-22 19:30:00,0.7251360822910478,14.6,False,0.7251360822910478,0.0,0.2772848234937418,0.0,2.6151308
2015-05-22 19:45:00,0.7197845244881618,14.3,False,0.7197845244881618,0.0,0.2772615646571506,0.0,2.5960487
2015-05-22 20:00:00,0.7144329666852759,13.3,False,0.7144329666852759,0.0,0.2820210990070134,0.0,2.5332606999999996
2015-05-22 20:15:00,0.6946990972871339,12.9,False,0.6946990972871339,0.0,0.27693823722628547,0.0,2.5084983000000003
2015-05-22 20:30:00,0.6749652278889919,12.55,False,0.6749652278889919,0.0,0.27139773117258603,0.0,2.486996574999999
2015-05-22 20:45:00,0.6552313584908499,12.8,False,0.6552313584908499,0.0,0.26184753789208515,0.0,2.5023391999999998
2015-05-22 21:00:00,0.6354974890927079,11.45,False,0.6354974890927079,0.0,0.2625562042530112,0.0,2.420424575
2015-05-22 21:15:00,0.5833198005145698,11.7,False,0.5833198005145698,0.0,0.2395150047441782,0.0,2.4354207
2015-05-22 21:30:00,0.5311421119364317,11.05,False,0.5311421119364317,0.0,0.22162368115033879,0.0,2.396594575
2015-05-22 21:45:00,0.4789644233582935,10.5,False,0.4789644233582935,0.0,0.20259412638891167,0.0,2.3641575
2015-05-22 22:00:00,0.4267867347801554,10.2,False,0.4267867347801554,0.0,0.1818725609782744,0.0,2.3466252
2015-05-22 22:15:00,0.3789571869168621,10.5,False,0.3789571869168621,0.0,0.16029269916105932,0.0,2.3641575
2015-05-22 22:30:00,0.33112763905356885,9.9,False,0.33112763905356885,0.0,0.14216329358784957,0.0,2.3292063
2015-05-22 22:45:00,0.2832980911902756,9.4,False,0.2832980911902756,0.0,0.12315023072687019,0.0,2.3004267999999994
2015-05-22 23:00:00,0.2354685433269823,9.3,False,0.2354685433269823,0.0,0.10261369703569886,0.0,2.2947086999999993
2015-05-22 23:15:00,0.22342940823321258,9.0,False,0.22342940823321258,0.0,0.09809732407511867,0.0,2.2776300000000003
2015-05-22 23:30:00,0.21139027313944286,9.35,False,0.21139027313944286,0.0,0.0920061739416245,0.0,2.297566175
2015-05-22 23:45:00,0.19935113804567314,8.9,False,0.19935113804567314,0.0,0.08774403432912295,0.0,2.2719623
2015-05-23 00:00:00,0.18731200295190342,8.85,False,0.18731200295190342,0.0,0.08254782267325647,0.0,2.269133175
2015-05-23 00:15:00,0.19229370515807107,8.7,False,0.19229370515807107,0.0,0.08506069261756112,0.0,2.2606647000000004
2015-05-23 00:30:00,0.1972754073642387,8.05,False,0.1972754073642387,0.0,0.08869118366350154,0.0,2.2242955749999993
2015-05-23 00:45:00,0.20225710957040638,7.1,False,0.20225710957040638,0.0,0.09311600196473908,0.0,2.1720982999999996
2015-05-23 01:00:00,0.20723881177657402,7.35,False,0.20723881177657402,0.0,0.09481471365277551,0.0,2.1857241750000003
2015-05-23 01:15:00,0.21122417354150813,7.7,False,0.21122417354150813,0.0,0.09579619983027517,0.0,2.2049326999999996
2015-05-23 01:30:00,0.21520953530644227,7.35,False,0.21520953530644227,0.0,0.0984614334086515,0.0,2.1857241750000003
2015-05-23 01:45:00,0.21919489707137638,6.8,False,0.21919489707137638,0.0,0.10167440919455684,0.0,2.1558512
2015-05-23 02:00:00,0.22318025883631049,8.25,False,0.22318025883631049,0.0,0.09983775883606723,0.0,2.235429375
2015-05-23 02:15:00,0.23380789020946813,8.4,False,0.23380789020946813,0.0,0.10420115715957595,0.0,2.2438127999999997
2015-05-23 02:30:00,0.24443552158262577,8.55,False,0.24443552158262577,0.0,0.10853070528396389,0.0,2.2522245749999996
2015-05-23 02:45:00,0.2550631529557834,8.3,False,0.2550631529557834,0.0,0.113957999296398,0.0,2.2382207
2015-05-23 03:00:00,0.26569078432894105,9.05,False,0.26569078432894105,0.0,0.11650710176040953,0.0,2.2804685749999996
2015-05-23 03:15:00,0.297573678448414,8.4,False,0.297573678448414,0.0,0.13261965456673303,0.0,2.2438127999999997
2015-05-23 03:30:00,0.32945657256788696,8.5,False,0.32945657256788696,0.0,0.14646306102263673,0.0,2.2494175
2015-05-23 03:45:00,0.3613394666873599,8.8,False,0.3613394666873599,0.0,0.1594397558668833,0.0,2.2663072
2015-05-23 04:00:00,0.3932223608068328,9.3,False,0.3932223608068328,0.0,0.171360469765436,0.0,2.2947086999999993
2015-05-23 04:15:00,0.4742580500271598,9.4,False,0.4742580500271598,0.0,0.2061608958942575,0.0,2.3004267999999994
2015-05-23 04:30:00,0.5552937392474868,9.45,False,0.5552937392474868,0.0,0.24108714083870497,0.0,2.303290575
2015-05-23 04:45:00,0.6363294284678139,9.6,False,0.6363294284678139,0.0,0.27524080119173533,0.0,2.3119008
2015-05-23 05:00:00,0.7173651176881409,9.75,False,0.7173651176881409,0.0,0.30913723137670995,0.0,2.320539375
2015-05-23 05:15:00,0.7645252319065279,10.3,False,0.7645252319065279,0.0,0.3249901398425434,0.0,2.3524566999999994
2015-05-23 05:30:00,0.8116853461249149,10.5,False,0.8116853461249149,0.0,0.3433296411617732,0.0,2.3641575
2015-05-23 05:45:00,0.858845460343302,11.1,False,0.858845460343302,0.0,0.3579175503562888,0.0,2.3995622999999995
2015-05-23 06:00:00,0.906005574561689,11.45,False,0.906005574561689,0.0,0.3743167971105602,0.0,2.420424575
2015-05-23 06:15:00,0.9056734610812778,11.6,False,0.9056734610812778,0.0,0.37279521252266307,0.0,2.4294127999999997
2015-05-23 06:30:00,0.9053413476008666,11.95,False,0.9053413476008666,0.0,0.3694523494909255,0.0,2.4504955750000006
2015-05-23 06:45:00,0.9050092341204554,12.4,False,0.9050092341204554,0.0,0.3652428424919653,0.0,2.4778288
2015-05-23 07:00:00,0.9046771206400442,13.05,False,0.9046771206400442,0.0,0.35931816933786265,0.0,2.5177605749999996
2015-05-23 07:15:00,0.8708015456381043,13.5,False,0.8708015456381043,0.0,0.34206527065084974,0.0,2.5457174999999994
2015-05-23 07:30:00,0.8369259706361643,14.05,False,0.8369259706361643,0.0,0.3243605457835981,0.0,2.5802335749999994
2015-05-23 07:45:00,0.8030503956342243,14.2,False,0.8030503956342243,0.0,0.31009240545795735,0.0,2.5897132000000003
2015-05-23 08:00:00,0.7691748206322844,14.7,False,0.7691748206322844,0.0,0.2934083237510119,0.0,2.6215167000000004
2015-05-23 08:15:00,0.7522370331313144,15.1,False,0.7522370331313144,0.0,0.28416474999561403,0.0,2.6471862999999995
2015-05-23 08:30:00,0.7352992456303444,15.6,False,0.7352992456303444,0.0,0.2744107703297592,0.0,2.6795568
2015-05-23 08:45:00,0.7183614581293744,15.9,False,0.7183614581293744,0.0,0.26614552773883293,0.0,2.6991302999999998
2015-05-23 09:00:00,0.7014236706284044,16.6,False,0.7014236706284044,0.0,0.25550514899024757,0.0,2.7452428
