time,thermal_energy_demand,ground_temperature,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-12-25 06:30:00,1.7082363226114388,7.8,7.800000000000002,False,1.7082363226114388,0.0,0.5810263280252376,0.0,2.9400325599999997
2015-12-25 06:45:00,1.6804079113408266,7.8,7.6,False,1.6804079113408266,0.0,0.5715609868418691,0.0,2.9400325599999997
2015-12-25 07:00:00,1.6525795000702141,7.8,7.6,False,1.6525795000702141,0.0,0.5620956456585006,0.0,2.9400325599999997
2015-12-25 07:15:00,1.6154749517093976,7.8,7.7,False,1.6154749517093976,0.0,0.5494751907473425,0.0,2.9400325599999997
2015-12-25 07:30:00,1.5783704033485808,7.8,7.6,False,1.5783704033485808,0.0,0.5368547358361844,0.0,2.9400325599999997
2015-12-25 07:45:00,1.5412658549877642,7.8,7.9,False,1.5412658549877642,0.0,0.5242342809250263,0.0,2.9400325599999997
2015-12-25 08:00:00,1.5041613066269477,7.8,7.9,False,1.5041613066269477,0.0,0.5116138260138683,0.0,2.9400325599999997
2015-12-25 08:15:00,1.4749057973424577,7.8,8.3,False,1.4749057973424577,0.0,0.5016630827185322,0.0,2.9400325599999997
2015-12-25 08:30:00,1.4456502880579678,7.8,8.4,False,1.4456502880579678,0.0,0.49171233942319603,0.0,2.9400325599999997
2015-12-25 08:45:00,1.4163947787734779,7.8,8.5,False,1.4163947787734779,0.0,0.4817615961278599,0.0,2.9400325599999997
2015-12-25 09:00:00,1.387139269488988,7.8,8.5,False,1.387139269488988,0.0,0.4718108528325238,0.0,2.9400325599999997
2015-12-25 09:15:00,1.3628786032530695,7.8,8.1,False,1.3628786032530695,0.0,0.4635590169290743,0.0,2.9400325599999997
2015-12-25 09:30:00,1.338617937017151,7.8,8.2,False,1.338617937017151,0.0,0.4553071810256248,0.0,2.9400325599999997
2015-12-25 09:45:00,1.3143572707812323,7.8,8.3,False,1.3143572707812323,0.0,0.44705534512217526,0.0,2.9400325599999997
2015-12-25 10:00:00,1.290096604545314,7.8,8.45,False,1.290096604545314,0.0,0.4388035092187258,0.0,2.9400325599999997
2015-12-25 10:15:00,1.273684977385722,7.8,8.2,False,1.273684977385722,0.0,0.4332213849310982,0.0,2.9400325599999997
2015-12-25 10:30:00,1.25727335022613,7.8,7.9,False,1.25727335022613,0.0,0.4276392606434706,0.0,2.9400325599999997
2015-12-25 10:45:00,1.2408617230665382,7.8,7.7,False,1.2408617230665382,0.0,0.4220571363558431,0.0,2.9400325599999997
2015-12-25 11:00:00,1.2244500959069462,7.8,7.7,False,1.2244500959069462,0.0,0.41647501206821547,0.0,2.9400325599999997
2015-12-25 11:15:00,1.2208823508722522,7.8,7.7,False,1.2208823508722522,0.0,0.4152615067882964,0.0,2.9400325599999997
2015-12-25 11:30:00,1.2173146058375584,7.8,7.7,False,1.2173146058375584,0.0,0.41404800150837734,0.0,2.9400325599999997
2015-12-25 11:45:00,1.2137468608028645,7.8,7.8,False,1.2137468608028645,0.0,0.4128344962284583,0.0,2.9400325599999997
2015-12-25 12:00:00,1.2101791157681705,7.8,7.85,False,1.2101791157681705,0.0,0.4116209909485392,0.0,2.9400325599999997
2015-12-25 12:15:00,1.2080384687473542,7.8,8.0,False,1.2080384687473542,0.0,0.4108928877805878,0.0,2.9400325599999997
2015-12-25 12:30:00,1.2058978217265377,7.8,8.3,False,1.2058978217265377,0.0,0.41016478461263634,0.0,2.9400325599999997
2015-12-25 12:45:00,1.2037571747057214,7.8,8.7,False,1.2037571747057214,0.0,0.4094366814446849,0.0,2.9400325599999997
2015-12-25 13:00:00,1.2016165276849051,7.8,9.0,False,1.2016165276849051,0.0,0.4087085782767335,0.0,2.9400325599999997
2015-12-25 13:15:00,1.2094655667612317,7.8,9.3,False,1.2094655667612317,0.0,0.4113782898925554,0.0,2.9400325599999997
2015-12-25 13:30:00,1.2173146058375584,7.8,9.4,False,1.2173146058375584,0.0,0.41404800150837734,0.0,2.9400325599999997
2015-12-25 13:45:00,1.225163644913885,7.8,9.4,False,1.225163644913885,0.0,0.41671771312419925,0.0,2.9400325599999997
2015-12-25 14:00:00,1.2330126839902116,7.8,9.55,False,1.2330126839902116,0.0,0.41938742474002116,0.0,2.9400325599999997
2015-12-25 14:15:00,1.2458565661151095,7.8,9.6,False,1.2458565661151095,0.0,0.4237560437477297,0.0,2.9400325599999997
2015-12-25 14:30:00,1.2587004482400075,7.8,10.1,False,1.2587004482400075,0.0,0.4281246627554382,0.0,2.9400325599999997
2015-12-25 14:45:00,1.2715443303649054,7.8,10.3,False,1.2715443303649054,0.0,0.4324932817631467,0.0,2.9400325599999997
2015-12-25 15:00:00,1.2843882124898034,7.8,10.45,False,1.2843882124898034,0.0,0.43686190077085524,0.0,2.9400325599999997
2015-12-25 15:15:00,1.3036540356771504,7.8,10.8,False,1.3036540356771504,0.0,0.4434148292824181,0.0,2.9400325599999997
2015-12-25 15:30:00,1.3229198588644975,7.8,11.1,False,1.3229198588644975,0.0,0.4499677577939809,0.0,2.9400325599999997
2015-12-25 15:45:00,1.3421856820518447,7.8,11.1,False,1.3421856820518447,0.0,0.4565206863055438,0.0,2.9400325599999997
2015-12-25 16:00:00,1.3614515052391918,7.8,10.85,False,1.3614515052391918,0.0,0.4630736148171066,0.0,2.9400325599999997
2015-12-25 16:15:00,1.3842850734612329,7.8,10.8,False,1.3842850734612329,0.0,0.4708400486085885,0.0,2.9400325599999997
2015-12-25 16:30:00,1.4071186416832737,7.8,10.7,False,1.4071186416832737,0.0,0.47860648240007037,0.0,2.9400325599999997
2015-12-25 16:45:00,1.4299522099053146,7.8,10.8,False,1.4299522099053146,0.0,0.4863729161915522,0.0,2.9400325599999997
2015-12-25 17:00:00,1.4527857781273557,7.8,11.05,False,1.4527857781273557,0.0,0.49413934998303416,0.0,2.9400325599999997
2015-12-25 17:15:00,1.4620619152175598,7.8,11.4,False,1.4620619152175598,0.0,0.49729446371082364,0.0,2.9400325599999997
2015-12-25 17:30:00,1.471338052307764,7.8,11.15,False,1.471338052307764,0.0,0.5004495774386132,0.0,2.9400325599999997
2015-12-25 17:45:00,1.480614189397968,7.8,11.1,False,1.480614189397968,0.0,0.5036046911664027,0.0,2.9400325599999997
2015-12-25 18:00:00,1.4898903264881722,7.8,11.25,False,1.4898903264881722,0.0,0.5067598048941921,0.0,2.9400325599999997
2015-12-25 18:15:00,1.493458071522866,7.8,11.4,False,1.493458071522866,0.0,0.5079733101741112,0.0,2.9400325599999997
2015-12-25 18:30:00,1.49702581655756,7.8,11.55,False,1.49702581655756,0.0,0.5091868154540303,0.0,2.9400325599999997
2015-12-25 18:45:00,1.5005935615922539,7.8,11.6,False,1.5005935615922539,0.0,0.5104003207339493,0.0,2.9400325599999997
2015-12-25 19:00:00,1.5041613066269477,7.8,11.5,False,1.5041613066269477,0.0,0.5116138260138683,0.0,2.9400325599999997
2015-12-25 19:15:00,1.4884632284742945,7.8,11.7,False,1.4884632284742945,0.0,0.5062744027822245,0.0,2.9400325599999997
2015-12-25 19:30:00,1.4727651503216415,7.8,11.85,False,1.4727651503216415,0.0,0.5009349795505808,0.0,2.9400325599999997
2015-12-25 19:45:00,1.4570670721689885,7.8,11.7,False,1.4570670721689885,0.0,0.49559555631893704,0.0,2.9400325599999997
2015-12-25 20:00:00,1.4413689940163352,7.8,11.75,False,1.4413689940163352,0.0,0.4902561330872932,0.0,2.9400325599999997
2015-12-25 20:15:00,1.396415406579192,7.8,11.6,False,1.396415406579192,0.0,0.47496596656031326,0.0,2.9400325599999997
2015-12-25 20:30:00,1.3514618191420489,7.8,11.85,False,1.3514618191420489,0.0,0.4596758000333333,0.0,2.9400325599999997
2015-12-25 20:45:00,1.306508231704906,7.8,12.8,False,1.306508231704906,0.0,0.44438563350635346,0.0,2.9400325599999997
2015-12-25 21:00:00,1.2615546442677628,7.8,12.75,False,1.2615546442677628,0.0,0.4290954669793735,0.0,2.9400325599999997
2015-12-25 21:15:00,1.163084881310211,7.8,13.0,False,1.163084881310211,0.0,0.39560272125360785,0.0,2.9400325599999997
2015-12-25 21:30:00,1.0646151183526595,7.8,12.8,False,1.0646151183526595,0.0,0.36210997552784235,0.0,2.9400325599999997
2015-12-25 21:45:00,0.9661453553951078,7.8,12.5,False,0.9661453553951078,0.0,0.32861722980207675,0.0,2.9400325599999997
2015-12-25 22:00:00,0.8676755924375562,7.8,12.9,False,0.8676755924375562,0.0,0.29512448407631114,0.0,2.9400325599999997
2015-12-25 22:15:00,0.8070239268477599,7.8,12.9,False,0.8070239268477599,0.0,0.2744948943176874,0.0,2.9400325599999997
2015-12-25 22:30:00,0.7463722612579636,7.8,12.7,False,0.7463722612579636,0.0,0.2538653045590637,0.0,2.9400325599999997
2015-12-25 22:45:00,0.6857205956681673,7.8,12.8,False,0.6857205956681673,0.0,0.23323571480043997,0.0,2.9400325599999997
2015-12-25 23:00:00,0.625068930078371,7.8,13.0,False,0.625068930078371,0.0,0.21260612504181625,0.0,2.9400325599999997
2015-12-25 23:15:00,0.5412904681515032,7.8,12.7,False,0.5412904681515032,0.0,0.1841103651421817,0.0,2.9400325599999997
2015-12-25 23:30:00,0.4575120062246352,7.8,12.55,False,0.4575120062246352,0.0,0.15561460524254714,0.0,2.9400325599999997
2015-12-25 23:45:00,0.3737335442977673,7.8,12.7,False,0.3737335442977673,0.0,0.12711884534291257,0.0,2.9400325599999997
2015-12-26 00:00:00,0.2899550823708994,7.85,12.55,False,0.2899550823708994,0.0,0.0985001172820116,0.0,2.9437029149999994
2015-12-26 00:15:00,0.29766665371055095,7.85,12.2,False,0.29766665371055095,0.0,0.10111980125227787,0.0,2.9437029149999994
2015-12-26 00:30:00,0.3053782250502025,7.85,12.2,False,0.3053782250502025,0.0,0.10373948522254413,0.0,2.9437029149999994
2015-12-26 00:45:00,0.3130897963898541,7.85,12.4,False,0.3130897963898541,0.0,0.10635916919281041,0.0,2.9437029149999994
2015-12-26 01:00:00,0.3208013677295057,7.85,12.7,False,0.3208013677295057,0.0,0.10897885316307666,0.0,2.9437029149999994
2015-12-26 01:15:00,0.32697062480122696,7.85,12.9,False,0.32697062480122696,0.0,0.11107460033928969,0.0,2.9437029149999994
2015-12-26 01:30:00,0.3331398818729482,7.85,12.75,False,0.3331398818729482,0.0,0.11317034751550269,0.0,2.9437029149999994
2015-12-26 01:45:00,0.33930913894466946,7.85,12.7,False,0.33930913894466946,0.0,0.1152660946917157,0.0,2.9437029149999994
2015-12-26 02:00:00,0.34547839601639074,7.85,12.75,False,0.34547839601639074,0.0,0.11736184186792872,0.0,2.9437029149999994
2015-12-26 02:15:00,0.36192974820764745,7.85,12.9,False,0.36192974820764745,0.0,0.12295050100449675,0.0,2.9437029149999994
2015-12-26 02:30:00,0.37838110039890416,7.85,12.9,False,0.37838110039890416,0.0,0.12853916014106478,0.0,2.9437029149999994
2015-12-26 02:45:00,0.39483245259016087,7.85,13.1,False,0.39483245259016087,0.0,0.13412781927763281,0.0,2.9437029149999994
2015-12-26 03:00:00,0.4112838047814176,7.85,13.25,False,0.4112838047814176,0.0,0.13971647841420087,0.0,2.9437029149999994
2015-12-26 03:15:00,0.4606378613551877,7.85,12.7,False,0.4606378613551877,0.0,0.15648245582390496,0.0,2.9437029149999994
2015-12-26 03:30:00,0.5099919179289578,7.85,13.0,False,0.5099919179289578,0.0,0.17324843323360908,0.0,2.9437029149999994
2015-12-26 03:45:00,0.5593459745027278,7.85,12.9,False,0.5593459745027278,0.0,0.19001441064331315,0.0,2.9437029149999994
2015-12-26 04:00:00,0.608700031076498,7.85,12.8,False,0.608700031076498,0.0,0.20678038805301727,0.0,2.9437029149999994
2015-12-26 04:15:00,0.7341415915348304,7.85,12.1,False,0.7341415915348304,0.0,0.24939391396934854,0.0,2.9437029149999994
2015-12-26 04:30:00,0.8595831519931627,7.85,12.25,False,0.8595831519931627,0.0,0.2920074398856798,0.0,2.9437029149999994
2015-12-26 04:45:00,0.9850247124514951,7.85,12.5,False,0.9850247124514951,0.0,0.3346209658020111,0.0,2.9437029149999994
2015-12-26 05:00:00,1.1104662729098276,7.85,12.5,False,1.1104662729098276,0.0,0.3772344917183424,0.0,2.9437029149999994
2015-12-26 05:15:00,1.1834691482585291,7.85,12.2,False,1.1834691482585291,0.0,0.402034166636863,0.0,2.9437029149999994
2015-12-26 05:30:00,1.2564720236072306,7.85,12.1,False,1.2564720236072306,0.0,0.4268338415553836,0.0,2.9437029149999994
2015-12-26 05:45:00,1.3294748989559322,7.85,11.7,False,1.3294748989559322,0.0,0.45163351647390426,0.0,2.9437029149999994
2015-12-26 06:00:00,1.4024777743046337,7.85,11.25,False,1.4024777743046337,0.0,0.4764331913924249,0.0,2.9437029149999994
2015-12-26 06:15:00,1.401963669548657,7.85,10.6,False,1.401963669548657,0.0,0.47625854579440713,0.0,2.9437029149999994
2015-12-26 06:30:00,1.4014495647926801,7.85,10.55,False,1.4014495647926801,0.0,0.47608390019638935,0.0,2.9437029149999994
2015-12-26 06:45:00,1.4009354600367034,7.85,10.7,False,1.4009354600367034,0.0,0.47590925459837163,0.0,2.9437029149999994
2015-12-26 07:00:00,1.4004213552807268,7.85,10.55,False,1.4004213552807268,0.0,0.4757346090003539,0.0,2.9437029149999994
2015-12-26 07:15:00,1.347982670171096,7.85,10.4,False,1.347982670171096,0.0,0.4579207580025433,0.0,2.9437029149999994
2015-12-26 07:30:00,1.2955439850614652,7.85,10.3,False,1.2955439850614652,0.0,0.44010690700473265,0.0,2.9437029149999994
2015-12-26 07:45:00,1.2431052999518346,7.85,10.5,False,1.2431052999518346,0.0,0.42229305600692213,0.0,2.9437029149999994
2015-12-26 08:00:00,1.1906666148422038,7.85,10.35,False,1.1906666148422038,0.0,0.4044792050091115,0.0,2.9437029149999994
2015-12-26 08:15:00,1.1644472722873884,7.85,10.9,False,1.1644472722873884,0.0,0.3955722795102062,0.0,2.9437029149999994
2015-12-26 08:30:00,1.1382279297325733,7.85,11.5,False,1.1382279297325733,0.0,0.3866653540113009,0.0,2.9437029149999994
2015-12-26 08:45:00,1.1120085871777579,7.85,11.6,False,1.1120085871777579,0.0,0.3777584285123956,0.0,2.9437029149999994
2015-12-26 09:00:00,1.0857892446229425,7.85,11.55,False,1.0857892446229425,0.0,0.3688515030134903,0.0,2.9437029149999994
2015-12-26 09:15:00,1.0611122163360573,7.85,11.1,False,1.0611122163360573,0.0,0.36046851430863824,0.0,2.9437029149999994
2015-12-26 09:30:00,1.0364351880491722,7.85,11.7,False,1.0364351880491722,0.0,0.35208552560378614,0.0,2.9437029149999994
2015-12-26 09:45:00,1.0117581597622871,7.85,12.5,False,1.0117581597622871,0.0,0.3437025368989341,0.0,2.9437029149999994
2015-12-26 10:00:00,0.9870811314754021,7.85,13.3,False,0.9870811314754021,0.0,0.33531954819408205,0.0,2.9437029149999994
2015-12-26 10:15:00,0.9644605222124242,7.85,13.6,False,0.9644605222124242,0.0,0.327635141881301,0.0,2.9437029149999994
2015-12-26 10:30:00,0.9418399129494462,7.85,13.85,False,0.9418399129494462,0.0,0.31995073556852,0.0,2.9437029149999994
2015-12-26 10:45:00,0.9192193036864683,7.85,14.2,False,0.9192193036864683,0.0,0.31226632925573894,0.0,2.9437029149999994
2015-12-26 11:00:00,0.8965986944234904,7.85,14.4,False,0.8965986944234904,0.0,0.3045819229429579,0.0,2.9437029149999994
