time,Wind_0,Wind_1,Wind_2,Wind_3,Wind_4,Wind_5
2024-03-11 11:15:00,295.8372170234275,295.8372170234275,295.8372170234275,295.8372170234275,295.8372170234275,295.8372170234275
2024-03-11 11:30:00,273.88110597072756,273.88110597072756,273.88110597072756,273.88110597072756,273.88110597072756,273.88110597072756
2024-03-11 11:45:00,339.1970553460837,339.1970553460837,339.1970553460837,339.1970553460837,339.1970553460837,339.1970553460837
2024-03-11 12:00:00,491.53929503367516,491.53929503367516,491.53929503367516,491.53929503367516,491.53929503367516,491.53929503367516
2024-03-11 12:15:00,469.69876216556213,469.69876216556213,469.69876216556213,469.69876216556213,469.69876216556213,469.69876216556213
2024-03-11 12:30:00,469.76334047723816,469.76334047723816,469.76334047723816,469.76334047723816,469.76334047723816,469.76334047723816
2024-03-11 12:45:00,255.41572088619648,255.41572088619648,255.41572088619648,255.41572088619648,255.41572088619648,255.41572088619648
2024-03-11 13:00:00,339.28454891080384,339.28454891080384,339.28454891080384,339.28454891080384,339.28454891080384,339.28454891080384
2024-03-11 13:15:00,704.9069560610048,704.9069560610048,704.9069560610048,704.9069560610048,704.9069560610048,704.9069560610048
2024-03-11 13:30:00,901.7982765593007,901.7982765593007,901.7982765593007,901.7982765593007,901.7982765593007,901.7982765593007
2024-03-11 13:45:00,513.0959409182765,513.0959409182765,513.0959409182765,513.0959409182765,513.0959409182765,513.0959409182765
2024-03-11 14:00:00,541.2245872071056,541.2245872071056,541.2245872071056,541.2245872071056,541.2245872071056,541.2245872071056
2024-03-11 14:15:00,986.9882276349491,986.9882276349491,986.9882276349491,986.9882276349491,986.9882276349491,986.9882276349491
2024-03-11 14:30:00,804.309083833302,804.309083833302,804.309083833302,804.309083833302,804.309083833302,804.309083833302
2024-03-11 14:45:00,574.6883192752313,574.6883192752313,574.6883192752313,574.6883192752313,574.6883192752313,574.6883192752313
2024-03-11 15:00:00,903.0259214247851,903.0259214247851,903.0259214247851,903.0259214247851,903.0259214247851,903.0259214247851
2024-03-11 15:15:00,837.9955462956021,837.9955462956021,837.9955462956021,837.9955462956021,837.9955462956021,837.9955462956021
2024-03-11 15:30:00,448.7910002208763,448.7910002208763,448.7910002208763,448.7910002208763,448.7910002208763,448.7910002208763
2024-03-11 15:45:00,255.81694143277568,255.81694143277568,255.81694143277568,255.81694143277568,255.81694143277568,255.81694143277568
2024-03-11 16:00:00,426.97115533308636,426.97115533308636,426.97115533308636,426.97115533308636,426.97115533308636,426.97115533308636
2024-03-11 16:15:00,1353.1009169368906,1353.1009169368906,1353.1009169368906,1353.1009169368906,1353.1009169368906,1353.1009169368906
2024-03-11 16:30:00,1943.6556560923812,1943.6556560923812,1943.6556560923812,1943.6556560923812,1943.6556560923812,1943.6556560923812
2024-03-11 16:45:00,1353.6098675303542,1353.6098675303542,1353.6098675303542,1353.6098675303542,1353.6098675303542,1353.6098675303542
2024-03-11 17:00:00,871.0919835528144,871.0919835528144,871.0919835528144,871.0919835528144,871.0919835528144,871.0919835528144
2024-03-11 17:15:00,1444.755342089467,1444.755342089467,1444.755342089467,1444.755342089467,1444.755342089467,1444.755342089467
2024-03-11 17:30:00,1606.8937109975936,1606.8937109975936,1606.8937109975936,1606.8937109975936,1606.8937109975936,1606.8937109975936
2024-03-11 17:45:00,2228.9702383399854,2228.9702383399854,2228.9702383399854,2228.9702383399854,2228.9702383399854,2228.9702383399854
2024-03-11 18:00:00,1495.0170664449697,1495.0170664449697,1495.0170664449697,1495.0170664449697,1495.0170664449697,1495.0170664449697
2024-03-11 18:15:00,1263.0827330815032,1263.0827330815032,1263.0827330815032,1263.0827330815032,1263.0827330815032,1263.0827330815032
2024-03-11 18:30:00,1721.026660326778,1721.026660326778,1721.026660326778,1721.026660326778,1721.026660326778,1721.026660326778
2024-03-11 18:45:00,1891.3626800568056,1891.3626800568056,1891.3626800568056,1891.3626800568056,1891.3626800568056,1891.3626800568056
2024-03-11 19:00:00,945.9102115985738,945.9102115985738,945.9102115985738,945.9102115985738,945.9102115985738,945.9102115985738
2024-03-11 19:15:00,428.1425626022843,428.1425626022843,428.1425626022843,428.1425626022843,428.1425626022843,428.1425626022843
2024-03-11 19:30:00,362.86612957568315,362.86612957568315,362.86612957568315,362.86612957568315,362.86612957568315,362.86612957568315
2024-03-11 19:45:00,515.5400519204992,515.5400519204992,515.5400519204992,515.5400519204992,515.5400519204992,515.5400519204992
2024-03-11 20:00:00,428.61966278551216,428.61966278551216,428.61966278551216,428.61966278551216,428.61966278551216,428.61966278551216
2024-03-11 20:15:00,385.08603192074185,385.08603192074185,385.08603192074185,385.08603192074185,385.08603192074185,385.08603192074185
2024-03-11 20:30:00,319.84368735792015,319.84368735792015,319.84368735792015,319.84368735792015,319.84368735792015,319.84368735792015
2024-03-11 20:45:00,297.9684510402904,297.9684510402904,297.9684510402904,297.9684510402904,297.9684510402904,297.9684510402904
2024-03-11 21:00:00,230.8499678625889,230.8499678625889,230.8499678625889,230.8499678625889,230.8499678625889,230.8499678625889
2024-03-11 21:15:00,428.9717516863989,428.9717516863989,428.9717516863989,428.9717516863989,428.9717516863989,428.9717516863989
2024-03-11 21:30:00,808.6663036412718,808.6663036412718,808.6663036412718,808.6663036412718,808.6663036412718,808.6663036412718
2024-03-11 21:45:00,1267.918892940836,1267.918892940836,1267.918892940836,1267.918892940836,1267.918892940836,1267.918892940836
2024-03-11 22:00:00,516.1164271772412,516.1164271772412,516.1164271772412,516.1164271772412,516.1164271772412,516.1164271772412
2024-03-11 22:15:00,256.8919458999832,256.8919458999832,256.8919458999832,256.8919458999832,256.8919458999832,256.8919458999832
2024-03-11 22:30:00,127.55611740748648,127.55611740748648,127.55611740748648,127.55611740748648,127.55611740748648,127.55611740748648
2024-03-11 22:45:00,75.61819394841031,75.61819394841031,75.61819394841031,75.61819394841031,75.61819394841031,75.61819394841031
2024-03-11 23:00:00,55.2265127397146,55.2265127397146,55.2265127397146,55.2265127397146,55.2265127397146,55.2265127397146
2024-03-11 23:15:00,89.278232332114,89.278232332114,89.278232332114,89.278232332114,89.278232332114,89.278232332114
2024-03-11 23:30:00,114.82373271209768,114.82373271209768,114.82373271209768,114.82373271209768,114.82373271209768,114.82373271209768
2024-03-11 23:45:00,75.69574892451469,75.69574892451469,75.69574892451469,75.69574892451469,75.69574892451469,75.69574892451469
2024-03-12 00:00:00,127.83153538539763,127.83153538539763,127.83153538539763,127.83153538539763,127.83153538539763,127.83153538539763
2024-03-12 00:15:00,473.6081731524963,473.6081731524963,473.6081731524963,473.6081731524963,473.6081731524963,473.6081731524963
2024-03-12 00:30:00,517.260452778843,517.260452778843,517.260452778843,517.260452778843,517.260452778843,517.260452778843
2024-03-12 00:45:00,430.4234877826963,430.4234877826963,430.4234877826963,430.4234877826963,430.4234877826963,430.4234877826963
2024-03-12 01:00:00,257.51425633936555,257.51425633936555,257.51425633936555,257.51425633936555,257.51425633936555,257.51425633936555
2024-03-12 01:15:00,517.7837758948349,517.7837758948349,517.7837758948349,517.7837758948349,517.7837758948349,517.7837758948349
2024-03-12 01:30:00,474.2528409288081,474.2528409288081,474.2528409288081,474.2528409288081,474.2528409288081,474.2528409288081
2024-03-12 01:45:00,647.2912575843787,647.2912575843787,647.2912575843787,647.2912575843787,647.2912575843787,647.2912575843787
2024-03-12 02:00:00,845.1543531532178,845.1543531532178,845.1543531532178,845.1543531532178,845.1543531532178,845.1543531532178
2024-03-12 02:15:00,1182.2587057199903,1182.2587057199903,1182.2587057199903,1182.2587057199903,1182.2587057199903,1182.2587057199903
2024-03-12 02:30:00,878.5907718797314,878.5907718797314,878.5907718797314,878.5907718797314,878.5907718797314,878.5907718797314
2024-03-12 02:45:00,430.83705903931997,430.83705903931997,430.83705903931997,430.83705903931997,430.83705903931997,430.83705903931997
2024-03-12 03:00:00,713.7409597927918,713.7409597927918,713.7409597927918,713.7409597927918,713.7409597927918,713.7409597927918
2024-03-12 03:15:00,912.0006556789668,912.0006556789668,912.0006556789668,912.0006556789668,912.0006556789668,912.0006556789668
2024-03-12 03:30:00,681.4316432909651,681.4316432909651,681.4316432909651,681.4316432909651,681.4316432909651,681.4316432909651
2024-03-12 03:45:00,519.0298802231581,519.0298802231581,519.0298802231581,519.0298802231581,519.0298802231581,519.0298802231581
2024-03-12 04:00:00,497.20116386529514,497.20116386529514,497.20116386529514,497.20116386529514,497.20116386529514,497.20116386529514
2024-03-12 04:15:00,1367.926086926017,1367.926086926017,1367.926086926017,1367.926086926017,1367.926086926017,1367.926086926017
2024-03-12 04:30:00,956.0227238489107,956.0227238489107,956.0227238489107,956.0227238489107,956.0227238489107,956.0227238489107
2024-03-12 04:45:00,913.0492224799145,913.0492224799145,913.0492224799145,913.0492224799145,913.0492224799145,913.0492224799145
2024-03-12 05:00:00,1277.2995089179544,1277.2995089179544,1277.2995089179544,1277.2995089179544,1277.2995089179544,1277.2995089179544
2024-03-12 05:15:00,913.7341648775343,913.7341648775343,913.7341648775343,913.7341648775343,913.7341648775343,913.7341648775343
2024-03-12 05:30:00,913.8544826293734,913.8544826293734,913.8544826293734,913.8544826293734,913.8544826293734,913.8544826293734
2024-03-12 05:45:00,913.974788196211,913.974788196211,913.974788196211,913.974788196211,913.974788196211,913.974788196211
2024-03-12 06:00:00,957.8071610502403,957.8071610502403,957.8071610502403,957.8071610502403,957.8071610502403,957.8071610502403
2024-03-12 06:15:00,1095.3095500745717,1095.3095500745717,1095.3095500745717,1095.3095500745717,1095.3095500745717,1095.3095500745717
2024-03-12 06:30:00,551.6269052769402,551.6269052769402,551.6269052769402,551.6269052769402,551.6269052769402,551.6269052769402
2024-03-12 06:45:00,476.250803064286,476.250803064286,476.250803064286,476.250803064286,476.250803064286,476.250803064286
2024-03-12 07:00:00,454.5639934620454,454.5639934620454,454.5639934620454,454.5639934620454,454.5639934620454,454.5639934620454
2024-03-12 07:15:00,476.5735133454701,476.5735133454701,476.5735133454701,476.5735133454701,476.5735133454701,476.5735133454701
2024-03-12 07:30:00,389.2558449433284,389.2558449433284,389.2558449433284,389.2558449433284,389.2558449433284,389.2558449433284
2024-03-12 07:45:00,717.6736022410374,717.6736022410374,717.6736022410374,717.6736022410374,717.6736022410374,717.6736022410374
2024-03-12 08:00:00,618.7728040455927,618.7728040455927,618.7728040455927,618.7728040455927,618.7728040455927,618.7728040455927
2024-03-12 08:15:00,717.967381065731,717.967381065731,717.967381065731,717.967381065731,717.967381065731,717.967381065731
2024-03-12 08:30:00,585.9516169432438,585.9516169432438,585.9516169432438,585.9516169432438,585.9516169432438,585.9516169432438
2024-03-12 08:45:00,585.8102087089436,585.8102087089436,585.8102087089436,585.8102087089436,585.8102087089436,585.8102087089436
2024-03-12 09:00:00,455.0031968961216,455.0031968961216,455.0031968961216,455.0031968961216,455.0031968961216,455.0031968961216
2024-03-12 09:15:00,651.6871312165221,651.6871312165221,651.6871312165221,651.6871312165221,651.6871312165221,651.6871312165221
2024-03-12 09:30:00,850.1002240388713,850.1002240388713,850.1002240388713,850.1002240388713,850.1002240388713,850.1002240388713
2024-03-12 09:45:00,652.1533106324571,652.1533106324571,652.1533106324571,652.1533106324571,652.1533106324571,652.1533106324571
2024-03-12 10:00:00,652.0073625874121,652.0073625874121,652.0073625874121,652.0073625874121,652.0073625874121,652.0073625874121
2024-03-12 10:15:00,520.8437678896881,520.8437678896881,520.8437678896881,520.8437678896881,520.8437678896881,520.8437678896881
2024-03-12 10:30:00,717.472424944158,717.472424944158,717.472424944158,717.472424944158,717.472424944158,717.472424944158
2024-03-12 10:45:00,1005.2751889608959,1005.2751889608959,1005.2751889608959,1005.2751889608959,1005.2751889608959,1005.2751889608959
2024-03-12 11:00:00,616.6510999759736,616.6510999759736,616.6510999759736,616.6510999759736,616.6510999759736,616.6510999759736
2024-03-12 11:15:00,715.3556031051602,715.3556031051602,715.3556031051602,715.3556031051602,715.3556031051602,715.3556031051602
2024-03-12 11:30:00,1323.446196084812,1323.446196084812,1323.446196084812,1323.446196084812,1323.446196084812,1323.446196084812
2024-03-12 11:45:00,1570.355403463353,1570.355403463353,1570.355403463353,1570.355403463353,1570.355403463353,1570.355403463353
2024-03-12 12:00:00,1626.5128991790132,1626.5128991790132,1626.5128991790132,1626.5128991790132,1626.5128991790132,1626.5128991790132
2024-03-12 12:15:00,1908.7490787137283,1908.7490787137283,1908.7490787137283,1908.7490787137283,1908.7490787137283,1908.7490787137283
2024-03-12 12:30:00,2428.2721500177036,2428.2721500177036,2428.2721500177036,2428.2721500177036,2428.2721500177036,2428.2721500177036
2024-03-12 12:45:00,2018.4666657479215,2018.4666657479215,2018.4666657479215,2018.4666657479215,2018.4666657479215,2018.4666657479215
2024-03-12 13:00:00,1457.598210182392,1457.598210182392,1457.598210182392,1457.598210182392,1457.598210182392,1457.598210182392
2024-03-12 13:15:00,1792.8940234501972,1792.8940234501972,1792.8940234501972,1792.8940234501972,1792.8940234501972,1792.8940234501972
2024-03-12 13:30:00,1735.803078176777,1735.803078176777,1735.803078176777,1735.803078176777,1735.803078176777,1735.803078176777
2024-03-12 13:45:00,1905.5516639568223,1905.5516639568223,1905.5516639568223,1905.5516639568223,1905.5516639568223,1905.5516639568223
2024-03-12 14:00:00,2017.6931162693882,2017.6931162693882,2017.6931162693882,2017.6931162693882,2017.6931162693882,2017.6931162693882
2024-03-12 14:15:00,2486.8614249901007,2486.8614249901007,2486.8614249901007,2486.8614249901007,2486.8614249901007,2486.8614249901007
2024-03-12 14:30:00,1317.850158472984,1317.850158472984,1317.850158472984,1317.850158472984,1317.850158472984,1317.850158472984
2024-03-12 14:45:00,1901.4229355570399,1901.4229355570399,1901.4229355570399,1901.4229355570399,1901.4229355570399,1901.4229355570399
2024-03-12 15:00:00,1225.601745370017,1225.601745370017,1225.601745370017,1225.601745370017,1225.601745370017,1225.601745370017
2024-03-12 15:15:00,1177.9863615852887,1177.9863615852887,1177.9863615852887,1177.9863615852887,1177.9863615852887,1177.9863615852887
2024-03-12 15:30:00,875.2528628896505,875.2528628896505,875.2528628896505,875.2528628896505,875.2528628896505,875.2528628896505
2024-03-12 15:45:00,516.481551422541,516.481551422541,516.481551422541,516.481551422541,516.481551422541,516.481551422541
2024-03-12 16:00:00,407.1376513765977,407.1376513765977,407.1376513765977,407.1376513765977,407.1376513765977,407.1376513765977
2024-03-12 16:15:00,841.6538556425211,841.6538556425211,841.6538556425211,841.6538556425211,841.6538556425211,841.6538556425211
2024-03-12 16:30:00,494.304370330464,494.304370330464,494.304370330464,494.304370330464,494.304370330464,494.304370330464
2024-03-12 16:45:00,385.2757127684449,385.2757127684449,385.2757127684449,385.2757127684449,385.2757127684449,385.2757127684449
2024-03-12 17:00:00,319.9655205712706,319.9655205712706,319.9655205712706,319.9655205712706,319.9655205712706,319.9655205712706
2024-03-12 17:15:00,578.4829609792498,578.4829609792498,578.4829609792498,578.4829609792498,578.4829609792498,578.4829609792498
2024-03-12 17:30:00,3045.072453295533,3045.072453295533,3045.072453295533,3045.072453295533,3045.072453295533,3045.072453295533
2024-03-12 17:45:00,3604.335442406986,3604.335442406986,3604.335442406986,3604.335442406986,3604.335442406986,3604.335442406986
2024-03-12 18:00:00,1620.7569160845117,1620.7569160845117,1620.7569160845117,1620.7569160845117,1620.7569160845117,1620.7569160845117
2024-03-12 18:15:00,778.6013195014335,778.6013195014335,778.6013195014335,778.6013195014335,778.6013195014335,778.6013195014335
2024-03-12 18:30:00,343.3819305326931,343.3819305326931,343.3819305326931,343.3819305326931,343.3819305326931,343.3819305326931
2024-03-12 18:45:00,231.9841632032405,231.9841632032405,231.9841632032405,231.9841632032405,231.9841632032405,231.9841632032405
2024-03-12 19:00:00,245.0954236916238,245.0954236916238,245.0954236916238,245.0954236916238,245.0954236916238,245.0954236916238
2024-03-12 19:15:00,206.41102031556252,206.41102031556252,206.41102031556252,206.41102031556252,206.41102031556252,206.41102031556252
2024-03-12 19:30:00,300.85424901198127,300.85424901198127,300.85424901198127,300.85424901198127,300.85424901198127,300.85424901198127
2024-03-12 19:45:00,475.9374842226517,475.9374842226517,475.9374842226517,475.9374842226517,475.9374842226517,475.9374842226517
2024-03-12 20:00:00,682.6817202086487,682.6817202086487,682.6817202086487,682.6817202086487,682.6817202086487,682.6817202086487
2024-03-12 20:15:00,388.4140460182521,388.4140460182521,388.4140460182521,388.4140460182521,388.4140460182521,388.4140460182521
2024-03-12 20:30:00,715.9928113238375,715.9928113238375,715.9928113238375,715.9928113238375,715.9928113238375,715.9928113238375
2024-03-12 20:45:00,781.841476512211,781.841476512211,781.841476512211,781.841476512211,781.841476512211,781.841476512211
2024-03-12 21:00:00,814.7624678978955,814.7624678978955,814.7624678978955,814.7624678978955,814.7624678978955,814.7624678978955
2024-03-12 21:15:00,1002.8068561935115,1002.8068561935115,1002.8068561935115,1002.8068561935115,1002.8068561935115,1002.8068561935115
2024-03-12 21:30:00,913.9953979413463,913.9953979413463,913.9953979413463,913.9953979413463,913.9953979413463,913.9953979413463
2024-03-12 21:45:00,1186.5318312683914,1186.5318312683914,1186.5318312683914,1186.5318312683914,1186.5318312683914,1186.5318312683914
2024-03-12 22:00:00,1277.6699536288165,1277.6699536288165,1277.6699536288165,1277.6699536288165,1277.6699536288165,1277.6699536288165
2024-03-12 22:15:00,1277.8883832598385,1277.8883832598385,1277.8883832598385,1277.8883832598385,1277.8883832598385,1277.8883832598385
2024-03-12 22:30:00,1140.4925688875946,1140.4925688875946,1140.4925688875946,1140.4925688875946,1140.4925688875946,1140.4925688875946
2024-03-12 22:45:00,913.7953158023183,913.7953158023183,913.7953158023183,913.7953158023183,913.7953158023183,913.7953158023183
2024-03-12 23:00:00,1094.3105805355733,1094.3105805355733,1094.3105805355733,1094.3105805355733,1094.3105805355733,1094.3105805355733
2024-03-12 23:15:00,847.3700035219994,847.3700035219994,847.3700035219994,847.3700035219994,847.3700035219994,847.3700035219994
2024-03-12 23:30:00,649.6401777395681,649.6401777395681,649.6401777395681,649.6401777395681,649.6401777395681,649.6401777395681
2024-03-12 23:45:00,432.0538625078695,432.0538625078695,432.0538625078695,432.0538625078695,432.0538625078695,432.0538625078695
2024-03-13 00:00:00,431.97136450089624,431.97136450089624,431.97136450089624,431.97136450089624,431.97136450089624,431.97136450089624
