STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       2667;2016112000;    3;   5.4;  78.0;eor
       2667;2016112001;    3;   5.6;  77.0;eor
       2667;2016112002;    3;   6.0;  75.0;eor
       2667;2016112003;    3;   5.5;  78.0;eor
       2667;2016112004;    3;   5.5;  76.0;eor
       2667;2016112005;    3;   6.2;  70.0;eor
       2667;2016112006;    3;   6.8;  64.0;eor
       2667;2016112007;    3;   7.1;  64.0;eor
       2667;2016112008;    3;   8.1;  60.0;eor
       2667;2016112009;    3;   8.1;  63.0;eor
       2667;2016112010;    3;  10.5;  64.0;eor
       2667;2016112011;    3;  12.6;  61.0;eor
       2667;2016112012;    3;  13.3;  61.0;eor
       2667;2016112013;    3;  13.8;  62.0;eor
       2667;2016112014;    3;  13.4;  67.0;eor
       2667;2016112015;    3;  12.9;  71.0;eor
       2667;2016112016;    3;  12.7;  73.0;eor
       2667;2016112017;    3;  12.8;  73.0;eor
       2667;2016112018;    3;  13.1;  72.0;eor
       2667;2016112019;    3;  12.7;  73.0;eor
       2667;2016112020;    3;  11.6;  77.0;eor
       2667;2016112021;    3;  12.7;  73.0;eor
       2667;2016112022;    3;  13.2;  69.0;eor
       2667;2016112023;    3;  14.0;  64.0;eor
       2667;2016112100;    3;  12.9;  68.0;eor
       2667;2016112101;    3;  12.8;  68.0;eor
       2667;2016112102;    3;  13.4;  64.0;eor
       2667;2016112103;    3;  14.7;  58.0;eor
       2667;2016112104;    3;  14.2;  63.0;eor
       2667;2016112105;    3;  13.6;  70.0;eor
       2667;2016112106;    3;  13.7;  74.0;eor
       2667;2016112107;    3;  13.7;  74.0;eor
       2667;2016112108;    3;  13.8;  68.0;eor
       2667;2016112109;    3;  13.0;  72.0;eor
       2667;2016112110;    3;  12.8;  77.0;eor
       2667;2016112111;    3;  13.1;  74.0;eor
       2667;2016112112;    3;  13.1;  69.0;eor
       2667;2016112113;    3;  13.6;  62.0;eor
       2667;2016112114;    3;  13.6;  69.0;eor
       2667;2016112115;    3;  13.0;  72.0;eor
       2667;2016112116;    3;  12.6;  71.0;eor
       2667;2016112117;    3;  12.7;  69.0;eor
       2667;2016112118;    3;  12.4;  67.0;eor
       2667;2016112119;    3;  13.0;  65.0;eor
       2667;2016112120;    3;  13.6;  68.0;eor
       2667;2016112121;    3;  12.9;  75.0;eor
       2667;2016112122;    3;  13.0;  78.0;eor
       2667;2016112123;    3;  12.5;  80.0;eor
       2667;2016112200;    3;  11.9;  85.0;eor
       2667;2016112201;    3;  11.8;  80.0;eor
       2667;2016112202;    3;  12.1;  72.0;eor
       2667;2016112203;    3;  12.2;  69.0;eor
       2667;2016112204;    3;  11.3;  72.0;eor
       2667;2016112205;    3;  11.9;  68.0;eor
       2667;2016112206;    3;  10.1;  77.0;eor
       2667;2016112207;    3;  11.3;  70.0;eor
       2667;2016112208;    3;  11.0;  72.0;eor
       2667;2016112209;    3;  12.1;  64.0;eor
       2667;2016112210;    3;  11.7;  69.0;eor
       2667;2016112211;    3;  11.7;  69.0;eor
       2667;2016112212;    3;  11.9;  69.0;eor
       2667;2016112213;    3;  12.0;  71.0;eor
       2667;2016112214;    3;  12.1;  71.0;eor
       2667;2016112215;    3;  11.9;  73.0;eor
       2667;2016112216;    3;  11.6;  74.0;eor
       2667;2016112217;    3;  11.5;  75.0;eor
       2667;2016112218;    3;  10.0;  92.0;eor
       2667;2016112219;    3;   9.5;  97.0;eor
       2667;2016112220;    3;   9.9;  94.0;eor
       2667;2016112221;    3;   9.8;  94.0;eor
       2667;2016112222;    3;   9.6;  95.0;eor
       2667;2016112223;    3;   9.6;  94.0;eor
       2667;2016112300;    3;   8.4;  98.0;eor
       2667;2016112301;    3;   7.4;  99.0;eor
       2667;2016112302;    3;   7.3;  99.0;eor
       2667;2016112303;    3;   8.0;  97.0;eor
       2667;2016112304;    3;   7.8;  97.0;eor
       2667;2016112305;    3;   7.1;  99.0;eor
       2667;2016112306;    3;   6.9;  97.0;eor
       2667;2016112307;    3;   7.7;  93.0;eor
       2667;2016112308;    3;   7.9;  92.0;eor
       2667;2016112309;    3;   8.6;  90.0;eor
       2667;2016112310;    3;   9.8;  88.0;eor
       2667;2016112311;    3;  10.9;  81.0;eor
       2667;2016112312;    3;  12.2;  77.0;eor
       2667;2016112313;    3;  13.1;  73.0;eor
       2667;2016112314;    3;  13.5;  74.0;eor
       2667;2016112315;    3;  13.1;  76.0;eor
       2667;2016112316;    3;  11.4;  85.0;eor
       2667;2016112317;    3;   9.9;  92.0;eor
       2667;2016112318;    3;   9.8;  94.0;eor
       2667;2016112319;    3;   9.0;  96.0;eor
       2667;2016112320;    3;   8.3;  97.0;eor
       2667;2016112321;    3;   9.3;  97.0;eor
       2667;2016112322;    3;   9.0;  98.0;eor
       2667;2016112323;    3;   8.7;  98.0;eor
       2667;2016112400;    3;   8.5;  98.0;eor
       2667;2016112401;    3;   8.4;  99.0;eor
       2667;2016112402;    3;   8.2;  99.0;eor
       2667;2016112403;    3;   8.3;  99.0;eor
       2667;2016112404;    3;   8.8;  98.0;eor
       2667;2016112405;    3;   8.3;  98.0;eor
       2667;2016112406;    3;   8.6;  98.0;eor
       2667;2016112407;    3;   7.8;  99.0;eor
       2667;2016112408;    3;   8.8;  97.0;eor
       2667;2016112409;    3;  11.2;  87.0;eor
       2667;2016112410;    3;  14.3;  67.0;eor
       2667;2016112411;    3;  14.9;  62.0;eor
       2667;2016112412;    3;  15.2;  60.0;eor
       2667;2016112413;    3;  16.1;  56.0;eor
       2667;2016112414;    3;  15.9;  57.0;eor
       2667;2016112415;    3;  14.2;  61.0;eor
       2667;2016112416;    3;  12.6;  68.0;eor
       2667;2016112417;    3;   9.3;  83.0;eor
       2667;2016112418;    3;   9.1;  83.0;eor
       2667;2016112419;    3;   8.2;  86.0;eor
       2667;2016112420;    3;   6.1;  94.0;eor
       2667;2016112421;    3;   5.5;  96.0;eor
       2667;2016112422;    3;   6.1;  94.0;eor
       2667;2016112423;    3;   6.0;  91.0;eor
       2667;2016112500;    3;   5.3;  93.0;eor
       2667;2016112501;    3;   4.0;  98.0;eor
       2667;2016112502;    3;   4.5;  95.0;eor
       2667;2016112503;    3;   4.2;  95.0;eor
       2667;2016112504;    3;   3.8;  96.0;eor
       2667;2016112505;    3;   2.0;  98.0;eor
       2667;2016112506;    3;   2.7;  97.0;eor
       2667;2016112507;    3;   0.7;  99.0;eor
       2667;2016112508;    3;   2.7;  96.0;eor
       2667;2016112509;    3;   6.0;  75.0;eor
       2667;2016112510;    3;   7.2;  69.0;eor
       2667;2016112511;    3;   8.1;  65.0;eor
       2667;2016112512;    3;   9.2;  60.0;eor
       2667;2016112513;    3;  10.3;  52.0;eor
       2667;2016112514;    3;  10.7;  46.0;eor
       2667;2016112515;    3;  10.0;  44.0;eor
       2667;2016112516;    3;   7.7;  52.0;eor
       2667;2016112517;    3;   6.7;  55.0;eor
       2667;2016112518;    3;   5.7;  59.0;eor
       2667;2016112519;    3;   5.4;  62.0;eor
       2667;2016112520;    3;   6.0;  63.0;eor
       2667;2016112521;    3;   6.5;  68.0;eor
       2667;2016112522;    3;   6.8;  72.0;eor
       2667;2016112523;    3;   6.9;  73.0;eor
       2667;2016112600;    3;   6.9;  74.0;eor
       2667;2016112601;    3;   6.8;  76.0;eor
       2667;2016112602;    3;   6.9;  77.0;eor
       2667;2016112603;    3;   6.7;  78.0;eor
       2667;2016112604;    3;   6.7;  78.0;eor
       2667;2016112605;    3;   6.7;  80.0;eor
       2667;2016112606;    3;   6.4;  82.0;eor
       2667;2016112607;    3;   6.6;  80.0;eor
       2667;2016112608;    3;   6.4;  83.0;eor
       2667;2016112609;    3;   7.0;  83.0;eor
       2667;2016112610;    3;   7.7;  79.0;eor
       2667;2016112611;    3;   8.6;  75.0;eor
       2667;2016112612;    3;   9.0;  75.0;eor
       2667;2016112613;    3;   9.3;  73.0;eor
       2667;2016112614;    3;   8.8;  78.0;eor
       2667;2016112615;    3;   8.7;  78.0;eor
       2667;2016112616;    3;   8.2;  80.0;eor
       2667;2016112617;    3;   7.7;  82.0;eor
       2667;2016112618;    3;   7.4;  84.0;eor
       2667;2016112619;    3;   7.0;  87.0;eor
       2667;2016112620;    3;   6.6;  88.0;eor
       2667;2016112621;    3;   5.6;  90.0;eor
       2667;2016112622;    3;   4.5;  95.0;eor
       2667;2016112623;    3;   4.0;  96.0;eor
       2667;2016112700;    3;   3.2;  97.0;eor
       2667;2016112701;    3;   2.2; 100.0;eor
       2667;2016112702;    3;   1.9;  98.0;eor
       2667;2016112703;    3;   2.8;  99.0;eor
       2667;2016112704;    3;   2.8;  98.0;eor
       2667;2016112705;    3;   3.3;  95.0;eor
       2667;2016112706;    3;   2.9;  98.0;eor
       2667;2016112707;    3;   3.0;  99.0;eor
       2667;2016112708;    3;   3.2;  98.0;eor
       2667;2016112709;    3;   3.6;  99.0;eor
       2667;2016112710;    3;   4.2;  99.0;eor
       2667;2016112711;    3;   4.8;  95.0;eor
       2667;2016112712;    3;   5.3;  92.0;eor
       2667;2016112713;    3;   6.5;  88.0;eor
       2667;2016112714;    3;   6.7;  84.0;eor
       2667;2016112715;    3;   6.4;  86.0;eor
       2667;2016112716;    3;   5.1;  93.0;eor
       2667;2016112717;    3;   4.1;  94.0;eor
       2667;2016112718;    3;   3.6;  99.0;eor
       2667;2016112719;    3;   2.7;  99.0;eor
       2667;2016112720;    3;   1.6;  98.0;eor
       2667;2016112721;    3;   1.4;  99.0;eor
       2667;2016112722;    3;   0.1; 100.0;eor
       2667;2016112723;    3;  -1.5; 100.0;eor
       2667;2016112800;    3;  -2.4;  99.0;eor
       2667;2016112801;    3;  -3.2;  97.0;eor
       2667;2016112802;    3;  -3.2;  98.0;eor
       2667;2016112803;    3;  -3.9;  96.0;eor
       2667;2016112804;    3;  -3.6;  99.0;eor
       2667;2016112805;    3;  -3.9;  96.0;eor
       2667;2016112806;    3;  -5.1;  93.0;eor
       2667;2016112807;    3;  -3.3;  98.0;eor
       2667;2016112808;    3;  -5.6;  95.0;eor
       2667;2016112809;    3;  -2.8;  94.0;eor
       2667;2016112810;    3;  -0.3;  92.0;eor
       2667;2016112811;    3;   2.5;  73.0;eor
       2667;2016112812;    3;   4.0;  57.0;eor
       2667;2016112813;    3;   4.3;  70.0;eor
       2667;2016112814;    3;   4.7;  53.0;eor
       2667;2016112815;    3;   3.9;  55.0;eor
       2667;2016112816;    3;   1.7;  61.0;eor
       2667;2016112817;    3;   1.0;  60.0;eor
       2667;2016112818;    3;  -1.5;  73.0;eor
       2667;2016112819;    3;  -1.4;  74.0;eor
       2667;2016112820;    3;  -2.0;  77.0;eor
       2667;2016112821;    3;  -2.2;  78.0;eor
       2667;2016112822;    3;  -2.5;  79.0;eor
       2667;2016112823;    3;  -3.0;  80.0;eor
       2667;2016112900;    3;  -5.5;  90.0;eor
       2667;2016112901;    3;  -5.8;  88.0;eor
       2667;2016112902;    3;  -5.8;  89.0;eor
       2667;2016112903;    3;  -4.7;  89.0;eor
       2667;2016112904;    3;  -4.0;  85.0;eor
       2667;2016112905;    3;  -5.1;  92.0;eor
       2667;2016112906;    3;  -6.8;  94.0;eor
       2667;2016112907;    3;  -6.5;  94.0;eor
       2667;2016112908;    3;  -5.1;  90.0;eor
       2667;2016112909;    3;  -2.3;  81.0;eor
       2667;2016112910;    3;  -0.2;  70.0;eor
       2667;2016112911;    3;   1.1;  61.0;eor
       2667;2016112912;    3;   2.4;  56.0;eor
       2667;2016112913;    3;   3.2;  52.0;eor
       2667;2016112914;    3;   3.1;  50.0;eor
       2667;2016112915;    3;   2.7;  52.0;eor
       2667;2016112916;    3;  -0.9;  70.0;eor
       2667;2016112917;    3;  -1.7;  74.0;eor
       2667;2016112918;    3;  -3.5;  82.0;eor
       2667;2016112919;    3;  -4.0;  81.0;eor
       2667;2016112920;    3;  -3.1;  79.0;eor
       2667;2016112921;    3;  -2.4;  73.0;eor
       2667;2016112922;    3;  -1.9;  71.0;eor
       2667;2016112923;    3;  -2.5;  71.0;eor
       2667;2016113000;    3;  -3.5;  77.0;eor
       2667;2016113001;    3;  -2.8;  73.0;eor
       2667;2016113002;    3;  -4.5;  82.0;eor
       2667;2016113003;    3;  -4.8;  84.0;eor
       2667;2016113004;    3;  -5.6;  87.0;eor
       2667;2016113005;    3;  -5.8;  88.0;eor
       2667;2016113006;    3;  -7.7;  91.0;eor
       2667;2016113007;    3;  -6.1;  89.0;eor
       2667;2016113008;    3;  -6.5;  91.0;eor
       2667;2016113009;    3;  -4.0;  86.0;eor
       2667;2016113010;    3;  -1.9;  77.0;eor
       2667;2016113011;    3;   0.3;  63.0;eor
       2667;2016113012;    3;   2.1;  54.0;eor
       2667;2016113013;    3;   3.2;  48.0;eor
       2667;2016113014;    3;   2.9;  55.0;eor
       2667;2016113015;    3;   3.1;  53.0;eor
       2667;2016113016;    3;   0.9;  61.0;eor
       2667;2016113017;    3;   0.3;  63.0;eor
       2667;2016113018;    3;   1.1;  69.0;eor
       2667;2016113019;    3;   2.0;  67.0;eor
       2667;2016113020;    3;   2.8;  66.0;eor
       2667;2016113021;    3;   2.9;  69.0;eor
       2667;2016113022;    3;   3.1;  70.0;eor
       2667;2016113023;    3;   3.3;  73.0;eor
       2667;2016120100;    3;   3.4;  77.0;eor
       2667;2016120101;    3;   3.8;  76.0;eor
       2667;2016120102;    3;   3.9;  80.0;eor
       2667;2016120103;    3;   4.1;  82.0;eor
       2667;2016120104;    3;   4.2;  84.0;eor
       2667;2016120105;    3;   4.4;  82.0;eor
       2667;2016120106;    3;   4.4;  81.0;eor
       2667;2016120107;    3;   4.5;  83.0;eor
       2667;2016120108;    3;   4.7;  83.0;eor
       2667;2016120109;    3;   5.0;  82.0;eor
       2667;2016120110;    3;   5.3;  83.0;eor
       2667;2016120111;    3;   5.6;  86.0;eor
       2667;2016120112;    3;   5.5;  86.0;eor
       2667;2016120113;    3;   5.5;  87.0;eor
       2667;2016120114;    3;   5.6;  86.0;eor
       2667;2016120115;    3;   5.9;  86.0;eor
       2667;2016120116;    3;   5.7;  88.0;eor
       2667;2016120117;    3;   5.6;  89.0;eor
       2667;2016120118;    3;   5.8;  89.0;eor
       2667;2016120119;    3;   5.9;  91.0;eor
       2667;2016120120;    3;   5.9;  92.0;eor
       2667;2016120121;    3;   6.0;  93.0;eor
       2667;2016120122;    3;   5.9;  96.0;eor
       2667;2016120123;    3;   6.1;  97.0;eor
       2667;2016120200;    3;   6.4;  96.0;eor
       2667;2016120201;    3;   6.5;  96.0;eor
       2667;2016120202;    3;   6.8;  95.0;eor
       2667;2016120203;    3;   7.0;  93.0;eor
       2667;2016120204;    3;   6.8;  95.0;eor
       2667;2016120205;    3;   6.8;  95.0;eor
       2667;2016120206;    3;   6.8;  94.0;eor
       2667;2016120207;    3;   6.8;  95.0;eor
       2667;2016120208;    3;   7.1;  94.0;eor
       2667;2016120209;    3;   7.3;  94.0;eor
       2667;2016120210;    3;   7.3;  96.0;eor
       2667;2016120211;    3;   7.5;  97.0;eor
       2667;2016120212;    3;   7.8;  97.0;eor
       2667;2016120213;    3;   7.6;  89.0;eor
       2667;2016120214;    3;   7.7;  89.0;eor
       2667;2016120215;    3;   7.1;  90.0;eor
       2667;2016120216;    3;   6.4;  91.0;eor
       2667;2016120217;    3;   4.5;  98.0;eor
       2667;2016120218;    3;   3.0; 100.0;eor
       2667;2016120219;    3;   2.7;  98.0;eor
       2667;2016120220;    3;   2.3;  98.0;eor
       2667;2016120221;    3;  -0.8;  98.0;eor
       2667;2016120222;    3;  -1.9;  98.0;eor
       2667;2016120223;    3;  -1.3;  99.0;eor
       2667;2016120300;    3;  -1.7;  99.0;eor
       2667;2016120301;    3;  -1.9; 100.0;eor
       2667;2016120302;    3;  -2.5;  99.0;eor
       2667;2016120303;    3;  -2.7;  98.0;eor
       2667;2016120304;    3;  -3.4;  99.0;eor
       2667;2016120305;    3;  -4.0;  99.0;eor
       2667;2016120306;    3;  -3.9;  99.0;eor
       2667;2016120307;    3;  -4.2;  97.0;eor
       2667;2016120308;    3;  -4.0;  97.0;eor
       2667;2016120309;    3;  -2.8;  97.0;eor
       2667;2016120310;    3;  -0.7;  93.0;eor
       2667;2016120311;    3;   1.5;  87.0;eor
       2667;2016120312;    3;   1.9;  86.0;eor
       2667;2016120313;    3;   3.3;  83.0;eor
       2667;2016120314;    3;   2.5;  87.0;eor
       2667;2016120315;    3;   2.0;  88.0;eor
       2667;2016120316;    3;  -0.1;  94.0;eor
       2667;2016120317;    3;  -1.2;  99.0;eor
       2667;2016120318;    3;  -4.1; 100.0;eor
       2667;2016120319;    3;  -2.3; 100.0;eor
       2667;2016120320;    3;  -2.3; 100.0;eor
       2667;2016120321;    3;  -3.0;  99.0;eor
       2667;2016120322;    3;  -3.9;  99.0;eor
       2667;2016120323;    3;  -4.9;  96.0;eor
       2667;2016120400;    3;  -5.6;  95.0;eor
       2667;2016120401;    3;  -6.3;  93.0;eor
       2667;2016120402;    3;  -5.1;  96.0;eor
       2667;2016120403;    3;  -6.5;  97.0;eor
       2667;2016120404;    3;  -5.7;  97.0;eor
       2667;2016120405;    3;  -5.0;  94.0;eor
       2667;2016120406;    3;  -5.9;  93.0;eor
       2667;2016120407;    3;  -6.0;  95.0;eor
       2667;2016120408;    3;  -6.1;  91.0;eor
       2667;2016120409;    3;  -3.6;  92.0;eor
       2667;2016120410;    3;  -1.0;  85.0;eor
       2667;2016120411;    3;   1.5;  69.0;eor
       2667;2016120412;    3;   3.2;  66.0;eor
       2667;2016120413;    3;   4.5;  55.0;eor
       2667;2016120414;    3;   4.4;  54.0;eor
       2667;2016120415;    3;   2.7;  69.0;eor
       2667;2016120416;    3;   1.5;  73.0;eor
       2667;2016120417;    3;  -0.9;  81.0;eor
       2667;2016120418;    3;  -1.1;  76.0;eor
       2667;2016120419;    3;   0.2;  61.0;eor
       2667;2016120420;    3;   0.1;  60.0;eor
       2667;2016120421;    3;  -2.6;  71.0;eor
       2667;2016120422;    3;  -2.3;  72.0;eor
       2667;2016120423;    3;  -1.3;  67.0;eor
       2667;2016120500;    3;  -1.2;  66.0;eor
       2667;2016120501;    3;  -1.0;  66.0;eor
       2667;2016120502;    3;  -0.9;  66.0;eor
       2667;2016120503;    3;  -1.5;  69.0;eor
       2667;2016120504;    3;  -1.4;  70.0;eor
       2667;2016120505;    3;  -1.0;  69.0;eor
       2667;2016120506;    3;  -0.8;  69.0;eor
       2667;2016120507;    3;  -1.0;  71.0;eor
       2667;2016120508;    3;  -0.9;  71.0;eor
       2667;2016120509;    3;   0.0;  69.0;eor
       2667;2016120510;    3;   1.1;  68.0;eor
       2667;2016120511;    3;   2.2;  66.0;eor
       2667;2016120512;    3;   3.2;  64.0;eor
       2667;2016120513;    3;   3.8;  63.0;eor
       2667;2016120514;    3;   4.1;  63.0;eor
       2667;2016120515;    3;   3.5;  66.0;eor
       2667;2016120516;    3;   2.1;  71.0;eor
       2667;2016120517;    3;   1.1;  76.0;eor
       2667;2016120518;    3;   0.5;  78.0;eor
       2667;2016120519;    3;   0.2;  79.0;eor
       2667;2016120520;    3;  -0.4;  80.0;eor
       2667;2016120521;    3;  -0.4;  80.0;eor
       2667;2016120522;    3;  -0.5;  81.0;eor
       2667;2016120523;    3;  -0.7;  82.0;eor
       2667;2016120600;    3;  -0.9;  82.0;eor
       2667;2016120601;    3;  -1.0;  82.0;eor
       2667;2016120602;    3;  -1.4;  84.0;eor
       2667;2016120603;    3;  -1.6;  84.0;eor
       2667;2016120604;    3;  -1.6;  84.0;eor
       2667;2016120605;    3;  -2.2;  85.0;eor
       2667;2016120606;    3;  -2.0;  85.0;eor
       2667;2016120607;    3;  -2.5;  87.0;eor
       2667;2016120608;    3;  -3.4;  89.0;eor
       2667;2016120609;    3;  -1.6;  85.0;eor
       2667;2016120610;    3;   0.0;  77.0;eor
       2667;2016120611;    3;   1.4;  75.0;eor
       2667;2016120612;    3;   2.8;  69.0;eor
       2667;2016120613;    3;   3.9;  68.0;eor
       2667;2016120614;    3;   3.9;  68.0;eor
       2667;2016120615;    3;   3.3;  71.0;eor
       2667;2016120616;    3;   1.6;  78.0;eor
       2667;2016120617;    3;   1.0;  81.0;eor
       2667;2016120618;    3;   0.5;  83.0;eor
       2667;2016120619;    3;  -0.2;  86.0;eor
       2667;2016120620;    3;  -0.1;  87.0;eor
       2667;2016120621;    3;  -0.5;  88.0;eor
       2667;2016120622;    3;  -0.8;  88.0;eor
       2667;2016120623;    3;  -1.2;  89.0;eor
       2667;2016120700;    3;  -1.4;  91.0;eor
       2667;2016120701;    3;  -1.4;  90.0;eor
       2667;2016120702;    3;  -1.3;  90.0;eor
       2667;2016120703;    3;  -1.2;  90.0;eor
       2667;2016120704;    3;  -1.2;  89.0;eor
       2667;2016120705;    3;  -1.1;  89.0;eor
       2667;2016120706;    3;  -0.8;  88.0;eor
       2667;2016120707;    3;  -0.8;  88.0;eor
       2667;2016120708;    3;  -0.4;  86.0;eor
       2667;2016120709;    3;   0.3;  83.0;eor
       2667;2016120710;    3;   1.2;  80.0;eor
       2667;2016120711;    3;   2.1;  79.0;eor
       2667;2016120712;    3;   3.2;  76.0;eor
       2667;2016120713;    3;   4.1;  74.0;eor
       2667;2016120714;    3;   5.2;  72.0;eor
       2667;2016120715;    3;   5.0;  74.0;eor
       2667;2016120716;    3;   4.4;  77.0;eor
       2667;2016120717;    3;   4.3;  77.0;eor
       2667;2016120718;    3;   4.1;  78.0;eor
       2667;2016120719;    3;   4.0;  78.0;eor
       2667;2016120720;    3;   3.9;  78.0;eor
       2667;2016120721;    3;   3.8;  78.0;eor
       2667;2016120722;    3;   3.5;  79.0;eor
       2667;2016120723;    3;   3.5;  78.0;eor
       2667;2016120800;    3;   3.5;  78.0;eor
       2667;2016120801;    3;   3.3;  78.0;eor
       2667;2016120802;    3;   2.8;  80.0;eor
       2667;2016120803;    3;   2.5;  81.0;eor
       2667;2016120804;    3;   2.3;  81.0;eor
       2667;2016120805;    3;   2.9;  78.0;eor
       2667;2016120806;    3;   2.6;  79.0;eor
       2667;2016120807;    3;   2.6;  78.0;eor
       2667;2016120808;    3;   2.6;  76.0;eor
       2667;2016120809;    3;   3.7;  70.0;eor
       2667;2016120810;    3;   5.6;  64.0;eor
       2667;2016120811;    3;   6.2;  63.0;eor
       2667;2016120812;    3;   6.1;  65.0;eor
       2667;2016120813;    3;   6.6;  63.0;eor
       2667;2016120814;    3;   6.8;  64.0;eor
       2667;2016120815;    3;   6.2;  67.0;eor
       2667;2016120816;    3;   4.7;  72.0;eor
       2667;2016120817;    3;   4.3;  74.0;eor
       2667;2016120818;    3;   3.7;  76.0;eor
       2667;2016120819;    3;   3.9;  74.0;eor
       2667;2016120820;    3;   3.9;  75.0;eor
       2667;2016120821;    3;   4.7;  74.0;eor
       2667;2016120822;    3;   4.9;  74.0;eor
       2667;2016120823;    3;   5.4;  73.0;eor
       2667;2016120900;    3;   5.3;  74.0;eor
       2667;2016120901;    3;   5.0;  81.0;eor
       2667;2016120902;    3;   5.4;  81.0;eor
       2667;2016120903;    3;   5.8;  78.0;eor
       2667;2016120904;    3;   6.1;  77.0;eor
       2667;2016120905;    3;   6.4;  78.0;eor
       2667;2016120906;    3;   6.8;  79.0;eor
       2667;2016120907;    3;   6.7;  81.0;eor
       2667;2016120908;    3;   7.1;  80.0;eor
       2667;2016120909;    3;   7.2;  81.0;eor
       2667;2016120910;    3;   7.9;  81.0;eor
       2667;2016120911;    3;   8.3;  81.0;eor
       2667;2016120912;    3;   8.7;  81.0;eor
       2667;2016120913;    3;   9.4;  78.0;eor
       2667;2016120914;    3;  10.2;  75.0;eor
       2667;2016120915;    3;   9.8;  76.0;eor
       2667;2016120916;    3;   9.2;  77.0;eor
       2667;2016120917;    3;   9.2;  76.0;eor
       2667;2016120918;    3;   9.0;  75.0;eor
       2667;2016120919;    3;   8.3;  75.0;eor
       2667;2016120920;    3;   8.2;  76.0;eor
       2667;2016120921;    3;   7.2;  79.0;eor
       2667;2016120922;    3;   6.4;  81.0;eor
       2667;2016120923;    3;   6.0;  82.0;eor
       2667;2016121000;    3;   5.9;  84.0;eor
       2667;2016121001;    3;   5.4;  86.0;eor
       2667;2016121002;    3;   4.9;  88.0;eor
       2667;2016121003;    3;   5.2;  86.0;eor
       2667;2016121004;    3;   5.1;  86.0;eor
       2667;2016121005;    3;   4.9;  87.0;eor
       2667;2016121006;    3;   5.2;  85.0;eor
       2667;2016121007;    3;   4.0;  88.0;eor
       2667;2016121008;    3;   3.7;  93.0;eor
       2667;2016121009;    3;   5.7;  82.0;eor
       2667;2016121010;    3;   6.3;  81.0;eor
       2667;2016121011;    3;   8.6;  73.0;eor
       2667;2016121012;    3;  10.3;  66.0;eor
       2667;2016121013;    3;  11.9;  59.0;eor
       2667;2016121014;    3;  11.3;  64.0;eor
       2667;2016121015;    3;  10.6;  70.0;eor
       2667;2016121016;    3;   9.8;  72.0;eor
       2667;2016121017;    3;   9.2;  75.0;eor
       2667;2016121018;    3;   8.9;  74.0;eor
       2667;2016121019;    3;   8.9;  77.0;eor
       2667;2016121020;    3;   8.7;  79.0;eor
       2667;2016121021;    3;   8.4;  81.0;eor
       2667;2016121022;    3;   8.4;  81.0;eor
       2667;2016121023;    3;   8.2;  83.0;eor
       2667;2016121100;    3;   7.6;  85.0;eor
       2667;2016121101;    3;   8.1;  85.0;eor
       2667;2016121102;    3;   9.1;  79.0;eor
       2667;2016121103;    3;  10.3;  76.0;eor
       2667;2016121104;    3;  10.4;  84.0;eor
       2667;2016121105;    3;   9.5;  81.0;eor
       2667;2016121106;    3;   8.5;  84.0;eor
       2667;2016121107;    3;   8.2;  85.0;eor
       2667;2016121108;    3;   7.9;  87.0;eor
       2667;2016121109;    3;   8.0;  86.0;eor
       2667;2016121110;    3;   8.6;  82.0;eor
       2667;2016121111;    3;   8.8;  78.0;eor
       2667;2016121112;    3;   8.7;  77.0;eor
       2667;2016121113;    3;   9.5;  73.0;eor
       2667;2016121114;    3;   8.8;  75.0;eor
       2667;2016121115;    3;   8.4;  76.0;eor
       2667;2016121116;    3;   7.6;  79.0;eor
       2667;2016121117;    3;   7.8;  80.0;eor
       2667;2016121118;    3;   7.6;  81.0;eor
       2667;2016121119;    3;   7.8;  81.0;eor
       2667;2016121120;    3;   7.7;  83.0;eor
       2667;2016121121;    3;   7.7;  85.0;eor
       2667;2016121122;    3;   7.3;  91.0;eor
       2667;2016121123;    3;   7.1;  94.0;eor
       2667;2016121200;    3;   7.2;  94.0;eor
       2667;2016121201;    3;   7.5;  91.0;eor
       2667;2016121202;    3;   7.5;  91.0;eor
       2667;2016121203;    3;   7.2;  93.0;eor
       2667;2016121204;    3;   7.1;  94.0;eor
       2667;2016121205;    3;   7.2;  94.0;eor
       2667;2016121206;    3;   5.8;  95.0;eor
       2667;2016121207;    3;   5.8;  97.0;eor
       2667;2016121208;    3;   5.0;  99.0;eor
       2667;2016121209;    3;   5.8;  99.0;eor
       2667;2016121210;    3;   7.1;  92.0;eor
       2667;2016121211;    3;   7.8;  89.0;eor
       2667;2016121212;    3;   8.6;  83.0;eor
       2667;2016121213;    3;   8.6;  83.0;eor
       2667;2016121214;    3;   8.1;  86.0;eor
       2667;2016121215;    3;   7.7;  88.0;eor
       2667;2016121216;    3;   7.1;  91.0;eor
       2667;2016121217;    3;   7.1;  91.0;eor
       2667;2016121218;    3;   7.4;  88.0;eor
       2667;2016121219;    3;   6.4;  90.0;eor
       2667;2016121220;    3;   6.3;  91.0;eor
       2667;2016121221;    3;   6.7;  87.0;eor
       2667;2016121222;    3;   5.2;  90.0;eor
       2667;2016121223;    3;   5.4;  91.0;eor
       2667;2016121300;    3;   5.7;  90.0;eor
