time,P_in,status,status codes,hydrogen production [Kg/dt],surplus electricity [kW],H20 [kg/dt],Heat Cell [W/dt],Oxygen [kg/dt],compression [kw],gasdrying [kw/kg],pump [kw/kg],heat system [kW/dt],efficiency [%],efficency with compression [%]
2015-01-01 06:30:00+00:00,297.94262994395274,production,4,6.322053822932981,0.0,96.47826852729315,0.0,50.257092306248495,52.78333485817184,5485.190066883184,1.4376421889449702,-4835.416084775642,42.02198562487612,392.15390427479934
2015-01-01 06:45:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:00:00+00:00,1396.6357866427556,booting,3,0.0,1392.3857866427556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 07:15:00+00:00,1499.084468781267,production,4,10.241297895925616,999.0844687812671,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.4548783653069467
2015-01-01 07:30:00+00:00,1588.7487475054195,production,4,10.241297895925616,1088.7487475054195,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.41316000262926295
2015-01-01 07:45:00+00:00,2349.9559110316036,production,4,10.241297895925616,1849.9559110316036,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.23229483515127317
2015-01-01 08:00:00+00:00,5039.022172681829,production,4,10.241297895925616,4539.022172681829,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.09122308481267989
2015-01-01 08:15:00+00:00,6299.202228444391,production,4,10.241297895925616,5799.202228444391,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.07101295206391703
2015-01-01 08:30:00+00:00,3684.429146343921,production,4,10.241297895925616,3184.429146343921,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.1314302116474206
2015-01-01 08:45:00+00:00,3875.4330639673617,production,4,10.241297895925616,3375.4330639673617,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.12373994091052914
2015-01-01 09:00:00+00:00,7260.344984648501,production,4,10.241297895925616,6760.344984648501,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.060748105833684
2015-01-01 09:15:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 09:30:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 09:45:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 10:00:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 10:15:00+00:00,410.06503243421577,booting,3,0.0,405.81503243421577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 10:30:00+00:00,1396.6357866427556,booting,3,0.0,1392.3857866427556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 10:45:00+00:00,3108.3729948939626,production,4,10.241297895925616,2608.3729948939626,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.1617476281118999
2015-01-01 11:00:00+00:00,4415.544927264185,production,4,10.241297895925616,3915.5449272641854,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.10617279828194406
2015-01-01 11:15:00+00:00,3493.028696979479,production,4,10.241297895925616,2993.028696979479,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.1401589877871574
2015-01-01 11:30:00+00:00,5668.8435739429215,production,4,10.241297895925616,5168.8435739429215,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.07986344752050219
2015-01-01 11:45:00+00:00,4415.544927264185,production,4,10.241297895925616,3915.5449272641854,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.10617279828194406
2015-01-01 12:00:00+00:00,11066.589190709507,production,4,10.241297895925616,10566.589190709507,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.03863322524071419
2015-01-01 12:15:00+00:00,9335.304648121051,production,4,10.241297895925616,8835.304648121051,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.0462998296307904
2015-01-01 12:30:00+00:00,3493.028696979479,production,4,10.241297895925616,2993.028696979479,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.1401589877871574
2015-01-01 12:45:00+00:00,3108.3729948939626,production,4,10.241297895925616,2608.3729948939626,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.1617476281118999
2015-01-01 13:00:00+00:00,2918.1822191295273,production,4,10.241297895925616,2418.1822191295273,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.17508168591645848
2015-01-01 13:15:00+00:00,1969.4294603311084,production,4,10.241297895925616,1469.4294603311084,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.2973701003016387
2015-01-01 13:30:00+00:00,2539.7643733515374,production,4,10.241297895925616,2039.7643733515374,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.20943378819067637
2015-01-01 13:45:00+00:00,7625.641351065615,production,4,10.241297895925616,7125.641351065615,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.05758453059882965
2015-01-01 14:00:00+00:00,12499.26149993901,production,4,10.241297895925616,11999.26149993901,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.033977441971322776
2015-01-01 14:15:00+00:00,11066.589190709507,production,4,10.241297895925616,10566.589190709507,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.03863322524071419
2015-01-01 14:30:00+00:00,10199.66022790738,production,4,10.241297895925616,9699.66022790738,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.04212616105459892
2015-01-01 14:45:00+00:00,14187.116591986909,production,4,10.241297895925616,13687.116591986909,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.029753157627038805
2015-01-01 15:00:00+00:00,13065.35237399632,production,4,10.241297895925616,12565.35237399632,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.032433045477363844
2015-01-01 15:15:00+00:00,10199.66022790738,production,4,10.241297895925616,9699.66022790738,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.04212616105459892
2015-01-01 15:30:00+00:00,11066.589190709507,production,4,10.241297895925616,10566.589190709507,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.03863322524071419
2015-01-01 15:45:00+00:00,7625.641351065615,production,4,10.241297895925616,7125.641351065615,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.05758453059882965
2015-01-01 16:00:00+00:00,5668.8435739429215,production,4,10.241297895925616,5168.8435739429215,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.07986344752050219
2015-01-01 16:15:00+00:00,7625.641351065615,production,4,10.241297895925616,7125.641351065615,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.05758453059882965
2015-01-01 16:30:00+00:00,11506.947931455921,production,4,10.241297895925616,11006.947931455921,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.03707185413629953
2015-01-01 16:45:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:00:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:15:00+00:00,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:30:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 17:45:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:00:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:15:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:30:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 18:45:00+00:00,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:00:00+00:00,12499.26149993901,booting,3,0.0,12495.01149993901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:15:00+00:00,5668.8435739429215,booting,3,0.0,5664.5935739429215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 19:30:00+00:00,13065.35237399632,production,4,10.241297895925616,12565.35237399632,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.032433045477363844
2015-01-01 19:45:00+00:00,11947.908458733707,production,4,10.241297895925616,11447.908458733707,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.035629895462171914
2015-01-01 20:00:00+00:00,11066.589190709507,production,4,10.241297895925616,10566.589190709507,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.03863322524071419
2015-01-01 20:15:00+00:00,3875.4330639673617,production,4,10.241297895925616,3375.4330639673617,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.12373994091052914
2015-01-01 20:30:00+00:00,11947.908458733707,production,4,10.241297895925616,11447.908458733707,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.035629895462171914
2015-01-01 20:45:00+00:00,20149.825213145505,production,4,10.241297895925616,19649.825213145505,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.020673275865766196
2015-01-01 21:00:00+00:00,18867.67067337351,production,4,10.241297895925616,18367.67067337351,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.022125154196083786
2015-01-01 21:15:00+00:00,17608.585751561077,production,4,10.241297895925616,17108.585751561077,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.02376406899436788
2015-01-01 21:30:00+00:00,15881.650799518144,production,4,10.241297895925616,15381.650799518144,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.02645152760883405
2015-01-01 21:45:00+00:00,17608.585751561077,production,4,10.241297895925616,17108.585751561077,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.02376406899436788
2015-01-01 22:00:00+00:00,15315.095044213316,production,4,10.241297895925616,14815.095044213316,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.027470723719726427
2015-01-01 22:15:00+00:00,17608.585751561077,production,4,10.241297895925616,17108.585751561077,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.02376406899436788
2015-01-01 22:30:00+00:00,18227.92254286088,production,4,10.241297895925616,17727.92254286088,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.02292862017935899
2015-01-01 22:45:00+00:00,31786.655179228655,production,4,10.241297895925616,31286.655179228655,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.012956610864876063
2015-01-01 23:00:00+00:00,25315.81161642452,production,4,10.241297895925616,24815.81161642452,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.016350302233734803
2015-01-01 23:15:00+00:00,20149.825213145505,production,4,10.241297895925616,19649.825213145505,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.020673275865766196
2015-01-01 23:30:00+00:00,15315.095044213316,production,4,10.241297895925616,14815.095044213316,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.027470723719726427
2015-01-01 23:45:00+00:00,14187.116591986909,production,4,10.241297895925616,13687.116591986909,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.029753157627038805
2015-01-02 00:00:00+00:00,11066.589190709507,production,4,10.241297895925616,10566.589190709507,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.03863322524071419
2015-01-02 00:15:00+00:00,16454.257863562092,production,4,10.241297895925616,15954.257863562092,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.025495511029701556
2015-01-02 00:30:00+00:00,20149.825213145505,production,4,10.241297895925616,19649.825213145505,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.020673275865766196
2015-01-02 00:45:00+00:00,32845.47564219391,production,4,10.241297895925616,32345.47564219391,131.49095987381963,0.0,81.41307684288888,85.50541823323908,8885.635438114863,1.9593733828877309,0.07497244537691308,68.00200912093126,-0.012531018000172407
