time,Wind_0,Wind_1,Wind_2,Wind_3,Wind_4,P_ac,P_in without losses [KW],P_in [KW],hydrogen production [Kg/dt],surplus electricity [kW],status,status codes,H20 [kg/dt],Oxygen [kg/dt],cooling Water [kg/dt],Heat Cell [%],heat system [%],electrolyzer {%],gasdrying {%],electronics [%],pump [%],compression [%],efficiency [%],efficency _c [%],Electrolyzer
2024-02-27 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-27 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cold standby,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 04:30:00,106.5637327611183,106.5637327611183,106.5637327611183,106.5637327611183,106.5637327611183,532.82,532.15,532.15,0.0,519.4,booting,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 04:45:00,215.1727003130548,215.1727003130548,215.1727003130548,215.1727003130548,215.1727003130548,1075.86,1075.17,1075.17,0.0,1062.42,booting,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 05:00:00,124.77469149572651,124.77469149572651,124.77469149572651,124.77469149572651,124.77469149572651,623.87,623.19,623.19,3.33,0.0,production,4,29.75,26.47,-199.61,8.86,-1.24,29.0,1.85,3.44,0.19,0.0,65.76,65.76,623.19
2024-02-28 05:15:00,11.616675981334229,11.616675981334229,11.616675981334229,11.616675981334229,11.616675981334229,58.08,57.62,44.89,0.0,44.89,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 05:30:00,124.29231794864394,124.29231794864394,124.29231794864394,124.29231794864394,124.29231794864394,621.46,620.78,620.78,0.0,608.03,booting,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 05:45:00,178.6883603458693,178.6883603458693,178.6883603458693,178.6883603458693,178.6883603458693,893.44,892.76,892.76,4.74,0.0,production,4,42.34,37.68,-373.74,11.58,-1.62,29.0,1.84,2.9,0.21,0.0,65.83,65.83,892.76
2024-02-28 06:00:00,431.63184580746935,431.63184580746935,431.63184580746935,431.63184580746935,431.63184580746935,2158.16,2157.47,2139.13,7.68,639.13,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1518.34
2024-02-28 06:15:00,740.3359464096101,740.3359464096101,740.3359464096101,740.3359464096101,740.3359464096101,3701.68,3700.98,3669.76,7.68,2169.76,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 06:30:00,514.5402258333729,514.5402258333729,514.5402258333729,514.5402258333729,514.5402258333729,2572.7,2572.01,2540.79,7.68,1040.79,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 06:45:00,43.34378681062197,43.34378681062197,43.34378681062197,43.34378681062197,43.34378681062197,216.72,216.08,184.86,0.87,0.0,production,4,7.77,6.92,-16.93,2.53,-0.35,37.0,1.63,7.04,0.16,0.0,53.91,53.91,216.08
2024-02-28 07:00:00,215.5809857070957,215.5809857070957,215.5809857070957,215.5809857070957,215.5809857070957,1077.9,1077.21,1073.89,5.64,0.0,production,4,50.39,44.84,-511.64,13.18,-1.85,30.0,1.82,2.68,0.23,0.0,65.29,65.29,1077.21
2024-02-28 07:15:00,143.0749694306619,143.0749694306619,143.0749694306619,143.0749694306619,143.0749694306619,715.37,714.69,692.64,3.7,0.0,production,4,33.05,29.41,-240.61,9.61,-1.35,29.0,1.85,3.28,0.19,0.0,65.9,65.9,714.69
2024-02-28 07:30:00,431.75333820507865,431.75333820507865,431.75333820507865,431.75333820507865,431.75333820507865,2158.77,2158.08,2143.9,7.68,643.9,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1514.18
2024-02-28 07:45:00,452.209038115909,452.209038115909,452.209038115909,452.209038115909,452.209038115909,2261.05,2260.36,2229.14,7.68,729.14,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 08:00:00,636.4214085788639,636.4214085788639,636.4214085788639,636.4214085788639,636.4214085788639,3182.11,3181.41,3150.19,7.68,1650.19,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 08:15:00,370.7266251095317,370.7266251095317,370.7266251095317,370.7266251095317,370.7266251095317,1853.63,1852.94,1821.72,7.68,321.72,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 08:30:00,662.6087493878838,662.6087493878838,662.6087493878838,662.6087493878838,662.6087493878838,3313.04,3312.34,3281.12,7.68,1781.12,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 08:45:00,688.6374825004838,688.6374825004838,688.6374825004838,688.6374825004838,688.6374825004838,3443.19,3442.49,3411.27,7.68,1911.27,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 09:00:00,688.4147287216753,688.4147287216753,688.4147287216753,688.4147287216753,688.4147287216753,3442.07,3441.37,3410.15,7.68,1910.15,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 09:15:00,370.5278604432654,370.5278604432654,370.5278604432654,370.5278604432654,370.5278604432654,1852.64,1851.95,1820.73,7.68,320.73,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 09:30:00,308.98361459064995,308.98361459064995,308.98361459064995,308.98361459064995,308.98361459064995,1544.92,1544.23,1513.01,7.68,13.01,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 09:45:00,411.1739212756733,411.1739212756733,411.1739212756733,411.1739212756733,411.1739212756733,2055.87,2055.18,2023.96,7.68,523.96,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 10:00:00,431.4519417691368,431.4519417691368,431.4519417691368,431.4519417691368,431.4519417691368,2157.26,2156.57,2125.35,7.68,625.35,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 10:15:00,451.805877621906,451.805877621906,451.805877621906,451.805877621906,451.805877621906,2259.03,2258.34,2227.12,7.68,727.12,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 10:30:00,390.1394836853816,390.1394836853816,390.1394836853816,390.1394836853816,390.1394836853816,1950.7,1950.01,1918.79,7.68,418.79,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 10:45:00,250.1661924680636,250.1661924680636,250.1661924680636,250.1661924680636,250.1661924680636,1250.83,1250.14,1218.92,6.35,0.0,production,4,56.73,50.48,-632.78,14.36,-2.01,31.0,1.81,2.55,0.25,0.0,64.84,64.84,1250.14
2024-02-28 11:00:00,814.6998393824324,814.6998393824324,814.6998393824324,814.6998393824324,814.6998393824324,4073.5,4072.8,4047.69,7.68,2547.69,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1525.11
2024-02-28 11:15:00,490.63138309151714,490.63138309151714,490.63138309151714,490.63138309151714,490.63138309151714,2453.16,2452.47,2421.25,7.68,921.25,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 11:30:00,510.3080004227612,510.3080004227612,510.3080004227612,510.3080004227612,510.3080004227612,2551.54,2550.85,2519.63,7.68,1019.63,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 11:45:00,367.1914657910035,367.1914657910035,367.1914657910035,367.1914657910035,367.1914657910035,1835.96,1835.27,1804.05,7.68,304.05,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 12:00:00,508.8472451399008,508.8472451399008,508.8472451399008,508.8472451399008,508.8472451399008,2544.24,2543.55,2512.33,7.68,1012.33,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 12:15:00,406.2781718558689,406.2781718558689,406.2781718558689,406.2781718558689,406.2781718558689,2031.39,2030.7,1999.48,7.68,499.48,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 12:30:00,282.90375659235866,282.90375659235866,282.90375659235866,282.90375659235866,282.90375659235866,1414.52,1413.83,1382.61,7.13,0.0,production,4,63.7,56.68,-780.02,15.61,-2.19,31.0,1.79,2.41,0.28,0.0,64.27,64.27,1413.83
2024-02-28 12:45:00,404.38441843227525,404.38441843227525,404.38441843227525,404.38441843227525,404.38441843227525,2021.92,2021.23,1992.58,7.68,492.58,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1528.65
2024-02-28 13:00:00,383.3800586562336,383.3800586562336,383.3800586562336,383.3800586562336,383.3800586562336,1916.9,1916.21,1884.99,7.68,384.99,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 13:15:00,484.3718214429057,484.3718214429057,484.3718214429057,484.3718214429057,484.3718214429057,2421.86,2421.17,2389.95,7.68,889.95,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 13:30:00,483.4417926738496,483.4417926738496,483.4417926738496,483.4417926738496,483.4417926738496,2417.21,2416.52,2385.3,7.68,885.3,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 13:45:00,244.00621811207492,244.00621811207492,244.00621811207492,244.00621811207492,244.00621811207492,1220.03,1219.34,1188.12,6.2,0.0,production,4,55.39,49.29,-606.3,14.12,-1.98,30.0,1.81,2.58,0.25,0.0,64.93,64.93,1219.34
2024-02-28 14:00:00,380.9691623625988,380.9691623625988,380.9691623625988,380.9691623625988,380.9691623625988,1904.85,1904.16,1879.71,7.68,379.71,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1524.45
2024-02-28 14:15:00,207.4870447425231,207.4870447425231,207.4870447425231,207.4870447425231,207.4870447425231,1037.44,1036.75,1005.53,5.3,0.0,production,4,47.35,42.13,-457.78,12.6,-1.76,30.0,1.83,2.76,0.22,0.0,65.46,65.46,1036.75
2024-02-28 14:30:00,81.67637032708528,81.67637032708528,81.67637032708528,81.67637032708528,81.67637032708528,408.38,407.71,387.07,2.04,0.0,production,4,18.22,16.22,-83.1,5.94,-0.83,30.0,1.83,4.42,0.18,0.0,63.83,63.83,407.71
2024-02-28 14:45:00,359.68645420635943,359.68645420635943,359.68645420635943,359.68645420635943,359.68645420635943,1798.43,1797.74,1789.97,7.68,289.97,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1507.77
2024-02-28 15:00:00,206.72338072882155,206.72338072882155,206.72338072882155,206.72338072882155,206.72338072882155,1033.62,1032.93,1001.71,5.29,0.0,production,4,47.26,42.05,-454.83,12.56,-1.76,30.0,1.83,2.76,0.22,0.0,65.6,65.6,1032.93
2024-02-28 15:15:00,98.92019410134,98.92019410134,98.92019410134,98.92019410134,98.92019410134,494.6,493.93,473.33,2.52,0.0,production,4,22.51,20.03,-121.29,7.09,-0.99,29.0,1.85,3.92,0.18,0.0,65.03,65.03,493.93
2024-02-28 15:30:00,224.4561647770713,224.4561647770713,224.4561647770713,224.4561647770713,224.4561647770713,1122.28,1121.59,1111.98,5.83,0.0,production,4,52.08,46.35,-542.57,13.5,-1.89,30.0,1.82,2.65,0.24,0.0,65.19,65.19,1121.59
2024-02-28 15:45:00,318.2955517492669,318.2955517492669,318.2955517492669,318.2955517492669,318.2955517492669,1591.48,1590.79,1567.92,7.68,67.92,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1522.87
2024-02-28 16:00:00,338.91699247558284,338.91699247558284,338.91699247558284,338.91699247558284,338.91699247558284,1694.58,1693.89,1662.67,7.68,162.67,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 16:15:00,170.4997479736458,170.4997479736458,170.4997479736458,170.4997479736458,170.4997479736458,852.5,851.82,820.6,4.37,0.0,production,4,39.04,34.74,-323.29,10.9,-1.53,29.0,1.85,2.99,0.21,0.0,65.95,65.95,851.82
2024-02-28 16:30:00,170.64999695466548,170.64999695466548,170.64999695466548,170.64999695466548,170.64999695466548,853.25,852.57,835.72,4.44,0.0,production,4,39.66,35.3,-333.64,11.05,-1.55,29.0,1.84,2.97,0.21,0.0,65.81,65.81,852.57
2024-02-28 16:45:00,206.5624756134899,206.5624756134899,206.5624756134899,206.5624756134899,206.5624756134899,1032.81,1032.12,1014.98,5.35,0.0,production,4,47.79,42.53,-465.09,12.68,-1.77,30.0,1.83,2.74,0.22,0.0,65.48,65.48,1032.12
2024-02-28 17:00:00,298.68010328024377,298.68010328024377,298.68010328024377,298.68010328024377,298.68010328024377,1493.4,1492.71,1471.86,7.55,0.0,production,4,67.45,60.02,-864.7,16.25,-2.28,32.0,1.78,2.33,0.3,0.0,63.98,63.98,1492.71
2024-02-28 17:15:00,359.39173541598774,359.39173541598774,359.39173541598774,359.39173541598774,359.39173541598774,1796.96,1796.27,1765.64,7.68,265.64,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1530.63
2024-02-28 17:30:00,117.24432148792296,117.24432148792296,117.24432148792296,117.24432148792296,117.24432148792296,586.22,585.54,554.32,2.96,0.0,production,4,26.44,23.53,-161.82,8.08,-1.13,29.0,1.85,3.65,0.19,0.0,65.5,65.5,585.54
2024-02-28 17:45:00,242.9596262734773,242.9596262734773,242.9596262734773,242.9596262734773,242.9596262734773,1214.8,1214.11,1202.81,6.27,0.0,production,4,56.01,49.84,-618.88,14.24,-1.99,31.0,1.81,2.56,0.25,0.0,64.88,64.88,1214.11
2024-02-28 18:00:00,117.84014102690732,117.84014102690732,117.84014102690732,117.84014102690732,117.84014102690732,589.2,588.52,563.77,3.01,0.0,production,4,26.89,23.93,-166.83,8.19,-1.15,29.0,1.85,3.62,0.19,0.0,65.52,65.52,588.52
2024-02-28 18:15:00,40.61701272319288,40.61701272319288,40.61701272319288,40.61701272319288,40.61701272319288,203.09,202.46,190.97,0.9,0.0,production,4,8.04,7.15,-18.38,2.66,-0.37,37.0,1.64,6.83,0.16,0.0,54.2,54.2,202.46
2024-02-28 18:30:00,189.8998956343682,189.8998956343682,189.8998956343682,189.8998956343682,189.8998956343682,949.5,948.81,945.38,5.0,0.0,production,4,44.67,39.75,-412.19,12.06,-1.69,29.0,1.84,2.83,0.22,0.0,65.62,65.62,948.81
2024-02-28 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:15:00,9.50803898942226,9.50803898942226,9.50803898942226,9.50803898942226,9.50803898942226,47.54,47.14,47.14,0.0,47.14,hot standby,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:30:00,422.181980624848,422.181980624848,422.181980624848,422.181980624848,422.181980624848,2110.91,2110.22,2110.22,0.0,2097.47,booting,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-28 19:45:00,401.9679619122192,401.9679619122192,401.9679619122192,401.9679619122192,401.9679619122192,2009.84,2009.15,2009.15,7.68,509.15,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1500.0
2024-02-28 20:00:00,483.3919241034148,483.3919241034148,483.3919241034148,483.3919241034148,483.3919241034148,2416.96,2416.27,2385.05,7.68,885.05,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 20:15:00,524.6172293661649,524.6172293661649,524.6172293661649,524.6172293661649,524.6172293661649,2623.09,2622.4,2591.18,7.68,1091.18,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 20:30:00,463.2916579557415,463.2916579557415,463.2916579557415,463.2916579557415,463.2916579557415,2316.46,2315.77,2284.55,7.68,784.55,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 20:45:00,571.7602855195818,571.7602855195818,571.7602855195818,571.7602855195818,571.7602855195818,2858.8,2858.1,2826.88,7.68,1326.88,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 21:00:00,1140.6073932771462,1140.6073932771462,1140.6073932771462,1140.6073932771462,1140.6073932771462,5703.04,5702.34,5671.12,7.68,4171.12,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 21:15:00,886.9312642536075,886.9312642536075,886.9312642536075,886.9312642536075,886.9312642536075,4434.66,4433.96,4402.74,7.68,2902.74,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 21:30:00,960.073119669194,960.073119669194,960.073119669194,960.073119669194,960.073119669194,4800.37,4799.67,4768.45,7.68,3268.45,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 21:45:00,1252.998973931216,1252.998973931216,1252.998973931216,1252.998973931216,1252.998973931216,6264.99,6264.29,6233.07,7.68,4733.07,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 22:00:00,1511.981267256447,1511.981267256447,1511.981267256447,1511.981267256447,1511.981267256447,7559.91,7559.21,7527.99,7.68,6027.99,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 22:15:00,781.1747946288065,781.1747946288065,781.1747946288065,781.1747946288065,781.1747946288065,3905.87,3905.17,3873.95,7.68,2373.95,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 22:30:00,729.2452258738612,729.2452258738612,729.2452258738612,729.2452258738612,729.2452258738612,3646.23,3645.53,3614.31,7.68,2114.31,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 22:45:00,729.7508389908405,729.7508389908405,729.7508389908405,729.7508389908405,729.7508389908405,3648.75,3648.05,3616.83,7.68,2116.83,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 23:00:00,890.007695615464,890.007695615464,890.007695615464,890.007695615464,890.007695615464,4450.04,4449.34,4418.12,7.68,2918.12,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 23:15:00,964.0237446653988,964.0237446653988,964.0237446653988,964.0237446653988,964.0237446653988,4820.12,4819.42,4788.2,7.68,3288.2,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 23:30:00,487.194878497568,487.194878497568,487.194878497568,487.194878497568,487.194878497568,2435.97,2435.28,2404.06,7.68,904.06,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-28 23:45:00,784.0530257596727,784.0530257596727,784.0530257596727,784.0530257596727,784.0530257596727,3920.27,3919.57,3888.35,7.68,2388.35,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 00:00:00,706.304860791006,706.304860791006,706.304860791006,706.304860791006,706.304860791006,3531.52,3530.82,3499.6,7.68,1999.6,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
2024-02-29 00:15:00,629.0667409398663,629.0667409398663,629.0667409398663,629.0667409398663,629.0667409398663,3145.33,3144.63,3113.41,7.68,1613.41,production,4,68.61,61.05,-892.01,16.45,-2.3,32.0,1.78,2.3,0.3,0.0,63.88,63.88,1531.22
