5,72
5,57
5,44
5,79
5,69
5,59
4,94
5,00
5,20
4,96
4,38
4,50
5,20
4,74
5,01
4,88
4,68
4,46
4,34
3,75
2,73
2,04
1,83
1,85
1,69
1,82
1,59
1,22
1,16
0,74
0,46
0,62
1,05
1,63
1,63
1,49
1,82
2,01
1,27
1,13
1,57
1,50
1,67
1,70
1,39
1,45
1,58
1,23
0,87
0,79
0,43
0,28
0,22
0,85
0,98
0,86
1,31
1,64
2,00
2,35
1,86
2,01
1,88
2,18
2,93
3,65
4,58
4,71
4,73
4,75
4,48
4,46
4,40
4,67
5,04
4,87
4,76
4,66
4,47
4,35
4,53
5,15
5,28
4,15
4,67
5,49
4,99
3,81
3,36
3,21
3,05
2,52
1,90
1,37
0,39
0,24
0,17
0,10
0,10
0,13
0,18
0,10
0,07
-0,07
0,38
1,03
0,75
0,18
-0,36
-0,75
-1,52
-2,03
-2,52
-2,68
-2,66
-2,96
-3,42
-3,64
-3,60
-3,15
-2,98
-2,96
-2,72
-2,75
-2,81
-2,44
-1,73
-1,79
-2,02
-1,50
-1,03
-0,78
-0,45
-0,09
0,17
0,20
0,28
0,42
0,56
0,64
0,69
0,70
0,70
0,71
0,64
0,65
0,83
0,00
-0,75
-1,24
-1,65
-1,62
-1,11
-1,03
-0,64
-0,21
-0,17
-0,06
-0,21
-1,08
-0,99
-0,94
-1,00
-1,17
-1,29
-1,49
-1,71
-1,66
-1,91
-2,15
-2,22
-2,23
-2,53
-2,69
-2,66
-1,57
-1,39
-1,18
-1,04
-1,42
-1,69
-2,06
-2,60
-3,80
-3,85
-4,27
-4,88
-5,43
-5,82
-5,74
-6,23
-7,11
-7,55
-7,56
-7,15
-7,66
-8,21
-8,18
-7,91
-6,96
-5,37
-4,24
-3,30
-3,87
-3,09
-3,57
-5,11
-6,32
-7,14
-7,92
-8,50
-9,26
-9,86
-10,12
-10,68
-11,19
-11,62
-11,82
-12,09
-12,48
-12,38
-12,50
-12,37
-10,47
-8,33
-6,23
-4,08
-3,01
-2,96
-3,11
-5,46
-6,74
-7,30
-8,21
-8,96
-9,67
-10,18
-10,57
-10,92
-11,24
-11,54
-11,59
-11,79
-12,22
-12,68
-12,94
-12,25
-10,11
-7,82
-7,29
-4,95
-3,77
-4,20
-4,94
-6,43
-7,38
-8,27
-8,87
-9,38
-9,88
-10,23
-10,49
-10,70
-10,58
-10,64
-10,70
-10,74
-10,80
-10,85
-10,78
-10,67
-10,03
-9,23
-8,33
-6,90
-6,77
-6,52
-6,63
-6,80
-6,80
-6,83
-6,96
-7,15
-7,22
-7,31
-7,37
-7,31
-7,54
-7,58
-7,50
-7,41
-7,36
-7,31
-7,18
-7,10
-6,89
-6,27
-5,62
-4,88
-4,39
-4,45
-4,56
-4,67
-4,70
-4,67
-4,43
-4,21
-4,10
-3,93
-3,98
-4,17
-4,64
-4,99
-4,75
-4,98
-4,87
-4,76
-4,58
-4,41
-4,07
-3,07
-1,45
-0,82
0,05
-0,55
-1,04
-1,92
-2,90
-3,29
-3,13
-3,09
-3,14
-3,45
-3,51
-3,78
-4,11
-4,66
-5,38
-6,02
-6,21
-5,69
-5,74
-5,86
-5,70
-3,84
-1,92
-0,45
0,03
0,02
-1,09
-1,54
-1,91
-1,80
-2,20
-2,29
-1,88
-2,08
-2,86
-3,57
-2,95
-2,55
-2,53
-2,57
-3,30
-3,85
-3,64
-2,81
-2,17
-1,71
-0,82
-0,37
-0,11
0,06
0,53
-0,51
-0,74
-1,46
-0,70
-1,03
-0,88
-0,86
-0,36
0,06
-0,08
-0,19
-0,15
-0,31
-0,98
-1,77
-1,33
-1,04
-0,44
0,26
0,73
1,36
1,35
0,38
0,15
0,22
0,33
0,57
0,56
0,24
0,23
0,31
0,22
-0,15
-0,08
-0,50
-0,93
-1,05
-1,07
-1,94
-1,98
-1,38
1,14
2,73
3,98
4,34
4,74
4,63
4,73
5,08
5,14
5,07
3,67
3,25
4,03
4,46
5,35
6,29
6,81
7,08
7,59
8,11
8,01
8,73
9,81
9,41
9,04
9,67
9,60
8,31
7,50
7,28
7,28
7,19
6,63
6,55
7,21
6,89
6,87
6,47
5,81
6,18
5,52
5,13
5,16
4,67
5,44
5,61
6,78
7,62
7,59
8,13
9,30
9,42
9,31
9,38
9,15
8,83
8,36
8,14
8,13
7,81
7,25
6,27
5,42
5,24
5,65
6,14
6,33
6,44
6,22
6,64
7,47
7,56
7,85
8,53
8,96
9,58
9,41
9,22
9,23
9,37
9,58
9,79
10,03
9,99
10,14
10,46
10,86
11,39
11,87
11,34
11,28
11,24
10,89
11,00
11,07
11,50
12,02
12,66
13,26
12,89
12,52
12,86
12,78
12,56
12,33
12,60
12,25
12,58
13,31
13,68
13,72
14,10
14,44
14,31
13,95
14,12
14,26
14,06
13,53
13,75
13,94
13,54
12,87
13,66
13,72
13,43
13,01
12,60
11,99
11,53
11,33
11,33
11,46
11,71
11,84
11,48
10,82
10,39
10,00
9,75
9,62
9,30
9,58
9,85
10,04
10,40
10,92
11,20
11,63
11,66
11,58
11,40
11,17
11,05
11,71
12,31
12,73
13,08
13,50
13,59
12,99
12,53
12,13
10,37
8,17
8,15
8,01
8,09
8,08
8,46
8,46
6,86
6,47
6,54
6,57
7,18
7,10
6,22
5,59
5,01
4,51
4,59
4,35
3,86
3,78
4,43
5,15
4,75
4,17
3,80
3,86
3,82
4,04
4,84
4,63
4,59
4,42
3,92
2,71
2,15
1,74
1,35
1,29
1,01
0,96
0,75
0,55
0,85
0,51
0,18
0,15
0,02
-0,09
-0,24
-0,17
-0,45
-0,31
-0,24
-0,01
0,40
0,99
1,17
1,14
-0,02
-0,10
-0,30
-1,52
-1,90
-2,18
-2,15
-2,23
-2,34
-2,46
-2,38
-2,56
-2,71
-2,61
-2,43
-2,24
-1,63
-0,80
0,37
0,94
1,25
1,54
1,08
0,34
0,54
0,76
0,40
0,00
-0,10
-0,11
-0,14
-0,10
-0,05
0,00
0,00
0,00
0,00
0,00
0,01
0,03
0,01
0,12
0,15
0,69
0,93
0,63
0,58
0,39
-0,88
-1,95
-2,79
-3,53
-3,98
-4,45
-4,85
-5,41
-6,00
-5,97
-6,07
-6,39
-6,73
-6,96
-6,65
-6,64
-6,22
-4,77
-3,26
-2,41
-2,08
-1,66
-1,62
-1,51
-1,76
-1,93
-1,80
-1,83
-1,91
-1,97
-1,83
-1,72
-1,59
-1,30
-1,18
-1,33
-1,39
-1,07
-0,79
-0,51
-0,12
0,20
0,78
1,33
1,94
2,26
2,56
2,84
2,99
3,17
3,20
3,12
2,89
2,63
2,29
1,86
1,11
0,45
0,20
0,10
0,17
0,48
0,81
1,17
1,49
1,84
2,29
2,65
3,14
3,16
3,54
3,82
4,18
4,32
4,37
4,49
4,46
4,33
4,08
3,74
3,37
1,99
0,83
0,19
-0,17
-0,45
-0,52
-1,15
-1,14
-0,96
-0,71
-0,49
-0,25
0,18
0,66
1,06
1,16
0,78
0,47
0,43
0,47
0,50
0,49
0,43
0,38
0,42
0,58
0,75
0,54
-0,24
-0,87
-0,95
-1,06
-1,05
-0,73
-0,16
0,04
0,08
0,05
0,27
0,26
0,08
0,13
0,11
-0,06
0,05
0,08
0,21
0,41
0,57
0,76
0,80
0,80
0,80
0,82
0,84
1,03
1,22
1,22
1,67
1,94
2,42
2,84
3,47
3,78
3,81
3,70
3,60
3,19
3,13
3,29
3,24
3,19
3,24
3,27
2,88
2,65
2,20
1,68
1,44
1,05
1,37
1,59
1,90
2,63
2,87
3,42
4,33
4,43
2,78
1,85
1,37
1,50
0,94
0,30
-0,15
-0,55
-0,77
-1,31
-0,97
-0,85
-0,80
-0,87
-1,03
-1,10
-0,74
-0,53
-0,26
-0,34
-0,22
0,15
0,38
0,91
-0,43
-1,20
-1,15
-1,70
-2,52
-2,99
-3,57
-4,35
-4,75
-5,16
-5,55
-5,87
-6,19
-6,41
-6,45
-5,38
-3,60
-1,76
0,02
1,61
2,62
3,33
3,40
2,45
0,76
-0,44
-1,21
-1,67
-2,01
-2,28
-2,63
-3,06
-3,56
-4,01
-4,36
-4,78
-5,16
-5,38
-5,33
-4,17
-2,12
-0,15
2,04
4,32
5,83
7,12
6,51
5,01
3,17
2,43
1,76
1,31
0,82
0,42
0,06
-0,09
0,03
-0,23
-0,35
-0,41
-0,49
-0,55
-0,78
0,06
1,25
2,08
3,09
3,80
4,22
4,12
3,26
3,19
2,73
1,95
1,27
0,81
0,77
0,72
0,45
-0,40
-1,33
-1,82
-2,03
-2,31
-2,57
-2,33
-2,49
-2,36
-1,37
-0,31
0,17
0,81
1,04
1,29
1,03
0,67
0,32
0,03
-0,24
-0,41
-0,52
-0,65
-0,74
-0,88
-1,02
-1,08
-1,16
-1,19
-1,06
-1,29
-1,85
-2,10
-1,12
-0,16
0,82
1,59
2,32
2,62
2,84
2,50
1,30
0,79
0,48
0,14
-0,37
-0,38
-0,15
0,02
-0,87
-1,15
-0,90
-1,05
-0,73
-0,43
-0,89
-1,24
-1,13
-0,70
-0,21
0,19
0,53
0,57
0,15
0,44
0,31
-0,23
-0,89
-1,11
-1,35
-1,66
-1,67
-1,85
-2,18
-2,10
-2,37
-2,60
-2,94
-3,41
-3,36
-2,86
-1,35
-0,34
0,22
0,83
1,17
1,12
1,24
1,11
-0,26
-0,96
-1,03
-1,38
-1,64
-1,95
-2,35
-2,78
-3,33
-3,82
-3,97
-4,17
-4,28
-4,81
-5,23
-5,01
-3,49
-1,53
0,79
1,50
1,66
1,74
1,22
0,48
0,19
-0,41
-0,42
-0,48
-0,92
-1,56
-1,58
-1,95
-1,98
-2,08
-2,84
-3,78
-3,47
-3,53
-4,77
-3,94
-2,50
-0,31
1,53
2,09
2,94
4,19
3,76
2,64
1,28
-0,07
-0,57
-1,11
-1,71
-1,90
-1,83
-1,74
-1,70
-1,70
-1,78
-1,68
-1,61
-1,39
-1,45
-1,12
-0,16
0,97
2,40
2,43
2,54
1,49
0,21
-0,38
-0,54
-0,41
-0,30
-0,30
-0,28
-0,15
-0,10
-0,02
0,00
0,08
0,18
0,27
0,39
0,54
0,77
1,06
1,51
1,97
2,39
2,42
2,61
2,70
2,75
2,83
2,92
2,92
2,92
2,97
3,09
3,04
3,02
3,00
2,95
2,90
2,98
2,86
2,85
2,74
2,74
3,03
3,73
4,12
4,40
4,72
4,89
4,77
4,65
3,54
1,97
-0,36
-1,64
-2,41
-2,89
-3,38
-3,59
-3,93
-4,17
-4,59
-4,44
-4,32
-3,29
-3,18
-2,77
-1,93
-0,55
0,37
-0,04
0,34
0,39
0,35
0,25
0,28
-0,28
-0,82
-0,98
-1,11
-1,36
-1,40
-1,41
-1,82
-2,87
-4,08
-4,77
-5,31
-5,80
-6,22
-5,83
-4,26
-2,50
-0,39
1,25
3,00
4,21
4,47
4,54
3,84
2,40
0,40
-0,27
-1,03
-1,45
-1,80
-2,31
-2,86
-3,23
-3,07
-3,09
-3,48
-4,23
-4,88
-4,52
-3,06
-1,22
0,57
2,16
3,79
3,61
2,88
2,10
1,84
1,29
0,25
-1,50
-1,32
-1,07
-0,90
-0,77
-0,70
-0,83
-1,00
-0,86
-0,70
-0,75
-0,75
-0,65
-0,34
0,32
1,28
1,13
1,25
1,98
2,06
2,17
1,54
1,29
0,78
0,63
0,14
-1,17
-1,35
-1,53
-2,16
-2,45
-2,43
-2,37
-2,74
-2,68
-2,24
-2,08
-1,90
-0,97
0,50
1,85
3,08
4,22
5,43
5,83
4,77
4,05
3,31
3,02
1,75
0,26
-0,02
-0,33
-0,37
-0,39
-0,25
-0,51
-0,89
-1,09
-1,04
-0,93
-0,27
0,57
1,23
1,16
1,63
1,42
0,89
1,24
2,11
1,35
0,76
1,01
1,12
1,12
1,31
1,44
0,91
0,03
0,10
0,02
-0,03
-0,10
-0,10
0,04
0,18
0,37
0,84
1,47
1,90
1,97
2,19
2,40
2,23
1,82
1,78
1,69
1,51
1,63
1,84
2,04
2,05
1,84
1,56
1,56
1,47
1,40
1,43
1,61
2,26
3,16
4,11
4,76
5,20
6,42
6,86
6,82
6,08
5,43
4,22
3,31
3,07
2,93
2,51
1,94
1,46
1,07
0,52
0,24
-0,03
-0,30
-0,54
-0,58
0,44
2,61
4,79
6,78
8,19
9,45
9,04
9,13
8,59
7,83
6,71
6,07
5,19
4,41
3,65
3,17
2,75
2,09
1,64
1,52
1,48
1,41
1,67
1,62
3,90
6,25
8,09
9,73
10,48
9,98
9,98
10,04
9,76
9,08
8,45
7,80
7,47
7,45
6,94
6,69
6,16
5,16
4,30
4,14
4,00
4,09
4,10
4,17
4,52
5,26
6,22
7,72
8,56
10,60
11,92
12,80
12,69
12,23
10,94
9,83
9,14
8,22
7,29
6,51
5,38
5,39
5,64
5,73
5,48
5,50
5,95
6,93
7,80
9,67
11,10
12,47
12,72
13,28
13,04
12,67
12,44
12,24
11,76
11,03
10,31
9,92
9,38
8,77
8,64
8,03
7,81
7,55
7,85
7,81
7,55
8,47
9,32
10,21
11,24
12,04
12,96
13,70
13,51
13,52
13,52
13,42
13,25
13,00
12,70
12,62
12,17
11,35
10,62
10,08
9,74
9,10
9,03
8,42
8,03
8,14
9,18
10,89
13,34
16,06
17,52
18,22
18,72
18,81
18,86
17,88
16,58
15,86
14,83
13,99
13,24
13,29
12,49
11,89
10,66
9,59
9,12
8,51
7,94
7,62
9,00
11,88
14,15
15,63
17,02
18,48
18,73
18,40
17,19
15,78
14,53
13,73
12,98
12,67
12,26
12,08
11,50
10,89
11,39
11,82
11,67
11,94
11,24
11,70
11,98
12,23
13,23
13,70
14,27
14,72
14,52
14,64
14,35
14,17
14,37
14,37
13,89
12,62
10,93
10,21
10,45
11,02
7,19
6,43
6,91
6,84
6,97
7,30
8,21
9,18
9,55
9,17
9,44
8,34
8,38
9,60
12,22
12,50
12,92
12,58
11,44
11,78
12,57
13,56
13,71
12,32
8,93
8,89
9,26
9,68
9,45
9,42
9,33
9,58
9,88
10,62
11,10
11,13
11,38
11,82
11,96
11,55
10,83
9,79
9,20
7,96
7,77
7,15
6,98
6,39
5,73
5,78
5,52
5,04
5,08
5,98
6,86
7,68
8,32
9,03
7,09
10,13
9,48
9,87
8,67
5,87
5,29
4,88
4,71
4,44
4,15
3,88
3,20
2,63
2,15
1,38
1,11
0,91
1,11
1,82
3,23
5,36
7,30
7,89
8,60
9,43
10,02
10,46
9,76
8,67
7,81
7,23
7,07
6,65
6,51
6,03
4,96
4,42
4,07
3,91
3,67
3,77
3,89
4,32
5,17
6,10
6,73
7,56
8,39
8,82
8,93
8,26
7,20
6,26
4,77
3,64
2,98
2,74
2,45
2,27
2,01
1,88
1,74
1,50
1,17
1,29
1,30
1,35
1,75
2,04
2,41
2,71
2,92
3,45
3,64
3,40
2,84
2,49
2,01
1,67
1,46
1,23
1,06
0,59
0,04
0,06
0,17
-0,76
-1,38
-1,11
-1,17
-0,86
-0,09
0,68
1,51
2,80
3,64
3,15
3,51
4,05
3,46
3,33
2,08
0,95
0,85
1,07
0,87
0,43
0,01
-0,37
-1,03
-1,71
-2,10
-2,42
-2,52
-1,63
0,05
1,62
3,48
3,68
4,57
5,21
5,01
5,37
4,77
4,78
4,19
3,77
3,32
2,97
2,60
1,80
0,86
0,62
0,33
0,28
0,31
0,54
0,74
1,06
2,18
3,31
3,87
4,51
5,45
6,36
6,83
7,06
7,27
7,36
7,00
6,63
6,47
6,36
6,17
5,51
4,99
4,60
4,68
4,54
4,62
4,47
4,26
4,11
4,89
6,09
8,06
10,05
11,60
11,99
12,04
12,11
11,16
10,85
10,04
8,97
8,40
8,43
8,22
7,60
6,78
6,35
5,93
5,72
5,71
5,04
5,34
6,54
7,67
10,30
12,72
14,53
15,16
14,88
14,55
14,58
13,99
13,15
11,32
9,93
9,15
8,23
7,49
6,68
6,11
5,31
4,68
4,14
3,46
2,94
3,13
4,41
6,06
8,47
10,97
12,87
14,46
16,09
16,01
16,03
15,38
14,21
12,26
10,78
9,76
8,70
7,91
7,25
6,56
5,80
5,31
4,99
4,64
3,98
3,72
5,12
7,50
10,31
12,35
14,14
15,12
15,60
15,87
15,81
14,61
13,56
11,95
10,65
9,90
9,28
8,68
8,07
7,22
6,44
5,73
5,04
4,25
3,94
3,90
4,73
6,14
7,92
10,05
11,91
13,29
14,03
13,84
13,64
13,04
11,84
10,54
9,43
8,66
7,63
6,78
6,16
5,63
5,02
4,36
3,75
3,23
2,65
2,74
3,95
5,83
8,47
11,33
14,40
16,18
17,23
18,40
18,77
18,48
16,96
12,64
10,74
10,83
10,26
10,65
10,02
9,29
8,74
8,59
7,79
6,96
6,08
5,93
7,62
10,31
12,53
14,46
15,30
15,58
15,77
15,59
14,55
13,88
13,62
10,67
8,33
8,10
7,86
7,65
7,27
6,86
6,77
6,36
6,05
5,64
5,10
4,92
5,95
8,20
10,81
12,46
13,33
11,50
8,63
9,40
10,05
10,18
10,67
9,85
8,54
7,34
6,33
5,81
5,36
4,41
4,01
3,54
3,16
2,92
2,77
3,39
4,50
5,29
5,64
6,06
5,43
7,10
8,65
9,74
10,27
9,28
8,66
7,64
6,42
4,98
4,33
4,03
3,46
3,10
2,54
2,48
2,31
1,89
2,02
2,67
3,44
4,90
6,29
7,28
8,65
7,69
8,09
9,71
10,12
10,08
9,16
8,36
7,05
6,67
5,79
4,85
4,03
3,59
3,08
2,75
2,26
2,08
2,54
2,45
3,13
4,20
5,69
7,02
7,16
7,52
7,47
8,75
9,00
8,31
8,66
7,58
6,90
6,45
5,56
5,37
4,81
3,86
3,30
2,87
2,81
2,99
2,95
2,90
2,84
2,83
3,22
3,73
4,30
4,93
5,66
6,28
7,16
7,90
8,74
7,92
6,28
5,46
4,63
4,17
3,56
2,91
2,67
3,43
3,97
3,76
3,45
2,92
3,10
3,96
5,55
6,98
8,19
9,04
7,66
7,00
6,26
6,57
6,82
6,81
6,12
5,58
5,03
4,09
3,64
4,10
3,65
3,06
2,18
2,14
2,25
2,61
4,48
6,44
8,64
9,70
10,95
11,67
11,85
12,08
12,27
11,91
11,44
9,81
8,16
6,73
5,79
5,26
4,50
3,84
3,44
3,29
3,43
3,05
2,20
2,00
3,34
5,35
6,84
7,50
8,25
9,62
9,65
9,07
9,16
8,88
8,74
8,41
8,04
7,82
7,51
7,16
7,06
6,78
6,60
6,59
6,72
6,63
6,55
6,61
7,74
9,47
10,28
12,12
11,78
11,79
11,67
10,88
11,06
10,91
10,58
9,87
8,72
7,89
7,42
7,22
6,40
6,05
5,69
5,63
4,94
4,87
4,69
5,44
6,93
9,08
11,83
13,47
14,68
15,98
16,84
17,47
17,42
17,61
16,39
14,15
11,71
10,41
9,30
8,43
7,69
7,12
6,07
5,23
4,64
4,18
3,56
3,88
5,68
8,47
12,52
15,48
17,48
18,86
19,36
20,00
20,25
20,17
18,84
17,23
15,26
14,72
12,97
11,91
10,92
10,24
9,79
9,09
8,88
8,03
7,47
7,65
9,32
12,26
14,59
16,40
18,61
19,06
19,58
20,82
20,57
20,61
19,20
16,29
13,68
12,44
11,63
10,95
9,87
8,85
8,22
7,40
7,11
5,77
5,39
6,09
7,73
10,95
14,47
17,27
18,65
19,97
20,41
19,53
20,38
20,21
18,34
16,67
15,26
14,07
12,63
12,08
10,94
9,95
9,09
8,61
8,15
7,54
7,09
7,56
9,54
12,18
14,36
17,33
19,39
19,90
20,06
21,63
20,72
19,20
17,99
16,97
14,82
14,00
13,32
12,89
12,46
12,26
12,21
11,86
11,40
10,95
10,09
10,36
12,06
13,85
15,74
16,48
16,50
15,43
13,89
12,68
10,72
9,89
9,85
9,63
9,11
8,85
7,82
7,43
7,02
6,93
6,49
6,30
6,35
6,74
6,46
7,02
8,42
11,00
11,67
13,80
14,56
14,70
15,61
18,13
18,51
18,92
17,40
16,17
13,60
12,03
10,75
10,07
9,65
9,02
8,70
8,41
8,00
7,39
6,99
7,79
9,86
12,58
15,00
18,20
20,04
20,65
20,78
20,37
20,03
19,48
19,44
18,71
17,58
16,97
16,30
16,40
15,61
15,07
14,58
14,31
14,28
13,33
12,22
11,64
13,29
16,93
18,97
20,44
20,13
20,92
21,27
22,37
21,68
21,94
20,82
19,22
17,36
16,37
14,81
13,79
12,94
12,27
11,68
11,33
10,93
10,70
10,27
11,54
11,72
14,07
13,41
12,96
14,64
16,47
14,80
11,40
10,79
9,99
9,60
9,44
9,58
9,56
9,18
8,94
8,78
8,87
8,72
8,01
7,54
7,38
7,47
7,40
8,13
8,44
8,15
8,84
10,38
10,43
9,63
9,84
10,59
9,87
9,63
8,39
7,72
7,49
6,87
6,19
5,97
5,82
5,49
5,40
5,49
5,61
5,64
5,92
6,42
9,06
10,77
12,62
14,37
15,96
16,40
16,55
16,80
16,77
15,74
14,48
12,94
12,35
11,87
11,30
11,23
11,22
10,64
10,43
10,35
10,37
9,26
9,08
9,49
9,80
9,10
9,21
9,34
9,78
10,82
11,61
12,94
13,05
12,28
11,45
10,81
10,29
9,83
9,52
9,25
9,11
8,98
8,89
8,74
8,49
8,55
8,91
10,46
13,02
14,99
15,90
16,51
17,57
16,02
15,86
16,32
15,76
15,40
14,91
14,22
13,41
12,50
11,83
11,03
10,31
9,48
8,80
7,69
6,90
6,74
7,65
9,87
12,55
14,79
17,05
19,04
20,47
21,11
21,41
21,65
21,18
19,38
17,34
15,04
13,61
12,45
11,55
10,92
10,24
8,91
8,24
7,75
7,21
7,20
8,06
10,76
13,64
15,94
17,05
18,52
19,57
20,63
20,43
19,81
19,41
18,50
17,51
15,80
14,67
13,82
12,95
12,43
12,17
11,61
11,20
10,76
10,33
10,43
11,42
13,42
15,53
17,48
19,15
20,65
21,78
22,30
22,72
22,71
22,14
21,21
19,97
18,52
17,27
16,39
15,81
15,20
14,48
13,66
12,85
12,09
11,40
11,20
12,15
14,24
16,81
19,63
21,97
23,67
23,23
21,46
20,61
18,79
19,57
19,07
17,93
17,20
16,85
16,27
15,77
15,24
14,72
14,13
13,67
13,51
13,56
13,26
13,13
14,54
13,67
13,92
14,17
14,93
15,85
15,25
15,14
14,76
14,56
14,04
13,64
13,42
13,16
12,98
12,72
12,43
12,20
11,99
11,97
11,90
11,82
11,79
11,82
11,87
13,03
14,15
15,98
17,66
18,50
19,23
20,07
20,12
20,77
19,97
19,20
17,14
16,73
16,52
15,79
13,62
12,01
11,51
11,59
11,55
11,40
11,35
11,55
13,39
14,62
14,45
15,07
15,69
18,04
20,44
19,62
20,75
21,70
21,63
20,36
19,35
18,72
18,06
17,80
17,59
16,45
16,05
14,65
13,21
12,55
13,06
14,89
16,76
18,47
20,49
21,87
23,37
24,61
23,89
24,28
22,20
19,61
20,30
19,70
17,83
16,54
15,30
13,28
12,38
11,91
11,55
10,98
10,10
10,18
11,01
11,69
13,23
15,96
18,87
21,01
22,48
18,75
21,37
19,83
20,59
18,94
17,32
16,05
14,93
14,46
13,99
12,90
12,77
12,54
12,16
11,93
11,58
11,52
11,84
11,96
12,16
12,78
13,16
13,32
15,37
16,48
17,11
16,57
14,68
11,51
11,05
10,13
9,40
8,57
8,17
8,05
8,07
8,04
7,91
6,61
5,74
5,03
5,25
6,58
8,64
10,00
11,14
11,64
12,31
12,88
12,80
12,98
13,19
13,24
12,98
12,58
12,14
11,61
11,36
11,47
11,03
10,44
9,93
9,18
8,70
8,20
8,04
8,40
9,28
10,65
12,20
12,66
11,61
11,54
11,88
10,81
11,01
11,01
10,48
9,95
9,79
9,97
9,91
9,95
10,00
9,93
9,93
10,03
9,84
9,82
10,08
10,38
10,77
11,62
12,54
13,76
14,91
15,64
16,99
18,34
18,70
18,85
16,72
11,65
11,68
11,34
11,53
11,53
11,13
10,93
10,94
11,01
11,42
11,65
11,72
12,26
13,10
14,11
15,12
16,22
16,89
17,50
18,11
18,43
19,07
18,83
17,23
15,51
14,45
13,64
12,82
12,48
12,08
11,53
11,07
10,72
10,70
10,62
10,60
10,86
10,96
11,04
9,93
11,17
12,43
12,53
12,52
12,89
12,92
12,12
11,07
10,50
10,32
9,98
9,69
9,50
9,40
9,54
9,69
9,70
9,67
9,69
9,82
10,20
10,51
10,41
9,98
9,57
10,16
10,15
10,10
10,43
10,07
9,83
10,24
10,89
9,61
7,95
7,41
6,67
6,35
6,07
6,03
5,29
4,81
4,56
5,01
6,05
7,39
10,03
10,84
11,02
12,17
13,08
13,98
14,15
14,26
14,47
13,99
13,41
12,66
11,32
10,18
9,12
8,44
7,86
7,44
7,07
6,56
6,37
7,44
8,85
10,11
11,28
12,44
12,27
11,51
10,98
11,37
11,65
11,62
12,50
12,62
12,84
12,88
12,60
12,34
12,07
11,66
10,63
9,70
9,08
8,70
8,62
8,76
10,01
11,43
12,53
13,26
14,79
16,00
16,17
15,92
16,10
16,10
16,41
16,79
16,11
14,84
13,60
12,86
12,91
12,78
12,50
12,33
12,13
12,02
11,92
12,06
12,28
12,44
13,33
14,38
15,11
15,22
15,30
15,81
16,22
16,18
16,47
16,76
16,59
16,12
15,21
14,61
14,39
14,22
14,06
14,00
13,83
13,14
