time,thermal_energy_demand,temperature,t below t_biv,th_output_hp,th_output_hr,el_demand_hp,el_demand_hr,cop
2015-07-16 02:45:00,0.037510088371762215,18.2,False,0.037510088371762215,0.0,0.009916812854515896,0.0,3.7824741599999996
2015-07-16 03:00:00,0.04227941232281102,18.1,False,0.04227941232281102,0.0,0.011203946778883603,0.0,3.77361774
2015-07-16 03:15:00,0.0562006822339805,18.0,False,0.0562006822339805,0.0,0.014928028183876148,0.0,3.7647759999999995
2015-07-16 03:30:00,0.07012195214514999,17.9,False,0.07012195214514999,0.0,0.018669570131363396,0.0,3.7559489399999992
2015-07-16 03:45:00,0.08404322205631948,17.7,False,0.08404322205631948,0.0,0.022481434991240865,0.0,3.73833886
2015-07-16 04:00:00,0.09796449196748895,17.7,False,0.09796449196748895,0.0,0.026205353670771557,0.0,3.73833886
2015-07-16 04:15:00,0.15055595607635144,17.7,False,0.15055595607635144,0.0,0.040273490904554184,0.0,3.73833886
2015-07-16 04:30:00,0.20314742018521392,17.95,False,0.20314742018521392,0.0,0.05402338762255815,0.0,3.7603606350000005
2015-07-16 04:45:00,0.25573888429407643,18.3,False,0.25573888429407643,0.0,0.06745333562527524,0.0,3.79134526
2015-07-16 05:00:00,0.30833034840293894,18.3,False,0.30833034840293894,0.0,0.08132478770950524,0.0,3.79134526
2015-07-16 05:15:00,0.3509964626677269,18.2,False,0.3509964626677269,0.0,0.09279546873830512,0.0,3.7824741599999996
2015-07-16 05:30:00,0.39366257693251483,18.55,False,0.39366257693251483,0.0,0.1032263201742427,0.0,3.813587234999999
2015-07-16 05:45:00,0.4363286911973028,18.8,False,0.4363286911973028,0.0,0.11374809224361673,0.0,3.8359209599999993
2015-07-16 06:00:00,0.4789948054620907,19.3,False,0.4789948054620907,0.0,0.12342479598010171,0.0,3.8808636599999993
2015-07-16 06:15:00,0.4643001316669674,19.8,False,0.4643001316669674,0.0,0.11825767460939816,0.0,3.926173359999999
2015-07-16 06:30:00,0.449605457871844,20.4,False,0.449605457871844,0.0,0.11293698392540501,0.0,3.9810294399999995
2015-07-16 06:45:00,0.4349107840767207,20.6,False,0.4349107840767207,0.0,0.10874313101919704,0.0,3.99943224
2015-07-16 07:00:00,0.42021611028159733,20.75,False,0.42021611028159733,0.0,0.10470658820616513,0.0,4.013272874999999
2015-07-16 07:15:00,0.394307080169143,20.5,False,0.394307080169143,0.0,0.09881829430585605,0.0,3.9902235
2015-07-16 07:30:00,0.3683980500566887,21.05,False,0.3683980500566887,0.0,0.09116386957389061,0.0,4.041053235
2015-07-16 07:45:00,0.3424890199442344,21.4,False,0.3424890199442344,0.0,0.08407463764172651,0.0,4.073630639999999
2015-07-16 08:00:00,0.3165799898317801,21.3,False,0.3165799898317801,0.0,0.07789278410303449,0.0,4.064304459999999
2015-07-16 08:15:00,0.31335747364863903,21.3,False,0.31335747364863903,0.0,0.0770999015286958,0.0,4.064304459999999
2015-07-16 08:30:00,0.3101349574654979,21.8,False,0.3101349574654979,0.0,0.07543876414902348,0.0,4.111082159999999
