index,dhi,ghi,dni
2017-01-01 00:00:00,0.0,0.0,0.0
2017-01-01 00:15:00,0.0,0.0,0.0
2017-01-01 00:30:00,0.0,0.0,0.0
2017-01-01 00:45:00,0.0,0.0,0.0
2017-01-01 01:00:00,0.0,0.0,0.0
2017-01-01 01:15:00,0.0,0.0,0.0
2017-01-01 01:30:00,0.0,0.0,0.0
2017-01-01 01:45:00,0.0,0.0,0.0
2017-01-01 02:00:00,0.0,0.0,0.0
2017-01-01 02:15:00,0.0,0.0,0.0
2017-01-01 02:30:00,0.0,0.0,0.0
2017-01-01 02:45:00,0.0,0.0,0.0
2017-01-01 03:00:00,0.0,0.0,0.0
2017-01-01 03:15:00,0.0,0.0,0.0
2017-01-01 03:30:00,0.0,0.0,0.0
2017-01-01 03:45:00,0.0,0.0,0.0
2017-01-01 04:00:00,0.0,0.0,0.0
2017-01-01 04:15:00,0.0,0.0,0.0
2017-01-01 04:30:00,0.0,0.0,0.0
2017-01-01 04:45:00,0.0,0.0,0.0
2017-01-01 05:00:00,0.0,0.0,0.0
2017-01-01 05:15:00,0.0,0.0,0.0
2017-01-01 05:30:00,0.0,0.0,0.0
2017-01-01 05:45:00,0.0,0.0,0.0
2017-01-01 06:00:00,0.0,0.0,0.0
2017-01-01 06:15:00,0.0,0.0,0.0
2017-01-01 06:30:00,0.0,0.0,0.0
2017-01-01 06:45:00,0.0,0.0,0.0
2017-01-01 07:00:00,0.0,0.0,0.0
2017-01-01 07:15:00,0.0,0.0,0.0
2017-01-01 07:30:00,0.8333333333333334,0.8333333333333334,0.0
2017-01-01 07:45:00,5.0,5.0,0.0
2017-01-01 08:00:00,16.666666666666668,16.666666666666668,0.0
2017-01-01 08:15:00,28.333333333333332,28.333333333333332,0.0
2017-01-01 08:30:00,40.0,47.5,7.499999999999993
2017-01-01 08:45:00,50.0,76.66666666666666,26.666666666666657
2017-01-01 09:00:00,60.0,100.0,40.0
2017-01-01 09:15:00,66.66666666666667,123.33333333333333,56.66666666666666
2017-01-01 09:30:00,74.16666666666666,142.5,68.33333333333334
2017-01-01 09:45:00,78.33333333333333,163.33333333333334,85.00000000000001
2017-01-01 10:00:00,80.0,177.5,97.5
2017-01-01 10:15:00,81.66666666666667,196.66666666666666,114.99999999999999
2017-01-01 10:30:00,80.83333333333334,211.66666666666666,130.83333333333331
2017-01-01 10:45:00,78.33333333333333,221.66666666666666,143.33333333333331
2017-01-01 11:00:00,76.66666666666666,231.66666666666669,155.0
2017-01-01 11:15:00,76.66666666666666,236.66666666666666,160.0
2017-01-01 11:30:00,76.66666666666666,240.83333333333331,164.16666666666669
2017-01-01 11:45:00,73.33333333333334,245.0,171.66666666666666
2017-01-01 12:00:00,73.33333333333334,240.83333333333331,167.5
2017-01-01 12:15:00,71.66666666666667,236.66666666666666,165.0
2017-01-01 12:30:00,70.0,229.16666666666666,159.16666666666666
2017-01-01 12:45:00,68.33333333333333,225.0,156.66666666666669
2017-01-01 13:00:00,65.83333333333334,202.5,136.66666666666666
2017-01-01 13:15:00,66.66666666666667,191.66666666666666,124.99999999999999
2017-01-01 13:30:00,64.16666666666667,147.5,83.33333333333334
2017-01-01 13:45:00,61.666666666666664,96.66666666666667,35.00000000000001
2017-01-01 14:00:00,60.0,87.5,27.5
2017-01-01 14:15:00,51.666666666666664,68.33333333333333,16.666666666666664
2017-01-01 14:30:00,51.66666666666667,68.33333333333334,16.66666666666667
2017-01-01 14:45:00,46.666666666666664,58.333333333333336,11.666666666666671
2017-01-01 15:00:00,35.83333333333333,40.0,4.166666666666668
2017-01-01 15:15:00,18.333333333333336,18.333333333333336,0.0
2017-01-01 15:30:00,5.0,5.0,0.0
2017-01-01 15:45:00,0.0,0.0,0.0
2017-01-01 16:00:00,0.0,0.0,0.0
2017-01-01 16:15:00,0.0,0.0,0.0
2017-01-01 16:30:00,0.0,0.0,0.0
2017-01-01 16:45:00,0.0,0.0,0.0
2017-01-01 17:00:00,0.0,0.0,0.0
2017-01-01 17:15:00,0.0,0.0,0.0
2017-01-01 17:30:00,0.0,0.0,0.0
2017-01-01 17:45:00,0.0,0.0,0.0
2017-01-01 18:00:00,0.0,0.0,0.0
2017-01-01 18:15:00,0.0,0.0,0.0
2017-01-01 18:30:00,0.0,0.0,0.0
2017-01-01 18:45:00,0.0,0.0,0.0
2017-01-01 19:00:00,0.0,0.0,0.0
2017-01-01 19:15:00,0.0,0.0,0.0
2017-01-01 19:30:00,0.0,0.0,0.0
2017-01-01 19:45:00,0.0,0.0,0.0
2017-01-01 20:00:00,0.0,0.0,0.0
2017-01-01 20:15:00,0.0,0.0,0.0
2017-01-01 20:30:00,0.0,0.0,0.0
2017-01-01 20:45:00,0.0,0.0,0.0
2017-01-01 21:00:00,0.0,0.0,0.0
2017-01-01 21:15:00,0.0,0.0,0.0
2017-01-01 21:30:00,0.0,0.0,0.0
2017-01-01 21:45:00,0.0,0.0,0.0
2017-01-01 22:00:00,0.0,0.0,0.0
2017-01-01 22:15:00,0.0,0.0,0.0
2017-01-01 22:30:00,0.0,0.0,0.0
2017-01-01 22:45:00,0.0,0.0,0.0
2017-01-01 23:00:00,0.0,0.0,0.0
2017-01-01 23:15:00,0.0,0.0,0.0
2017-01-01 23:30:00,0.0,0.0,0.0
2017-01-01 23:45:00,0.0,0.0,0.0
2017-01-02 00:00:00,0.0,0.0,0.0
2017-01-02 00:15:00,0.0,0.0,0.0
2017-01-02 00:30:00,0.0,0.0,0.0
2017-01-02 00:45:00,0.0,0.0,0.0
2017-01-02 01:00:00,0.0,0.0,0.0
2017-01-02 01:15:00,0.0,0.0,0.0
2017-01-02 01:30:00,0.0,0.0,0.0
2017-01-02 01:45:00,0.0,0.0,0.0
2017-01-02 02:00:00,0.0,0.0,0.0
2017-01-02 02:15:00,0.0,0.0,0.0
2017-01-02 02:30:00,0.0,0.0,0.0
2017-01-02 02:45:00,0.0,0.0,0.0
2017-01-02 03:00:00,0.0,0.0,0.0
2017-01-02 03:15:00,0.0,0.0,0.0
2017-01-02 03:30:00,0.0,0.0,0.0
2017-01-02 03:45:00,0.0,0.0,0.0
2017-01-02 04:00:00,0.0,0.0,0.0
2017-01-02 04:15:00,0.0,0.0,0.0
2017-01-02 04:30:00,0.0,0.0,0.0
2017-01-02 04:45:00,0.0,0.0,0.0
2017-01-02 05:00:00,0.0,0.0,0.0
2017-01-02 05:15:00,0.0,0.0,0.0
2017-01-02 05:30:00,0.0,0.0,0.0
2017-01-02 05:45:00,0.0,0.0,0.0
2017-01-02 06:00:00,0.0,0.0,0.0
2017-01-02 06:15:00,0.0,0.0,0.0
2017-01-02 06:30:00,0.0,0.0,0.0
2017-01-02 06:45:00,0.0,0.0,0.0
2017-01-02 07:00:00,0.0,0.0,0.0
2017-01-02 07:15:00,0.0,0.0,0.0
2017-01-02 07:30:00,0.0,0.0,0.0
2017-01-02 07:45:00,0.0,0.0,0.0
2017-01-02 08:00:00,0.0,0.0,0.0
2017-01-02 08:15:00,0.0,0.0,0.0
2017-01-02 08:30:00,0.8333333333333334,0.8333333333333334,0.0
2017-01-02 08:45:00,13.333333333333334,13.333333333333334,0.0
2017-01-02 09:00:00,19.166666666666668,19.166666666666668,0.0
2017-01-02 09:15:00,26.666666666666668,26.666666666666668,0.0
2017-01-02 09:30:00,27.5,27.5,0.0
2017-01-02 09:45:00,53.333333333333336,53.333333333333336,0.0
2017-01-02 10:00:00,63.333333333333336,63.333333333333336,0.0
2017-01-02 10:15:00,80.0,80.0,0.0
2017-01-02 10:30:00,96.66666666666666,96.66666666666666,0.0
2017-01-02 10:45:00,101.66666666666667,101.66666666666667,0.0
2017-01-02 11:00:00,105.83333333333333,105.83333333333333,0.0
2017-01-02 11:15:00,93.33333333333333,93.33333333333333,0.0
2017-01-02 11:30:00,61.666666666666664,61.666666666666664,0.0
2017-01-02 11:45:00,48.333333333333336,48.333333333333336,0.0
2017-01-02 12:00:00,28.333333333333336,28.333333333333336,0.0
2017-01-02 12:15:00,63.333333333333336,63.333333333333336,0.0
2017-01-02 12:30:00,81.66666666666666,81.66666666666666,0.0
2017-01-02 12:45:00,95.0,103.33333333333333,8.333333333333329
2017-01-02 13:00:00,144.16666666666669,220.0,75.83333333333333
2017-01-02 13:15:00,143.33333333333334,196.66666666666666,53.333333333333314
2017-01-02 13:30:00,183.33333333333334,237.5,54.16666666666666
2017-01-02 13:45:00,108.33333333333333,135.0,26.66666666666667
2017-01-02 14:00:00,115.0,145.83333333333331,30.83333333333333
2017-01-02 14:15:00,105.0,141.66666666666666,36.66666666666666
2017-01-02 14:30:00,95.83333333333333,120.83333333333333,25.0
2017-01-02 14:45:00,84.99999999999999,98.33333333333333,13.333333333333343
2017-01-02 15:00:00,50.0,52.5,2.5
2017-01-02 15:15:00,20.0,20.0,0.0
2017-01-02 15:30:00,5.833333333333334,5.833333333333334,0.0
2017-01-02 15:45:00,0.0,0.0,0.0
2017-01-02 16:00:00,0.0,0.0,0.0
2017-01-02 16:15:00,0.0,0.0,0.0
2017-01-02 16:30:00,0.0,0.0,0.0
2017-01-02 16:45:00,0.0,0.0,0.0
2017-01-02 17:00:00,0.0,0.0,0.0
2017-01-02 17:15:00,0.0,0.0,0.0
2017-01-02 17:30:00,0.0,0.0,0.0
2017-01-02 17:45:00,0.0,0.0,0.0
2017-01-02 18:00:00,0.0,0.0,0.0
2017-01-02 18:15:00,0.0,0.0,0.0
2017-01-02 18:30:00,0.0,0.0,0.0
2017-01-02 18:45:00,0.0,0.0,0.0
2017-01-02 19:00:00,0.0,0.0,0.0
2017-01-02 19:15:00,0.0,0.0,0.0
2017-01-02 19:30:00,0.0,0.0,0.0
2017-01-02 19:45:00,0.0,0.0,0.0
2017-01-02 20:00:00,0.0,0.0,0.0
2017-01-02 20:15:00,0.0,0.0,0.0
2017-01-02 20:30:00,0.0,0.0,0.0
2017-01-02 20:45:00,0.0,0.0,0.0
2017-01-02 21:00:00,0.0,0.0,0.0
2017-01-02 21:15:00,0.0,0.0,0.0
2017-01-02 21:30:00,0.0,0.0,0.0
2017-01-02 21:45:00,0.0,0.0,0.0
2017-01-02 22:00:00,0.0,0.0,0.0
2017-01-02 22:15:00,0.0,0.0,0.0
2017-01-02 22:30:00,0.0,0.0,0.0
2017-01-02 22:45:00,0.0,0.0,0.0
2017-01-02 23:00:00,0.0,0.0,0.0
2017-01-02 23:15:00,0.0,0.0,0.0
2017-01-02 23:30:00,0.0,0.0,0.0
2017-01-02 23:45:00,0.0,0.0,0.0
2017-01-03 00:00:00,0.0,0.0,0.0
2017-01-03 00:15:00,0.0,0.0,0.0
2017-01-03 00:30:00,0.0,0.0,0.0
2017-01-03 00:45:00,0.0,0.0,0.0
2017-01-03 01:00:00,0.0,0.0,0.0
2017-01-03 01:15:00,0.0,0.0,0.0
2017-01-03 01:30:00,0.0,0.0,0.0
2017-01-03 01:45:00,0.0,0.0,0.0
2017-01-03 02:00:00,0.0,0.0,0.0
2017-01-03 02:15:00,0.0,0.0,0.0
2017-01-03 02:30:00,0.0,0.0,0.0
2017-01-03 02:45:00,0.0,0.0,0.0
2017-01-03 03:00:00,0.0,0.0,0.0
2017-01-03 03:15:00,0.0,0.0,0.0
2017-01-03 03:30:00,0.0,0.0,0.0
2017-01-03 03:45:00,0.0,0.0,0.0
2017-01-03 04:00:00,0.0,0.0,0.0
2017-01-03 04:15:00,0.0,0.0,0.0
2017-01-03 04:30:00,0.0,0.0,0.0
2017-01-03 04:45:00,0.0,0.0,0.0
2017-01-03 05:00:00,0.0,0.0,0.0
2017-01-03 05:15:00,0.0,0.0,0.0
2017-01-03 05:30:00,0.0,0.0,0.0
2017-01-03 05:45:00,0.0,0.0,0.0
2017-01-03 06:00:00,0.0,0.0,0.0
2017-01-03 06:15:00,0.0,0.0,0.0
2017-01-03 06:30:00,0.0,0.0,0.0
2017-01-03 06:45:00,0.0,0.0,0.0
2017-01-03 07:00:00,0.0,0.0,0.0
2017-01-03 07:15:00,0.0,0.0,0.0
2017-01-03 07:30:00,0.0,0.0,0.0
2017-01-03 07:45:00,0.0,0.0,0.0
2017-01-03 08:00:00,3.3333333333333335,3.3333333333333335,0.0
2017-01-03 08:15:00,13.333333333333334,13.333333333333334,0.0
2017-01-03 08:30:00,25.0,25.0,0.0
2017-01-03 08:45:00,26.666666666666668,28.333333333333332,1.6666666666666643
2017-01-03 09:00:00,42.5,43.333333333333336,0.8333333333333321
2017-01-03 09:15:00,75.0,76.66666666666666,1.6666666666666572
2017-01-03 09:30:00,113.33333333333334,114.16666666666667,0.8333333333333357
2017-01-03 09:45:00,120.0,120.0,0.0
2017-01-03 10:00:00,148.33333333333334,166.66666666666669,18.333333333333336
2017-01-03 10:15:00,81.66666666666667,81.66666666666667,0.0
2017-01-03 10:30:00,92.5,92.5,0.0
2017-01-03 10:45:00,90.0,90.0,0.0
2017-01-03 11:00:00,85.0,85.0,0.0
2017-01-03 11:15:00,105.0,105.0,0.0
2017-01-03 11:30:00,81.66666666666666,81.66666666666666,0.0
2017-01-03 11:45:00,65.0,65.0,0.0
2017-01-03 12:00:00,110.83333333333334,132.5,21.666666666666657
2017-01-03 12:15:00,166.66666666666666,236.66666666666666,70.0
2017-01-03 12:30:00,125.0,130.83333333333334,5.833333333333336
2017-01-03 12:45:00,135.0,135.0,0.0
2017-01-03 13:00:00,102.5,104.16666666666667,1.6666666666666714
2017-01-03 13:15:00,91.66666666666667,91.66666666666667,0.0
2017-01-03 13:30:00,109.16666666666666,110.0,0.8333333333333357
2017-01-03 13:45:00,96.66666666666667,96.66666666666667,0.0
2017-01-03 14:00:00,90.0,117.5,27.499999999999993
2017-01-03 14:15:00,61.666666666666664,121.66666666666667,60.00000000000001
2017-01-03 14:30:00,32.5,33.33333333333333,0.8333333333333321
2017-01-03 14:45:00,13.333333333333334,13.333333333333334,0.0
2017-01-03 15:00:00,6.666666666666667,6.666666666666667,0.0
2017-01-03 15:15:00,0.0,0.0,0.0
2017-01-03 15:30:00,0.0,0.0,0.0
2017-01-03 15:45:00,0.0,0.0,0.0
2017-01-03 16:00:00,0.0,0.0,0.0
2017-01-03 16:15:00,0.0,0.0,0.0
2017-01-03 16:30:00,0.0,0.0,0.0
2017-01-03 16:45:00,0.0,0.0,0.0
2017-01-03 17:00:00,0.0,0.0,0.0
2017-01-03 17:15:00,0.0,0.0,0.0
2017-01-03 17:30:00,0.0,0.0,0.0
2017-01-03 17:45:00,0.0,0.0,0.0
2017-01-03 18:00:00,0.0,0.0,0.0
2017-01-03 18:15:00,0.0,0.0,0.0
2017-01-03 18:30:00,0.0,0.0,0.0
2017-01-03 18:45:00,0.0,0.0,0.0
2017-01-03 19:00:00,0.0,0.0,0.0
2017-01-03 19:15:00,0.0,0.0,0.0
2017-01-03 19:30:00,0.0,0.0,0.0
2017-01-03 19:45:00,0.0,0.0,0.0
2017-01-03 20:00:00,0.0,0.0,0.0
2017-01-03 20:15:00,0.0,0.0,0.0
2017-01-03 20:30:00,0.0,0.0,0.0
2017-01-03 20:45:00,0.0,0.0,0.0
2017-01-03 21:00:00,0.0,0.0,0.0
2017-01-03 21:15:00,0.0,0.0,0.0
2017-01-03 21:30:00,0.0,0.0,0.0
2017-01-03 21:45:00,0.0,0.0,0.0
2017-01-03 22:00:00,0.0,0.0,0.0
2017-01-03 22:15:00,0.0,0.0,0.0
2017-01-03 22:30:00,0.0,0.0,0.0
2017-01-03 22:45:00,0.0,0.0,0.0
2017-01-03 23:00:00,0.0,0.0,0.0
2017-01-03 23:15:00,0.0,0.0,0.0
2017-01-03 23:30:00,0.0,0.0,0.0
2017-01-03 23:45:00,0.0,0.0,0.0
2017-01-04 00:00:00,0.0,0.0,0.0
2017-01-04 00:15:00,0.0,0.0,0.0
2017-01-04 00:30:00,0.0,0.0,0.0
2017-01-04 00:45:00,0.0,0.0,0.0
2017-01-04 01:00:00,0.0,0.0,0.0
2017-01-04 01:15:00,0.0,0.0,0.0
2017-01-04 01:30:00,0.0,0.0,0.0
2017-01-04 01:45:00,0.0,0.0,0.0
2017-01-04 02:00:00,0.0,0.0,0.0
2017-01-04 02:15:00,0.0,0.0,0.0
2017-01-04 02:30:00,0.0,0.0,0.0
2017-01-04 02:45:00,0.0,0.0,0.0
2017-01-04 03:00:00,0.0,0.0,0.0
2017-01-04 03:15:00,0.0,0.0,0.0
2017-01-04 03:30:00,0.0,0.0,0.0
2017-01-04 03:45:00,0.0,0.0,0.0
2017-01-04 04:00:00,0.0,0.0,0.0
2017-01-04 04:15:00,0.0,0.0,0.0
2017-01-04 04:30:00,0.0,0.0,0.0
2017-01-04 04:45:00,0.0,0.0,0.0
2017-01-04 05:00:00,0.0,0.0,0.0
2017-01-04 05:15:00,0.0,0.0,0.0
2017-01-04 05:30:00,0.0,0.0,0.0
2017-01-04 05:45:00,0.0,0.0,0.0
2017-01-04 06:00:00,0.0,0.0,0.0
2017-01-04 06:15:00,0.0,0.0,0.0
2017-01-04 06:30:00,0.0,0.0,0.0
2017-01-04 06:45:00,0.0,0.0,0.0
2017-01-04 07:00:00,0.0,0.0,0.0
2017-01-04 07:15:00,0.0,0.0,0.0
2017-01-04 07:30:00,0.0,0.0,0.0
2017-01-04 07:45:00,0.0,0.0,0.0
2017-01-04 08:00:00,0.0,0.0,0.0
2017-01-04 08:15:00,0.0,0.0,0.0
2017-01-04 08:30:00,3.3333333333333335,3.3333333333333335,0.0
2017-01-04 08:45:00,16.666666666666668,16.666666666666668,0.0
2017-01-04 09:00:00,20.0,20.0,0.0
2017-01-04 09:15:00,21.666666666666668,21.666666666666668,0.0
2017-01-04 09:30:00,47.5,47.5,0.0
2017-01-04 09:45:00,103.33333333333333,106.66666666666667,3.333333333333343
2017-01-04 10:00:00,116.66666666666666,130.0,13.333333333333343
2017-01-04 10:15:00,93.33333333333333,95.0,1.6666666666666714
2017-01-04 10:30:00,64.16666666666666,64.16666666666666,0.0
2017-01-04 10:45:00,20.0,20.0,0.0
2017-01-04 11:00:00,107.5,134.16666666666666,26.66666666666667
2017-01-04 11:15:00,113.33333333333333,136.66666666666666,23.33333333333333
2017-01-04 11:30:00,67.5,67.5,0.0
2017-01-04 11:45:00,86.66666666666667,86.66666666666667,0.0
2017-01-04 12:00:00,105.83333333333333,105.83333333333333,0.0
2017-01-04 12:15:00,101.66666666666667,101.66666666666667,0.0
2017-01-04 12:30:00,81.66666666666667,81.66666666666667,0.0
2017-01-04 12:45:00,73.33333333333334,73.33333333333334,0.0
2017-01-04 13:00:00,70.83333333333334,70.83333333333334,0.0
2017-01-04 13:15:00,25.0,25.0,0.0
2017-01-04 13:30:00,45.0,45.0,0.0
2017-01-04 13:45:00,61.666666666666664,130.0,68.33333333333334
2017-01-04 14:00:00,67.5,141.66666666666669,74.16666666666666
2017-01-04 14:15:00,80.0,136.66666666666666,56.66666666666666
2017-01-04 14:30:00,65.83333333333334,86.66666666666667,20.833333333333332
2017-01-04 14:45:00,16.666666666666668,16.666666666666668,0.0
2017-01-04 15:00:00,5.833333333333334,5.833333333333334,0.0
2017-01-04 15:15:00,10.0,10.0,0.0
2017-01-04 15:30:00,1.6666666666666667,1.6666666666666667,0.0
2017-01-04 15:45:00,0.0,0.0,0.0
2017-01-04 16:00:00,0.0,0.0,0.0
2017-01-04 16:15:00,0.0,0.0,0.0
2017-01-04 16:30:00,0.0,0.0,0.0
2017-01-04 16:45:00,0.0,0.0,0.0
2017-01-04 17:00:00,0.0,0.0,0.0
2017-01-04 17:15:00,0.0,0.0,0.0
2017-01-04 17:30:00,0.0,0.0,0.0
2017-01-04 17:45:00,0.0,0.0,0.0
2017-01-04 18:00:00,0.0,0.0,0.0
2017-01-04 18:15:00,0.0,0.0,0.0
2017-01-04 18:30:00,0.0,0.0,0.0
2017-01-04 18:45:00,0.0,0.0,0.0
2017-01-04 19:00:00,0.0,0.0,0.0
2017-01-04 19:15:00,0.0,0.0,0.0
2017-01-04 19:30:00,0.0,0.0,0.0
2017-01-04 19:45:00,0.0,0.0,0.0
2017-01-04 20:00:00,0.0,0.0,0.0
2017-01-04 20:15:00,0.0,0.0,0.0
2017-01-04 20:30:00,0.0,0.0,0.0
2017-01-04 20:45:00,0.0,0.0,0.0
2017-01-04 21:00:00,0.0,0.0,0.0
2017-01-04 21:15:00,0.0,0.0,0.0
2017-01-04 21:30:00,0.0,0.0,0.0
2017-01-04 21:45:00,0.0,0.0,0.0
2017-01-04 22:00:00,0.0,0.0,0.0
2017-01-04 22:15:00,0.0,0.0,0.0
2017-01-04 22:30:00,0.0,0.0,0.0
2017-01-04 22:45:00,0.0,0.0,0.0
2017-01-04 23:00:00,0.0,0.0,0.0
2017-01-04 23:15:00,0.0,0.0,0.0
2017-01-04 23:30:00,0.0,0.0,0.0
2017-01-04 23:45:00,0.0,0.0,0.0
2017-01-05 00:00:00,0.0,0.0,0.0
2017-01-05 00:15:00,0.0,0.0,0.0
2017-01-05 00:30:00,0.0,0.0,0.0
2017-01-05 00:45:00,0.0,0.0,0.0
2017-01-05 01:00:00,0.0,0.0,0.0
2017-01-05 01:15:00,0.0,0.0,0.0
2017-01-05 01:30:00,0.0,0.0,0.0
2017-01-05 01:45:00,0.0,0.0,0.0
2017-01-05 02:00:00,0.0,0.0,0.0
2017-01-05 02:15:00,0.0,0.0,0.0
2017-01-05 02:30:00,0.0,0.0,0.0
2017-01-05 02:45:00,0.0,0.0,0.0
2017-01-05 03:00:00,0.0,0.0,0.0
2017-01-05 03:15:00,0.0,0.0,0.0
2017-01-05 03:30:00,0.0,0.0,0.0
2017-01-05 03:45:00,0.0,0.0,0.0
2017-01-05 04:00:00,0.0,0.0,0.0
2017-01-05 04:15:00,0.0,0.0,0.0
2017-01-05 04:30:00,0.0,0.0,0.0
2017-01-05 04:45:00,0.0,0.0,0.0
2017-01-05 05:00:00,0.0,0.0,0.0
2017-01-05 05:15:00,0.0,0.0,0.0
2017-01-05 05:30:00,0.0,0.0,0.0
2017-01-05 05:45:00,0.0,0.0,0.0
2017-01-05 06:00:00,0.0,0.0,0.0
2017-01-05 06:15:00,0.0,0.0,0.0
2017-01-05 06:30:00,0.0,0.0,0.0
2017-01-05 06:45:00,0.0,0.0,0.0
2017-01-05 07:00:00,0.0,0.0,0.0
2017-01-05 07:15:00,0.0,0.0,0.0
2017-01-05 07:30:00,0.8333333333333334,0.8333333333333334,0.0
2017-01-05 07:45:00,6.666666666666667,6.666666666666667,0.0
2017-01-05 08:00:00,18.333333333333336,18.333333333333336,0.0
2017-01-05 08:15:00,28.333333333333332,28.333333333333332,0.0
2017-01-05 08:30:00,35.0,51.666666666666664,16.66666666666666
2017-01-05 08:45:00,38.33333333333333,90.0,51.66666666666667
2017-01-05 09:00:00,43.33333333333333,116.66666666666666,73.33333333333333
2017-01-05 09:15:00,48.333333333333336,141.66666666666666,93.33333333333331
2017-01-05 09:30:00,51.66666666666667,161.66666666666669,110.00000000000001
2017-01-05 09:45:00,53.333333333333336,180.0,126.66666666666666
2017-01-05 10:00:00,59.16666666666667,190.83333333333334,131.66666666666669
2017-01-05 10:15:00,90.0,180.0,90.0
2017-01-05 10:30:00,107.5,165.83333333333331,58.333333333333314
2017-01-05 10:45:00,98.33333333333333,190.0,91.66666666666667
2017-01-05 11:00:00,90.0,279.1666666666667,189.16666666666669
2017-01-05 11:15:00,98.33333333333333,298.3333333333333,200.0
2017-01-05 11:30:00,115.83333333333334,314.99999999999994,199.1666666666666
2017-01-05 11:45:00,118.33333333333333,286.6666666666667,168.33333333333337
2017-01-05 12:00:00,95.83333333333334,233.33333333333334,137.5
2017-01-05 12:15:00,84.99999999999999,251.66666666666666,166.66666666666669
2017-01-05 12:30:00,61.66666666666667,175.0,113.33333333333333
2017-01-05 12:45:00,58.333333333333336,243.33333333333334,185.0
2017-01-05 13:00:00,57.5,229.16666666666666,171.66666666666666
2017-01-05 13:15:00,68.33333333333333,215.0,146.66666666666669
2017-01-05 13:30:00,62.5,190.0,127.5
2017-01-05 13:45:00,51.666666666666664,171.66666666666666,120.0
2017-01-05 14:00:00,48.33333333333333,157.5,109.16666666666666
2017-01-05 14:15:00,43.333333333333336,128.33333333333334,85.0
2017-01-05 14:30:00,39.166666666666664,102.5,63.333333333333336
2017-01-05 14:45:00,35.0,78.33333333333333,43.33333333333333
2017-01-05 15:00:00,26.666666666666664,40.0,13.333333333333332
2017-01-05 15:15:00,16.666666666666668,16.666666666666668,0.0
2017-01-05 15:30:00,6.666666666666667,7.5,0.833333333333333
2017-01-05 15:45:00,0.0,0.0,0.0
2017-01-05 16:00:00,0.0,0.0,0.0
2017-01-05 16:15:00,0.0,0.0,0.0
2017-01-05 16:30:00,0.0,0.0,0.0
2017-01-05 16:45:00,0.0,0.0,0.0
2017-01-05 17:00:00,0.0,0.0,0.0
2017-01-05 17:15:00,0.0,0.0,0.0
2017-01-05 17:30:00,0.0,0.0,0.0
2017-01-05 17:45:00,0.0,0.0,0.0
2017-01-05 18:00:00,0.0,0.0,0.0
2017-01-05 18:15:00,0.0,0.0,0.0
2017-01-05 18:30:00,0.0,0.0,0.0
2017-01-05 18:45:00,0.0,0.0,0.0
2017-01-05 19:00:00,0.0,0.0,0.0
2017-01-05 19:15:00,0.0,0.0,0.0
2017-01-05 19:30:00,0.0,0.0,0.0
2017-01-05 19:45:00,0.0,0.0,0.0
2017-01-05 20:00:00,0.0,0.0,0.0
2017-01-05 20:15:00,0.0,0.0,0.0
2017-01-05 20:30:00,0.0,0.0,0.0
2017-01-05 20:45:00,0.0,0.0,0.0
2017-01-05 21:00:00,0.0,0.0,0.0
2017-01-05 21:15:00,0.0,0.0,0.0
2017-01-05 21:30:00,0.0,0.0,0.0
2017-01-05 21:45:00,0.0,0.0,0.0
2017-01-05 22:00:00,0.0,0.0,0.0
2017-01-05 22:15:00,0.0,0.0,0.0
2017-01-05 22:30:00,0.0,0.0,0.0
2017-01-05 22:45:00,0.0,0.0,0.0
2017-01-05 23:00:00,0.0,0.0,0.0
2017-01-05 23:15:00,0.0,0.0,0.0
2017-01-05 23:30:00,0.0,0.0,0.0
2017-01-05 23:45:00,0.0,0.0,0.0
2017-01-06 00:00:00,0.0,0.0,0.0
2017-01-06 00:15:00,0.0,0.0,0.0
2017-01-06 00:30:00,0.0,0.0,0.0
2017-01-06 00:45:00,0.0,0.0,0.0
2017-01-06 01:00:00,0.0,0.0,0.0
2017-01-06 01:15:00,0.0,0.0,0.0
2017-01-06 01:30:00,0.0,0.0,0.0
2017-01-06 01:45:00,0.0,0.0,0.0
2017-01-06 02:00:00,0.0,0.0,0.0
2017-01-06 02:15:00,0.0,0.0,0.0
2017-01-06 02:30:00,0.0,0.0,0.0
2017-01-06 02:45:00,0.0,0.0,0.0
2017-01-06 03:00:00,0.0,0.0,0.0
2017-01-06 03:15:00,0.0,0.0,0.0
2017-01-06 03:30:00,0.0,0.0,0.0
2017-01-06 03:45:00,0.0,0.0,0.0
2017-01-06 04:00:00,0.0,0.0,0.0
2017-01-06 04:15:00,0.0,0.0,0.0
2017-01-06 04:30:00,0.0,0.0,0.0
2017-01-06 04:45:00,0.0,0.0,0.0
2017-01-06 05:00:00,0.0,0.0,0.0
2017-01-06 05:15:00,0.0,0.0,0.0
2017-01-06 05:30:00,0.0,0.0,0.0
2017-01-06 05:45:00,0.0,0.0,0.0
2017-01-06 06:00:00,0.0,0.0,0.0
2017-01-06 06:15:00,0.0,0.0,0.0
2017-01-06 06:30:00,0.0,0.0,0.0
2017-01-06 06:45:00,0.0,0.0,0.0
2017-01-06 07:00:00,0.0,0.0,0.0
2017-01-06 07:15:00,0.0,0.0,0.0
2017-01-06 07:30:00,0.8333333333333334,0.8333333333333334,0.0
2017-01-06 07:45:00,10.0,10.0,0.0
2017-01-06 08:00:00,25.0,25.833333333333336,0.8333333333333339
